gene_ID,ndimage_ID,PCA01 (nan),PCA02 (nan),PCA03 (nan),PCA04 (nan),PCA05 (nan),PCA06 (nan)
85,1510,0.0,0.0,0.0,0.0,0.0,0.0
85,807,0.0,0.0,0.0,0.0,0.0,0.0
85,1415,0.0,0.0,0.0,0.0,0.0,0.0
85,1503,0.0,0.0,0.0,0.0,0.0,0.0
85,366,0.0,0.0,0.0,0.0,0.0,0.0
85,1104,0.0,0.0,0.0,0.0,0.0,0.0
85,2134,0.0,0.0,0.0,0.0,0.0,0.0
85,1548,0.0,0.0,0.0,0.0,0.0,0.0
85,748,0.0,0.0,0.0,0.0,0.0,0.0
85,1958,0.0,0.0,0.0,0.0,0.0,0.0
85,504,0.0,0.0,0.0,0.0,0.0,0.0
85,613,0.0,0.0,0.0,0.0,0.0,0.0
85,2456,0.0,0.0,0.0,0.0,0.0,0.0
85,1084,0.0,0.0,0.0,0.0,0.0,0.0
85,2493,0.0,0.0,0.0,0.0,0.0,0.0
85,2093,0.0,0.0,0.0,0.0,0.0,0.0
85,2157,0.0,0.0,0.0,0.0,0.0,0.0
85,595,0.0,0.0,0.0,0.0,0.0,0.0
85,2514,0.0,0.0,0.0,0.0,0.0,0.0
85,2552,0.0,0.0,0.0,0.0,0.0,0.0
85,1726,0.0,0.0,0.0,0.0,0.0,0.0
85,150,0.0,0.0,0.0,0.0,0.0,0.0
85,1596,0.0,0.0,0.0,0.0,0.0,0.0
85,1644,0.0,0.0,0.0,0.0,0.0,0.0
85,889,0.0,0.0,0.0,0.0,0.0,0.0
85,606,0.0,0.0,0.0,0.0,0.0,0.0
85,305,0.0,0.0,0.0,0.0,0.0,0.0
85,702,0.0,0.0,0.0,0.0,0.0,0.0
85,1096,0.0,0.0,0.0,0.0,0.0,0.0
85,1174,0.0,0.0,0.0,0.0,0.0,0.0
85,340,0.0,0.0,0.0,0.0,0.0,0.0
85,2008,0.0,0.0,0.0,0.0,0.0,0.0
85,880,0.0,0.0,0.0,0.0,0.0,0.0
85,1281,0.0,0.0,0.0,0.0,0.0,0.0
85,2472,0.0,0.0,0.0,0.0,0.0,0.0
85,644,0.0,0.0,0.0,0.0,0.0,0.0
85,1570,0.0,0.0,0.0,0.0,0.0,0.0
85,1472,0.0,0.0,0.0,0.0,0.0,0.0
85,1246,0.0,0.0,0.0,0.0,0.0,0.0
85,1520,0.0,0.0,0.0,0.0,0.0,0.0
85,453,0.0,0.0,0.0,0.0,0.0,0.0
85,1514,0.0,0.0,0.0,0.0,0.0,0.0
85,471,0.0,0.0,0.0,0.0,0.0,0.0
85,373,0.0,0.0,0.0,0.0,0.0,0.0
85,1668,0.0,0.0,0.0,0.0,0.0,0.0
85,1505,0.0,0.0,0.0,0.0,0.0,0.0
85,1114,0.0,0.0,0.0,0.0,0.0,0.0
85,883,0.0,0.0,0.0,0.0,0.0,0.0
85,953,0.0,0.0,0.0,0.0,0.0,0.0
85,1283,0.0,0.0,0.0,0.0,0.0,0.0
85,903,0.0,0.0,0.0,0.0,0.0,0.0
85,2298,0.0,0.0,0.0,0.0,0.0,0.0
85,501,0.0,0.0,0.0,0.0,0.0,0.0
85,1988,0.0,0.0,0.0,0.0,0.0,0.0
85,356,0.0,0.0,0.0,0.0,0.0,0.0
85,756,0.0,0.0,0.0,0.0,0.0,0.0
85,1838,0.0,0.0,0.0,0.0,0.0,0.0
85,697,0.0,0.0,0.0,0.0,0.0,0.0
85,1421,0.0,0.0,0.0,0.0,0.0,0.0
85,341,0.0,0.0,0.0,0.0,0.0,0.0
85,589,0.0,0.0,0.0,0.0,0.0,0.0
85,877,0.0,0.0,0.0,0.0,0.0,0.0
85,758,0.0,0.0,0.0,0.0,0.0,0.0
85,577,0.0,0.0,0.0,0.0,0.0,0.0
85,1164,0.0,0.0,0.0,0.0,0.0,0.0
85,1355,0.0,0.0,0.0,0.0,0.0,0.0
85,433,0.0,0.0,0.0,0.0,0.0,0.0
85,1346,0.0,0.0,0.0,0.0,0.0,0.0
85,1606,0.0,0.0,0.0,0.0,0.0,0.0
85,1948,0.0,0.0,0.0,0.0,0.0,0.0
85,2448,0.0,0.0,0.0,0.0,0.0,0.0
85,1317,0.0,0.0,0.0,0.0,0.0,0.0
85,2236,0.0,0.0,0.0,0.0,0.0,0.0
85,1093,0.0,0.0,0.0,0.0,0.0,0.0
85,523,0.0,0.0,0.0,0.0,0.0,0.0
85,1693,0.0,0.0,0.0,0.0,0.0,0.0
85,1881,0.0,0.0,0.0,0.0,0.0,0.0
85,484,0.0,0.0,0.0,0.0,0.0,0.0
85,2474,0.0,0.0,0.0,0.0,0.0,0.0
85,1809,0.0,0.0,0.0,0.0,0.0,0.0
85,2529,0.0,0.0,0.0,0.0,0.0,0.0
85,1287,0.0,0.0,0.0,0.0,0.0,0.0
85,1889,0.0,0.0,0.0,0.0,0.0,0.0
85,2320,0.0,0.0,0.0,0.0,0.0,0.0
85,2576,0.0,0.0,0.0,0.0,0.0,0.0
85,469,0.0,0.0,0.0,0.0,0.0,0.0
85,2201,0.0,0.0,0.0,0.0,0.0,0.0
85,1825,0.0,0.0,0.0,0.0,0.0,0.0
85,775,0.0,0.0,0.0,0.0,0.0,0.0
85,814,0.0,0.0,0.0,0.0,0.0,0.0
85,464,0.0,0.0,0.0,0.0,0.0,0.0
85,1966,0.0,0.0,0.0,0.0,0.0,0.0
85,420,0.0,0.0,0.0,0.0,0.0,0.0
85,1834,0.0,0.0,0.0,0.0,0.0,0.0
85,1442,0.0,0.0,0.0,0.0,0.0,0.0
85,2288,0.0,0.0,0.0,0.0,0.0,0.0
85,1856,0.0,0.0,0.0,0.0,0.0,0.0
85,1329,0.0,0.0,0.0,0.0,0.0,0.0
85,705,0.0,0.0,0.0,0.0,0.0,0.0
85,1089,0.0,0.0,0.0,0.0,0.0,0.0
85,1501,0.0,0.0,0.0,0.0,0.0,0.0
85,1049,0.0,0.0,0.0,0.0,0.0,0.0
85,1702,0.0,0.0,0.0,0.0,0.0,0.0
85,1343,0.0,0.0,0.0,0.0,0.0,0.0
85,1328,0.0,0.0,0.0,0.0,0.0,0.0
85,1935,0.0,0.0,0.0,0.0,0.0,0.0
85,1023,0.0,0.0,0.0,0.0,0.0,0.0
85,2066,0.0,0.0,0.0,0.0,0.0,0.0
85,782,0.0,0.0,0.0,0.0,0.0,0.0
85,308,0.0,0.0,0.0,0.0,0.0,0.0
85,2223,0.0,0.0,0.0,0.0,0.0,0.0
85,1219,0.0,0.0,0.0,0.0,0.0,0.0
85,1710,0.0,0.0,0.0,0.0,0.0,0.0
85,2370,0.0,0.0,0.0,0.0,0.0,0.0
85,1364,0.0,0.0,0.0,0.0,0.0,0.0
85,867,0.0,0.0,0.0,0.0,0.0,0.0
85,1910,0.0,0.0,0.0,0.0,0.0,0.0
85,586,0.0,0.0,0.0,0.0,0.0,0.0
85,1429,0.0,0.0,0.0,0.0,0.0,0.0
85,235,0.0,0.0,0.0,0.0,0.0,0.0
85,2536,0.0,0.0,0.0,0.0,0.0,0.0
85,1636,0.0,0.0,0.0,0.0,0.0,0.0
85,1694,0.0,0.0,0.0,0.0,0.0,0.0
85,1224,0.0,0.0,0.0,0.0,0.0,0.0
85,364,0.0,0.0,0.0,0.0,0.0,0.0
85,1830,0.0,0.0,0.0,0.0,0.0,0.0
85,1151,0.0,0.0,0.0,0.0,0.0,0.0
85,2437,0.0,0.0,0.0,0.0,0.0,0.0
85,467,0.0,0.0,0.0,0.0,0.0,0.0
85,1247,0.0,0.0,0.0,0.0,0.0,0.0
85,1462,0.0,0.0,0.0,0.0,0.0,0.0
85,897,0.0,0.0,0.0,0.0,0.0,0.0
85,693,0.0,0.0,0.0,0.0,0.0,0.0
85,2330,0.0,0.0,0.0,0.0,0.0,0.0
85,1594,0.0,0.0,0.0,0.0,0.0,0.0
85,1273,0.0,0.0,0.0,0.0,0.0,0.0
85,2250,0.0,0.0,0.0,0.0,0.0,0.0
85,2252,0.0,0.0,0.0,0.0,0.0,0.0
85,1544,0.0,0.0,0.0,0.0,0.0,0.0
85,1870,0.0,0.0,0.0,0.0,0.0,0.0
85,1035,0.0,0.0,0.0,0.0,0.0,0.0
85,703,0.0,0.0,0.0,0.0,0.0,0.0
85,981,0.0,0.0,0.0,0.0,0.0,0.0
85,2018,0.0,0.0,0.0,0.0,0.0,0.0
85,1455,0.0,0.0,0.0,0.0,0.0,0.0
85,1535,0.0,0.0,0.0,0.0,0.0,0.0
85,2511,0.0,0.0,0.0,0.0,0.0,0.0
85,1567,0.0,0.0,0.0,0.0,0.0,0.0
85,1215,0.0,0.0,0.0,0.0,0.0,0.0
85,2284,0.0,0.0,0.0,0.0,0.0,0.0
85,990,0.0,0.0,0.0,0.0,0.0,0.0
85,904,0.0,0.0,0.0,0.0,0.0,0.0
85,1672,0.0,0.0,0.0,0.0,0.0,0.0
85,1030,0.0,0.0,0.0,0.0,0.0,0.0
85,2192,0.0,0.0,0.0,0.0,0.0,0.0
85,1120,0.0,0.0,0.0,0.0,0.0,0.0
85,1365,0.0,0.0,0.0,0.0,0.0,0.0
85,1310,0.0,0.0,0.0,0.0,0.0,0.0
85,1126,0.0,0.0,0.0,0.0,0.0,0.0
85,2219,0.0,0.0,0.0,0.0,0.0,0.0
85,1407,0.0,0.0,0.0,0.0,0.0,0.0
85,2171,0.0,0.0,0.0,0.0,0.0,0.0
85,894,0.0,0.0,0.0,0.0,0.0,0.0
85,1589,0.0,0.0,0.0,0.0,0.0,0.0
85,788,0.0,0.0,0.0,0.0,0.0,0.0
85,1087,0.0,0.0,0.0,0.0,0.0,0.0
85,1717,0.0,0.0,0.0,0.0,0.0,0.0
85,1883,0.0,0.0,0.0,0.0,0.0,0.0
85,1034,0.0,0.0,0.0,0.0,0.0,0.0
85,2382,0.0,0.0,0.0,0.0,0.0,0.0
85,704,0.0,0.0,0.0,0.0,0.0,0.0
85,465,0.0,0.0,0.0,0.0,0.0,0.0
85,2227,0.0,0.0,0.0,0.0,0.0,0.0
85,942,0.0,0.0,0.0,0.0,0.0,0.0
85,1996,0.0,0.0,0.0,0.0,0.0,0.0
85,1362,0.0,0.0,0.0,0.0,0.0,0.0
85,547,0.0,0.0,0.0,0.0,0.0,0.0
85,474,0.0,0.0,0.0,0.0,0.0,0.0
85,359,0.0,0.0,0.0,0.0,0.0,0.0
85,1199,0.0,0.0,0.0,0.0,0.0,0.0
85,1864,0.0,0.0,0.0,0.0,0.0,0.0
85,406,0.0,0.0,0.0,0.0,0.0,0.0
85,1058,0.0,0.0,0.0,0.0,0.0,0.0
85,722,0.0,0.0,0.0,0.0,0.0,0.0
85,1812,0.0,0.0,0.0,0.0,0.0,0.0
85,828,0.0,0.0,0.0,0.0,0.0,0.0
85,1848,0.0,0.0,0.0,0.0,0.0,0.0
85,804,0.0,0.0,0.0,0.0,0.0,0.0
85,2194,0.0,0.0,0.0,0.0,0.0,0.0
85,1352,0.0,0.0,0.0,0.0,0.0,0.0
85,1124,0.0,0.0,0.0,0.0,0.0,0.0
85,1342,0.0,0.0,0.0,0.0,0.0,0.0
85,757,0.0,0.0,0.0,0.0,0.0,0.0
85,1529,0.0,0.0,0.0,0.0,0.0,0.0
85,1399,0.0,0.0,0.0,0.0,0.0,0.0
85,669,0.0,0.0,0.0,0.0,0.0,0.0
85,906,0.0,0.0,0.0,0.0,0.0,0.0
85,461,0.0,0.0,0.0,0.0,0.0,0.0
85,2435,0.0,0.0,0.0,0.0,0.0,0.0
85,1940,0.0,0.0,0.0,0.0,0.0,0.0
85,1182,0.0,0.0,0.0,0.0,0.0,0.0
85,949,0.0,0.0,0.0,0.0,0.0,0.0
85,405,0.0,0.0,0.0,0.0,0.0,0.0
85,744,0.0,0.0,0.0,0.0,0.0,0.0
85,1691,0.0,0.0,0.0,0.0,0.0,0.0
85,2099,0.0,0.0,0.0,0.0,0.0,0.0
85,2079,0.0,0.0,0.0,0.0,0.0,0.0
85,535,0.0,0.0,0.0,0.0,0.0,0.0
85,893,0.0,0.0,0.0,0.0,0.0,0.0
85,243,0.0,0.0,0.0,0.0,0.0,0.0
85,290,0.0,0.0,0.0,0.0,0.0,0.0
85,1277,0.0,0.0,0.0,0.0,0.0,0.0
85,1874,0.0,0.0,0.0,0.0,0.0,0.0
85,1003,0.0,0.0,0.0,0.0,0.0,0.0
85,1118,0.0,0.0,0.0,0.0,0.0,0.0
85,1956,0.0,0.0,0.0,0.0,0.0,0.0
85,839,0.0,0.0,0.0,0.0,0.0,0.0
85,675,0.0,0.0,0.0,0.0,0.0,0.0
85,1871,0.0,0.0,0.0,0.0,0.0,0.0
85,921,0.0,0.0,0.0,0.0,0.0,0.0
85,696,0.0,0.0,0.0,0.0,0.0,0.0
85,466,0.0,0.0,0.0,0.0,0.0,0.0
85,826,0.0,0.0,0.0,0.0,0.0,0.0
85,1289,0.0,0.0,0.0,0.0,0.0,0.0
85,1161,0.0,0.0,0.0,0.0,0.0,0.0
85,1241,0.0,0.0,0.0,0.0,0.0,0.0
85,2122,0.0,0.0,0.0,0.0,0.0,0.0
85,1843,0.0,0.0,0.0,0.0,0.0,0.0
85,1831,0.0,0.0,0.0,0.0,0.0,0.0
85,1769,0.0,0.0,0.0,0.0,0.0,0.0
85,934,0.0,0.0,0.0,0.0,0.0,0.0
85,1574,0.0,0.0,0.0,0.0,0.0,0.0
85,1178,0.0,0.0,0.0,0.0,0.0,0.0
85,819,0.0,0.0,0.0,0.0,0.0,0.0
85,1345,0.0,0.0,0.0,0.0,0.0,0.0
85,1725,0.0,0.0,0.0,0.0,0.0,0.0
85,1688,0.0,0.0,0.0,0.0,0.0,0.0
85,1778,0.0,0.0,0.0,0.0,0.0,0.0
85,544,0.0,0.0,0.0,0.0,0.0,0.0
85,853,0.0,0.0,0.0,0.0,0.0,0.0
85,1383,0.0,0.0,0.0,0.0,0.0,0.0
85,1011,0.0,0.0,0.0,0.0,0.0,0.0
85,282,0.0,0.0,0.0,0.0,0.0,0.0
85,910,0.0,0.0,0.0,0.0,0.0,0.0
85,1572,0.0,0.0,0.0,0.0,0.0,0.0
85,1579,0.0,0.0,0.0,0.0,0.0,0.0
85,1588,0.0,0.0,0.0,0.0,0.0,0.0
85,1458,0.0,0.0,0.0,0.0,0.0,0.0
85,1340,0.0,0.0,0.0,0.0,0.0,0.0
85,930,0.0,0.0,0.0,0.0,0.0,0.0
85,1336,0.0,0.0,0.0,0.0,0.0,0.0
85,1397,0.0,0.0,0.0,0.0,0.0,0.0
85,1417,0.0,0.0,0.0,0.0,0.0,0.0
85,909,0.0,0.0,0.0,0.0,0.0,0.0
85,1612,0.0,0.0,0.0,0.0,0.0,0.0
85,943,0.0,0.0,0.0,0.0,0.0,0.0
85,1320,0.0,0.0,0.0,0.0,0.0,0.0
85,890,0.0,0.0,0.0,0.0,0.0,0.0
85,343,0.0,0.0,0.0,0.0,0.0,0.0
85,868,0.0,0.0,0.0,0.0,0.0,0.0
85,1963,0.0,0.0,0.0,0.0,0.0,0.0
85,689,0.0,0.0,0.0,0.0,0.0,0.0
85,717,0.0,0.0,0.0,0.0,0.0,0.0
85,1911,0.0,0.0,0.0,0.0,0.0,0.0
85,2173,0.0,0.0,0.0,0.0,0.0,0.0
85,1392,0.0,0.0,0.0,0.0,0.0,0.0
85,1366,0.0,0.0,0.0,0.0,0.0,0.0
85,1850,0.0,0.0,0.0,0.0,0.0,0.0
85,737,0.0,0.0,0.0,0.0,0.0,0.0
85,1302,0.0,0.0,0.0,0.0,0.0,0.0
85,1739,0.0,0.0,0.0,0.0,0.0,0.0
85,1165,0.0,0.0,0.0,0.0,0.0,0.0
85,1070,0.0,0.0,0.0,0.0,0.0,0.0
85,612,0.0,0.0,0.0,0.0,0.0,0.0
85,728,0.0,0.0,0.0,0.0,0.0,0.0
85,2120,0.0,0.0,0.0,0.0,0.0,0.0
85,2272,0.0,0.0,0.0,0.0,0.0,0.0
85,395,0.0,0.0,0.0,0.0,0.0,0.0
85,579,0.0,0.0,0.0,0.0,0.0,0.0
85,832,0.0,0.0,0.0,0.0,0.0,0.0
85,1441,0.0,0.0,0.0,0.0,0.0,0.0
85,510,0.0,0.0,0.0,0.0,0.0,0.0
85,385,0.0,0.0,0.0,0.0,0.0,0.0
85,956,0.0,0.0,0.0,0.0,0.0,0.0
85,1984,0.0,0.0,0.0,0.0,0.0,0.0
85,1266,0.0,0.0,0.0,0.0,0.0,0.0
85,1822,0.0,0.0,0.0,0.0,0.0,0.0
85,2352,0.0,0.0,0.0,0.0,0.0,0.0
85,492,0.0,0.0,0.0,0.0,0.0,0.0
85,1040,0.0,0.0,0.0,0.0,0.0,0.0
85,1217,0.0,0.0,0.0,0.0,0.0,0.0
85,1186,0.0,0.0,0.0,0.0,0.0,0.0
85,1230,0.0,0.0,0.0,0.0,0.0,0.0
85,1163,0.0,0.0,0.0,0.0,0.0,0.0
85,599,0.0,0.0,0.0,0.0,0.0,0.0
85,1547,0.0,0.0,0.0,0.0,0.0,0.0
85,1538,0.0,0.0,0.0,0.0,0.0,0.0
85,1206,0.0,0.0,0.0,0.0,0.0,0.0
85,1502,0.0,0.0,0.0,0.0,0.0,0.0
85,1284,0.0,0.0,0.0,0.0,0.0,0.0
85,1631,0.0,0.0,0.0,0.0,0.0,0.0
85,927,0.0,0.0,0.0,0.0,0.0,0.0
85,1701,0.0,0.0,0.0,0.0,0.0,0.0
85,915,0.0,0.0,0.0,0.0,0.0,0.0
85,798,0.0,0.0,0.0,0.0,0.0,0.0
85,1304,0.0,0.0,0.0,0.0,0.0,0.0
85,683,0.0,0.0,0.0,0.0,0.0,0.0
85,427,0.0,0.0,0.0,0.0,0.0,0.0
85,815,0.0,0.0,0.0,0.0,0.0,0.0
85,1518,0.0,0.0,0.0,0.0,0.0,0.0
85,1290,0.0,0.0,0.0,0.0,0.0,0.0
85,1669,0.0,0.0,0.0,0.0,0.0,0.0
85,529,0.0,0.0,0.0,0.0,0.0,0.0
85,1043,0.0,0.0,0.0,0.0,0.0,0.0
85,1172,0.0,0.0,0.0,0.0,0.0,0.0
85,333,0.0,0.0,0.0,0.0,0.0,0.0
85,627,0.0,0.0,0.0,0.0,0.0,0.0
85,862,0.0,0.0,0.0,0.0,0.0,0.0
85,486,0.0,0.0,0.0,0.0,0.0,0.0
85,443,0.0,0.0,0.0,0.0,0.0,0.0
85,1398,0.0,0.0,0.0,0.0,0.0,0.0
85,522,0.0,0.0,0.0,0.0,0.0,0.0
85,2235,0.0,0.0,0.0,0.0,0.0,0.0
85,372,0.0,0.0,0.0,0.0,0.0,0.0
85,1891,0.0,0.0,0.0,0.0,0.0,0.0
85,806,0.0,0.0,0.0,0.0,0.0,0.0
85,982,0.0,0.0,0.0,0.0,0.0,0.0
85,1938,0.0,0.0,0.0,0.0,0.0,0.0
85,1457,0.0,0.0,0.0,0.0,0.0,0.0
85,496,0.0,0.0,0.0,0.0,0.0,0.0
85,1078,0.0,0.0,0.0,0.0,0.0,0.0
85,1088,0.0,0.0,0.0,0.0,0.0,0.0
85,1950,0.0,0.0,0.0,0.0,0.0,0.0
85,386,0.0,0.0,0.0,0.0,0.0,0.0
85,2307,0.0,0.0,0.0,0.0,0.0,0.0
85,1598,0.0,0.0,0.0,0.0,0.0,0.0
85,434,0.0,0.0,0.0,0.0,0.0,0.0
85,541,0.0,0.0,0.0,0.0,0.0,0.0
85,1293,0.0,0.0,0.0,0.0,0.0,0.0
85,1824,0.0,0.0,0.0,0.0,0.0,0.0
85,1917,0.0,0.0,0.0,0.0,0.0,0.0
85,2364,0.0,0.0,0.0,0.0,0.0,0.0
85,455,0.0,0.0,0.0,0.0,0.0,0.0
85,1604,0.0,0.0,0.0,0.0,0.0,0.0
85,1842,0.0,0.0,0.0,0.0,0.0,0.0
85,2461,0.0,0.0,0.0,0.0,0.0,0.0
85,463,0.0,0.0,0.0,0.0,0.0,0.0
85,1456,0.0,0.0,0.0,0.0,0.0,0.0
85,1945,0.0,0.0,0.0,0.0,0.0,0.0
85,1918,0.0,0.0,0.0,0.0,0.0,0.0
85,2222,0.0,0.0,0.0,0.0,0.0,0.0
85,861,0.0,0.0,0.0,0.0,0.0,0.0
85,1734,0.0,0.0,0.0,0.0,0.0,0.0
85,1212,0.0,0.0,0.0,0.0,0.0,0.0
85,1605,0.0,0.0,0.0,0.0,0.0,0.0
85,1102,0.0,0.0,0.0,0.0,0.0,0.0
85,2416,0.0,0.0,0.0,0.0,0.0,0.0
85,887,0.0,0.0,0.0,0.0,0.0,0.0
85,1916,0.0,0.0,0.0,0.0,0.0,0.0
85,941,0.0,0.0,0.0,0.0,0.0,0.0
85,188,0.0,0.0,0.0,0.0,0.0,0.0
85,553,0.0,0.0,0.0,0.0,0.0,0.0
85,1808,0.0,0.0,0.0,0.0,0.0,0.0
85,935,0.0,0.0,0.0,0.0,0.0,0.0
85,1117,0.0,0.0,0.0,0.0,0.0,0.0
85,2261,0.0,0.0,0.0,0.0,0.0,0.0
85,377,0.0,0.0,0.0,0.0,0.0,0.0
85,1380,0.0,0.0,0.0,0.0,0.0,0.0
85,552,0.0,0.0,0.0,0.0,0.0,0.0
85,859,0.0,0.0,0.0,0.0,0.0,0.0
85,2282,0.0,0.0,0.0,0.0,0.0,0.0
85,1479,0.0,0.0,0.0,0.0,0.0,0.0
85,493,0.0,0.0,0.0,0.0,0.0,0.0
85,2041,0.0,0.0,0.0,0.0,0.0,0.0
85,1436,0.0,0.0,0.0,0.0,0.0,0.0
85,1350,0.0,0.0,0.0,0.0,0.0,0.0
85,783,0.0,0.0,0.0,0.0,0.0,0.0
85,1354,0.0,0.0,0.0,0.0,0.0,0.0
85,1238,0.0,0.0,0.0,0.0,0.0,0.0
85,437,0.0,0.0,0.0,0.0,0.0,0.0
85,2506,0.0,0.0,0.0,0.0,0.0,0.0
85,2354,0.0,0.0,0.0,0.0,0.0,0.0
85,2418,0.0,0.0,0.0,0.0,0.0,0.0
85,1203,0.0,0.0,0.0,0.0,0.0,0.0
85,422,0.0,0.0,0.0,0.0,0.0,0.0
85,816,0.0,0.0,0.0,0.0,0.0,0.0
85,1347,0.0,0.0,0.0,0.0,0.0,0.0
85,1295,0.0,0.0,0.0,0.0,0.0,0.0
85,1875,0.0,0.0,0.0,0.0,0.0,0.0
85,1190,0.0,0.0,0.0,0.0,0.0,0.0
85,1904,0.0,0.0,0.0,0.0,0.0,0.0
85,787,0.0,0.0,0.0,0.0,0.0,0.0
85,857,0.0,0.0,0.0,0.0,0.0,0.0
85,1308,0.0,0.0,0.0,0.0,0.0,0.0
85,2523,0.0,0.0,0.0,0.0,0.0,0.0
85,1064,0.0,0.0,0.0,0.0,0.0,0.0
85,1886,0.0,0.0,0.0,0.0,0.0,0.0
85,1792,0.0,0.0,0.0,0.0,0.0,0.0
85,1207,0.0,0.0,0.0,0.0,0.0,0.0
85,1073,0.0,0.0,0.0,0.0,0.0,0.0
85,1250,0.0,0.0,0.0,0.0,0.0,0.0
85,1234,0.0,0.0,0.0,0.0,0.0,0.0
85,2462,0.0,0.0,0.0,0.0,0.0,0.0
85,838,0.0,0.0,0.0,0.0,0.0,0.0
85,397,0.0,0.0,0.0,0.0,0.0,0.0
85,763,0.0,0.0,0.0,0.0,0.0,0.0
85,652,0.0,0.0,0.0,0.0,0.0,0.0
85,1463,0.0,0.0,0.0,0.0,0.0,0.0
85,1400,0.0,0.0,0.0,0.0,0.0,0.0
85,2059,0.0,0.0,0.0,0.0,0.0,0.0
85,2090,0.0,0.0,0.0,0.0,0.0,0.0
85,2196,0.0,0.0,0.0,0.0,0.0,0.0
85,1753,0.0,0.0,0.0,0.0,0.0,0.0
85,916,0.0,0.0,0.0,0.0,0.0,0.0
85,905,0.0,0.0,0.0,0.0,0.0,0.0
85,1424,0.0,0.0,0.0,0.0,0.0,0.0
85,1187,0.0,0.0,0.0,0.0,0.0,0.0
85,485,0.0,0.0,0.0,0.0,0.0,0.0
85,1786,0.0,0.0,0.0,0.0,0.0,0.0
85,795,0.0,0.0,0.0,0.0,0.0,0.0
85,294,0.0,0.0,0.0,0.0,0.0,0.0
85,1658,0.0,0.0,0.0,0.0,0.0,0.0
85,1852,0.0,0.0,0.0,0.0,0.0,0.0
85,1333,0.0,0.0,0.0,0.0,0.0,0.0
85,965,0.0,0.0,0.0,0.0,0.0,0.0
85,694,0.0,0.0,0.0,0.0,0.0,0.0
85,209,0.0,0.0,0.0,0.0,0.0,0.0
85,1157,0.0,0.0,0.0,0.0,0.0,0.0
85,1521,0.0,0.0,0.0,0.0,0.0,0.0
85,602,0.0,0.0,0.0,0.0,0.0,0.0
85,2045,0.0,0.0,0.0,0.0,0.0,0.0
85,680,0.0,0.0,0.0,0.0,0.0,0.0
85,2309,0.0,0.0,0.0,0.0,0.0,0.0
85,1929,0.0,0.0,0.0,0.0,0.0,0.0
85,1933,0.0,0.0,0.0,0.0,0.0,0.0
85,654,0.0,0.0,0.0,0.0,0.0,0.0
85,1494,0.0,0.0,0.0,0.0,0.0,0.0
85,1640,0.0,0.0,0.0,0.0,0.0,0.0
85,1709,0.0,0.0,0.0,0.0,0.0,0.0
85,2013,0.0,0.0,0.0,0.0,0.0,0.0
85,2161,0.0,0.0,0.0,0.0,0.0,0.0
85,1873,0.0,0.0,0.0,0.0,0.0,0.0
85,424,0.0,0.0,0.0,0.0,0.0,0.0
85,1370,0.0,0.0,0.0,0.0,0.0,0.0
85,2424,0.0,0.0,0.0,0.0,0.0,0.0
85,1076,0.0,0.0,0.0,0.0,0.0,0.0
85,404,0.0,0.0,0.0,0.0,0.0,0.0
85,1745,0.0,0.0,0.0,0.0,0.0,0.0
85,1439,0.0,0.0,0.0,0.0,0.0,0.0
85,476,0.0,0.0,0.0,0.0,0.0,0.0
85,1335,0.0,0.0,0.0,0.0,0.0,0.0
85,303,0.0,0.0,0.0,0.0,0.0,0.0
85,1571,0.0,0.0,0.0,0.0,0.0,0.0
85,1583,0.0,0.0,0.0,0.0,0.0,0.0
85,1454,0.0,0.0,0.0,0.0,0.0,0.0
85,2430,0.0,0.0,0.0,0.0,0.0,0.0
85,752,0.0,0.0,0.0,0.0,0.0,0.0
85,513,0.0,0.0,0.0,0.0,0.0,0.0
28,742,0.0,0.0,0.0,0.0,0.0,0.0
28,842,0.0,0.0,0.0,0.0,0.0,0.0
28,2052,0.0,0.0,0.0,0.0,0.0,0.0
28,1145,0.0,0.0,0.0,0.0,0.0,0.0
28,896,0.0,0.0,0.0,0.0,0.0,0.0
28,2152,0.0,0.0,0.0,0.0,0.0,0.0
28,558,0.0,0.0,0.0,0.0,0.0,0.0
28,751,0.0,0.0,0.0,0.0,0.0,0.0
28,746,0.0,0.0,0.0,0.0,0.0,0.0
28,236,0.0,0.0,0.0,0.0,0.0,0.0
28,810,0.0,0.0,0.0,0.0,0.0,0.0
28,1526,0.0,0.0,0.0,0.0,0.0,0.0
28,2064,0.0,0.0,0.0,0.0,0.0,0.0
28,1980,0.0,0.0,0.0,0.0,0.0,0.0
28,1775,0.0,0.0,0.0,0.0,0.0,0.0
28,302,0.0,0.0,0.0,0.0,0.0,0.0
28,1645,0.0,0.0,0.0,0.0,0.0,0.0
28,1323,0.0,0.0,0.0,0.0,0.0,0.0
28,2156,0.0,0.0,0.0,0.0,0.0,0.0
28,2308,0.0,0.0,0.0,0.0,0.0,0.0
28,618,0.0,0.0,0.0,0.0,0.0,0.0
28,325,0.0,0.0,0.0,0.0,0.0,0.0
28,2108,0.0,0.0,0.0,0.0,0.0,0.0
28,1964,0.0,0.0,0.0,0.0,0.0,0.0
28,611,0.0,0.0,0.0,0.0,0.0,0.0
28,1641,0.0,0.0,0.0,0.0,0.0,0.0
28,2056,0.0,0.0,0.0,0.0,0.0,0.0
28,598,0.0,0.0,0.0,0.0,0.0,0.0
