gene_ID,ndimage_ID,PCA01 (69.86),PCA02 (12.61),PCA03 (7.09),PCA04 (3.86),PCA05 (2.12)
85,1658,-0.091481276,-0.20652546,-0.06284431,0.034271475,0.08605604
85,1852,-0.053516876,-0.17117092,0.20309685,-0.11032006,0.08310596
85,336,-0.09677895,-0.18162858,0.18317814,-0.087421894,0.08713011
85,1333,-0.25501597,-0.1448021,-0.060378764,0.06147653,0.050816096
85,965,-0.09855392,-0.21235038,0.13116962,-0.0449008,0.10280772
85,694,0.18840866,-0.3896827,0.17601304,-0.027960991,0.18437487
85,209,-0.019235192,0.017693285,0.47331133,-0.16924465,-0.0197665
85,825,-0.09312422,-0.17843653,0.192932,-0.09311763,0.08549492
85,1157,-0.050142203,-0.12060808,0.31818077,-0.15029255,0.05400381
85,1521,-0.063098215,-0.14302889,-0.04514874,-0.051510327,0.10169694
85,566,-0.011769422,0.07172177,0.5149049,-0.15287325,-0.04626421
85,602,-0.023275437,-0.005589232,0.45249742,-0.17287911,-0.007844631
85,2045,0.11936547,0.2824668,0.60603166,0.20679124,-0.08321524
85,680,-0.0031793737,0.4163617,0.6049115,0.1792724,-0.14816771
85,2309,-0.09705044,-0.1818525,0.18246569,-0.08700107,0.08724379
85,1929,-0.10300049,-0.18632498,0.16726267,-0.07787247,0.08947849
85,1933,-0.15449733,-0.19870529,0.06406783,-0.010286703,0.09340962
85,654,0.0400138,-0.16262524,0.13347411,-0.12878849,0.06114991
85,1494,0.231975,-0.24595566,0.23816167,-0.081844285,0.043261994
85,1640,-0.03410352,-0.09568833,0.35967374,-0.1596231,0.039829027
85,1709,0.07618628,-0.1292626,0.23155266,-0.15887235,0.06738803
85,2013,-0.025145104,-0.015353372,0.4431858,-0.17373101,-0.0027657032
85,2161,-0.1295324,-0.25716585,-0.035610065,0.09382219,0.11462981
85,1873,-0.058826793,-0.12799068,0.3009118,-0.1462499,0.05820093
85,1937,-0.2116547,-0.17895497,-0.005662053,0.035929926,0.07901025
85,424,0.016516296,0.32827088,0.59224075,0.0070288437,-0.11132677
85,1370,-0.015028388,-0.3318877,-0.058817185,0.12390642,0.13283654
85,2424,-0.057050608,-0.12407576,0.30740705,-0.14874843,0.056043833
85,1076,-0.06868806,-0.17060252,0.23378247,-0.110418834,0.08084133
85,404,0.014334094,0.024511056,0.49517825,-0.13957742,-0.022419052
85,1745,0.6898508,-0.15466665,0.052586067,-0.15056536,-0.027039262
85,1439,-0.18636332,-0.19896738,-0.04656092,0.06995247,0.080772355
85,476,-0.0052662673,0.43864444,0.5996835,0.21495718,-0.14796714
85,1335,-0.3057614,-0.112195075,-0.059629105,0.057452064,0.038501266
85,303,0.46687013,-0.26979214,0.30633846,-0.007861201,0.010951384
85,1782,-0.14991558,-0.19908048,0.07145212,-0.015324506,0.09390943
85,1724,-0.23600602,-0.16448204,-0.025168752,0.046914846,0.069793746
85,1571,-0.2686938,-0.1413518,-0.044086892,0.054555282,0.055730242
85,1583,-0.2596442,-0.14811468,-0.03959491,0.0532017,0.059780017
85,1454,-0.050376777,-0.21344852,-0.13881001,0.06913054,0.044549502
85,2430,-0.1337698,-0.19843476,0.10004892,-0.03467207,0.094555706
85,1143,-0.2008939,-0.18440092,0.0046805525,0.029500723,0.08262204
85,752,0.04274982,-0.25346345,0.25530034,-0.07178116,0.12440978
85,513,0.20925334,-0.261852,0.05381635,-0.07044689,0.08949009
28,742,-0.4212812,-0.00209982,-0.05974291,0.008734536,-0.022153271
28,842,-0.4306669,0.00760732,-0.057653375,0.0020263535,-0.027345134
28,2052,-0.41960824,-0.0037982704,-0.060233574,0.010001546,-0.02130493
28,1145,-0.40458992,-0.018918112,-0.063891314,0.020496689,-0.013612774
28,896,-0.42136928,-0.0019979374,-0.059775576,0.008707269,-0.022232095
28,2152,-0.40332752,-0.020426953,-0.06372684,0.021240616,-0.012522217
28,558,-0.40951386,-0.013836041,-0.062655516,0.016857874,-0.01627739
28,751,-0.4259668,0.0027502696,-0.058767717,0.005445282,-0.024771478
28,746,-0.4329014,0.009916022,-0.057163343,0.00043961746,-0.02858051
28,236,-0.41848457,-0.00491171,-0.060371347,0.010634121,-0.020709977
28,810,-0.40992773,-0.013417903,-0.062388327,0.016409444,-0.016439795
28,1526,-0.4140194,-0.009491511,-0.061449654,0.013855904,-0.018314501
28,2064,-0.40812114,-0.015626064,-0.06283848,0.018188471,-0.015032451
28,1980,-0.43186572,0.00884519,-0.05739261,0.0011780831,-0.02800763
28,1775,-0.43297294,0.009990028,-0.057147373,0.0003884211,-0.028620094
28,302,-0.43127725,0.008237323,-0.05752123,0.0015953525,-0.02768234
28,1645,-0.41396925,-0.009291736,-0.061619617,0.013714729,-0.018648868
28,1323,-0.43073678,0.0076794364,-0.05763831,0.0019770924,-0.027383737
28,2156,-0.4262622,0.0030478498,-0.058692016,0.0052350457,-0.02492172
28,2308,-0.42667246,0.0034889972,-0.058624897,0.004942998,-0.025177509
28,618,-0.42617282,0.0029820264,-0.058587663,0.0051455805,-0.024867259
28,325,-0.42682242,0.003649136,-0.05845679,0.0047005448,-0.025224889
28,2108,-0.4319118,0.008892793,-0.05738249,0.0011453471,-0.028033102
28,1964,-0.4214318,-0.0019288226,-0.0598465,0.008737902,-0.02229855
28,611,-0.42424178,0.0010018562,-0.058968466,0.0064570312,-0.023805227
28,1641,-0.41191694,-0.011645631,-0.061770037,0.01519254,-0.017130801
28,2056,-0.41973272,-0.0036801994,-0.060221218,0.009941226,-0.021365145
28,598,-0.42778587,0.004629665,-0.058371853,0.0041565415,-0.02577804
28,813,-0.42055652,-0.0027494053,-0.060068075,0.009278295,-0.021929255
28,1862,-0.42813295,0.0049914345,-0.058295913,0.0039061087,-0.025973976
28,1060,-0.42556897,0.0023623435,-0.058708064,0.005557523,-0.024534982
28,1614,-0.4102399,-0.01331863,-0.06229111,0.016451078,-0.01632699
28,797,-0.4271918,0.004019786,-0.058500614,0.004571816,-0.025454069
28,1394,-0.42661297,0.0034239127,-0.058633875,0.0049860724,-0.025138779
28,954,-0.4320424,0.009027756,-0.057353765,0.0010524887,-0.028105315
28,227,-0.4288273,0.0057111,-0.05804402,0.00331468,-0.02632976
28,1021,-0.41030225,-0.013266538,-0.062330864,0.016473645,-0.016362863
28,1434,-0.42619398,0.0029717681,-0.058719307,0.00530258,-0.02488078
28,671,-0.3856443,-0.03821893,-0.06809505,0.033644892,-0.0034980706
28,1796,-0.41561934,-0.007794456,-0.06095386,0.0125248525,-0.019209053
28,1859,-0.4257883,0.0025586374,-0.058814973,0.005589229,-0.024666207
28,387,-0.4274933,0.0043385876,-0.05832016,0.0042388956,-0.025594406
28,1827,-0.42997038,0.006888896,-0.05780263,0.0025160362,-0.026960513
28,2010,-0.41491264,-0.008713808,-0.061350536,0.013503119,-0.018654995
28,1722,-0.39943328,-0.024431426,-0.06492789,0.024311695,-0.010502238
28,2037,-0.42523435,0.0019977842,-0.05890903,0.005941378,-0.02436592
28,1880,-0.4327405,0.009749582,-0.057199206,0.00055468304,-0.02849148
28,1587,-0.43069598,0.0076373224,-0.05764711,0.0020058618,-0.027361194
28,2146,-0.42192987,-0.0013632433,-0.059408292,0.008004818,-0.022535771
28,1193,-0.41653803,-0.0068842485,-0.06090738,0.012070082,-0.01971612
28,1159,-0.42798132,0.004840478,-0.058219828,0.003901739,-0.025863346
28,1041,-0.43098953,0.007940278,-0.057583682,0.0017987535,-0.027523357
28,1751,-0.4233227,7.3230316e-05,-0.059374508,0.0072771315,-0.023387197
28,556,-0.4043138,-0.019438379,-0.06356274,0.020629529,-0.013045327
28,1619,-0.42515162,0.001932082,-0.058944818,0.005991119,-0.02435062
28,1379,-0.42820755,0.00504526,-0.05826788,0.003872368,-0.02598213
28,1708,-0.42786765,0.0047235466,-0.05824327,0.003980373,-0.025800692
28,1065,-0.4001231,-0.02373354,-0.064650945,0.023721626,-0.010826339
28,1027,-0.40442494,-0.019343982,-0.06379607,0.02082188,-0.013161704
28,1303,-0.42347872,0.00017347213,-0.059255842,0.007165393,-0.023370167
28,750,-0.39382368,-0.030060945,-0.06609754,0.028022435,-0.007590826
28,662,-0.41875368,-0.0046131536,-0.060449257,0.010546471,-0.020926502
28,1802,-0.42917517,0.0060693966,-0.05797102,0.0030722688,-0.026521666
28,931,-0.4273105,0.004125548,-0.058472175,0.004507315,-0.025497578
28,512,-0.42352942,0.0003559486,-0.059346467,0.007056308,-0.023592543
28,2119,-0.4140564,-0.009480713,-0.061571945,0.013989517,-0.01834043
28,2323,-0.42301613,-0.00028414017,-0.0595103,0.0076134712,-0.023187822
28,1155,-0.426585,0.0033862228,-0.05864063,0.005018022,-0.025112417
28,1667,-0.42223078,-0.0010557657,-0.059352037,0.007804737,-0.022700869
28,516,-0.41647425,-0.0070702024,-0.060925707,0.0122759845,-0.019530974
28,2135,-0.4188414,-0.004618019,-0.060435668,0.010614368,-0.02085692
28,256,-0.4096399,-0.0141146025,-0.06251803,0.017196838,-0.015802942
28,1890,-0.4243376,0.0010743515,-0.05911149,0.0065797106,-0.02387587
28,1643,-0.4126311,-0.011027313,-0.061712027,0.014933773,-0.017405862
28,550,-0.4294173,0.006296111,-0.05799012,0.0030002051,-0.026648229
28,1031,-0.43271166,0.0097197415,-0.057205625,0.00057530124,-0.028475517
28,1624,-0.4021233,-0.021502392,-0.06423478,0.022107905,-0.012143223
28,1970,-0.43239877,0.009396169,-0.05727507,0.00079865986,-0.028302422
28,743,-0.42139122,-0.0019693999,-0.059858385,0.008767813,-0.02227861
28,1475,-0.42751133,0.0043609566,-0.058432225,0.0043320674,-0.02564515
28,2433,-0.42597935,0.0027916236,-0.05877442,0.00540825,-0.024817146
28,1682,-0.40428707,-0.019465998,-0.063759685,0.020830063,-0.01309086
28,1225,-0.42480415,0.0015404263,-0.0589858,0.0062469607,-0.024106285
28,1800,-0.42521945,0.002001253,-0.05893374,0.005947765,-0.024388168
28,1998,-0.42234132,-0.0009682559,-0.05954771,0.007969912,-0.022796921
28,1480,-0.41496566,-0.008560601,-0.061223958,0.013227573,-0.018772995
28,326,-0.41996136,-0.0034739808,-0.06017477,0.009821542,-0.021454724
28,1245,-0.42883974,0.0057239537,-0.05804141,0.0033059919,-0.026336644
28,1237,-0.4241688,0.00090761855,-0.05917042,0.006710493,-0.023799097
28,2150,-0.4223994,-0.0008986717,-0.05954693,0.007927561,-0.022844836
28,845,-0.4158794,-0.007697691,-0.061055563,0.012714561,-0.019185552
28,800,-0.43128866,0.008249105,-0.057518747,0.0015872776,-0.027688645
28,1777,-0.42012993,-0.0032639888,-0.05994126,0.009467899,-0.02153188
28,1214,-0.3886122,-0.03462821,-0.068007216,0.031385895,-0.0059524607
28,482,-0.3983836,-0.025611686,-0.06513071,0.025155425,-0.009792925
28,1714,-0.41525263,-0.007872746,-0.061258975,0.012607658,-0.019445583
28,503,-0.41524482,-0.008157142,-0.061162956,0.012879487,-0.019070994
28,560,-0.40760526,-0.016085563,-0.062941864,0.018449986,-0.014836776
28,811,-0.42368922,0.0004215754,-0.059267793,0.0070312885,-0.02354343
28,2226,-0.4170549,-0.0064194174,-0.06082363,0.011821464,-0.019924195
28,1611,-0.4250468,0.0018268247,-0.05881121,0.0059123915,-0.024247775
28,2265,-0.42361036,0.00031657628,-0.059252165,0.007086614,-0.023459831
28,665,-0.42968988,0.0065997364,-0.057862274,0.002712587,-0.02680568
28,2182,-0.4272061,0.0040433668,-0.058378838,0.0044367854,-0.02543619
28,971,-0.42081144,-0.0024893277,-0.059891846,0.008986948,-0.022028666
28,2275,-0.4308204,0.007765738,-0.057620257,0.0019181158,-0.027429933
28,1728,-0.42873216,0.005613157,-0.05806391,0.003380862,-0.026277294
28,511,-0.43002966,0.0069315326,-0.05785465,0.002560656,-0.026989894
28,1630,-0.42769232,0.004543229,-0.05827934,0.0041015344,-0.025704069
28,715,-0.41768754,-0.0057168547,-0.060508974,0.011141083,-0.020280765
28,1425,-0.42426318,0.0009866661,-0.059143398,0.0066615483,-0.023825936
28,1254,-0.4309552,0.007904842,-0.057591118,0.0018229967,-0.02750439
28,490,-0.4257829,0.0025736552,-0.058813564,0.0055636377,-0.024688443
28,1493,-0.41321865,-0.010241498,-0.061692137,0.014387397,-0.017989125
28,1113,-0.41737735,-0.0060466575,-0.060592216,0.011387936,-0.020102387
28,1129,-0.42263222,-0.00062937866,-0.059497282,0.0077260123,-0.023009991
28,1353,-0.43380186,0.010848072,-0.05696099,-0.00020669143,-0.029078977
28,306,-0.41306412,-0.010474226,-0.061661217,0.0145308245,-0.017792488
28,938,-0.42168087,-0.0015429131,-0.059722677,0.008326971,-0.022575406
28,681,-0.42108244,-0.0020359962,-0.059951458,0.008681494,-0.022428589
28,272,-0.42692992,0.0037531476,-0.05856114,0.004755594,-0.025315221
28,1267,-0.41813406,-0.0053475383,-0.060580652,0.011105302,-0.020464329
28,947,-0.4221905,-0.0011528502,-0.0595947,0.008127738,-0.022681566
28,1305,-0.4284399,0.0053123115,-0.058124825,0.003583929,-0.026116135
28,2036,-0.42475647,0.0014843415,-0.059036378,0.0063279746,-0.024083834
28,502,-0.42507708,0.0018541407,-0.058973208,0.0060567833,-0.02431203
28,1655,-0.40288737,-0.020617012,-0.0640688,0.021442294,-0.012685265
28,1576,-0.42709678,0.0039310316,-0.058401097,0.004512001,-0.025375983
28,706,-0.41449463,-0.008973054,-0.06113505,0.013283315,-0.01854616
28,946,-0.42057288,-0.0027547008,-0.059968546,0.009204305,-0.021880902
28,1578,-0.39892596,-0.024947623,-0.06476115,0.024398262,-0.0101449825
28,661,-0.42864642,0.005524888,-0.05808181,0.0034404772,-0.026230013
28,1976,-0.42447996,0.0012275977,-0.059101537,0.006490895,-0.02396899
28,224,-0.4268979,0.0037266787,-0.058441494,0.00464871,-0.025266452
28,2360,-0.4328175,0.009829212,-0.05718206,0.000499645,-0.028534075
28,1625,-0.42696238,0.0037929239,-0.05842841,0.00460441,-0.02530196
28,2438,-0.42762578,0.0044748057,-0.058293004,0.0041474793,-0.025667405
28,1349,-0.42426762,0.0009933579,-0.059139807,0.006653146,-0.023830235
28,1258,-0.4184411,-0.0049623325,-0.060508657,0.010794083,-0.020718416
28,978,-0.42334145,3.6573918e-05,-0.05931622,0.007285241,-0.023310017
28,1133,-0.40996072,-0.0135681145,-0.062029395,0.016293725,-0.016120728
28,1403,-0.43263817,0.009643714,-0.05722197,0.00062781817,-0.028434848
28,398,-0.43139324,0.008357105,-0.057495974,0.0015132385,-0.027746445
28,344,-0.42023936,-0.0029129959,-0.060246278,0.009392578,-0.021990996
28,1150,-0.40894032,-0.014399749,-0.06276681,0.017213799,-0.015991505
28,1090,-0.4122301,-0.011384853,-0.061790645,0.015135945,-0.017252998
28,1038,-0.4118221,-0.011703435,-0.06209733,0.015498034,-0.01722385
28,498,-0.40667602,-0.016993329,-0.06294446,0.018851552,-0.014326292
28,1264,-0.42230526,-0.0009929062,-0.05954541,0.007969338,-0.022789663
28,1495,-0.41764924,-0.0058265235,-0.060679123,0.011413531,-0.0202216
28,1736,-0.41031417,-0.013266089,-0.061917998,0.016092492,-0.016226195
28,1497,-0.39688632,-0.026735941,-0.06524147,0.025464175,-0.009425812
28,2050,-0.42436686,0.0011299727,-0.058944177,0.006372611,-0.023873962
28,475,-0.4239613,0.000662106,-0.059212513,0.006895211,-0.023643907
28,1140,-0.39980766,-0.024113853,-0.06463923,0.02394007,-0.010557344
28,1731,-0.422417,-0.0008654126,-0.05931707,0.0076807,-0.022803068
28,639,-0.43334815,0.010378324,-0.0570633,0.00011945925,-0.028827772
28,2011,-0.4282215,0.0050875735,-0.05817016,0.0037354066,-0.025995735
28,1168,-0.42490298,0.001679373,-0.058839463,0.0060099196,-0.024168685
28,2279,-0.4003428,-0.023628326,-0.06452423,0.023648588,-0.0107687125
28,985,-0.4216403,-0.0017610831,-0.059844065,0.008693826,-0.022366902
28,852,-0.41935965,-0.004056125,-0.06029852,0.010189362,-0.02116953
28,574,-0.42399994,0.00074053765,-0.05919644,0.006810252,-0.023711594
28,1131,-0.3985225,-0.025162723,-0.06518736,0.024742251,-0.010279208
28,2106,-0.41944802,-0.003912805,-0.060179204,0.009963537,-0.021252906
28,1995,-0.4204558,-0.0029238653,-0.060086813,0.009438724,-0.021784134
28,1545,-0.40614438,-0.017425101,-0.06293633,0.018959342,-0.014140024
28,582,-0.40360138,-0.020152694,-0.06370115,0.021090275,-0.012674412
28,713,-0.4254011,0.0021901473,-0.058741324,0.0056717447,-0.024442637
28,1543,-0.39554945,-0.02822279,-0.06576534,0.02676888,-0.0086254105
28,711,-0.43017057,0.007095315,-0.057759903,0.0023755366,-0.027071033
28,632,-0.41682655,-0.0066332193,-0.060864303,0.01194582,-0.019822907
28,1098,-0.42812988,0.004992704,-0.05829274,0.0038987827,-0.025976663
28,1272,-0.41835672,-0.00498562,-0.060453568,0.0107007865,-0.020729251
28,2312,-0.42851335,0.005370017,-0.058202717,0.0036455474,-0.026162943
28,1780,-0.4306158,0.007554591,-0.057664383,0.0020623596,-0.027316907
28,2096,-0.42149588,-0.0018575324,-0.059694935,0.008554589,-0.022297636
28,293,-0.42675295,0.0035777758,-0.058470853,0.004748228,-0.025186637
28,993,-0.4229703,-0.00033997692,-0.05938298,0.0075258687,-0.023109002
28,1239,-0.42343476,0.00013225885,-0.059333894,0.007256297,-0.02337264
28,583,-0.4183842,-0.0049243267,-0.060539562,0.010725493,-0.020812623
28,1969,-0.42990813,0.006802992,-0.05788056,0.0026501524,-0.026918687
28,1048,-0.42856207,0.005438069,-0.058099393,0.003499085,-0.026183505
28,1537,-0.41561985,-0.007771816,-0.06113882,0.012670995,-0.019293716
28,626,-0.4228734,-0.00038453017,-0.059461918,0.007577146,-0.023143398
28,1275,-0.41863802,-0.0045963074,-0.060421683,0.01040057,-0.02101565
28,615,-0.41028708,-0.013294427,-0.062408898,0.016570942,-0.016361289
28,314,-0.4323378,0.009333129,-0.05728857,0.0008421295,-0.028268695
28,407,-0.42986485,0.006780093,-0.0578251,0.0025900295,-0.026902257
28,1990,-0.43312678,0.010149189,-0.057112966,0.00027824423,-0.028705223
28,581,-0.41742727,-0.0060045114,-0.060712907,0.011489965,-0.02015896
28,2369,-0.43246445,0.009464061,-0.05726053,0.00075182813,-0.028338742
28,997,-0.4238186,0.0005184107,-0.059234697,0.006982957,-0.023566911
28,747,-0.41127384,-0.012118245,-0.062271018,0.015740473,-0.01712687
28,199,-0.41553077,-0.008005476,-0.061132144,0.012894149,-0.01905927
28,1367,-0.42253825,-0.000783071,-0.05952418,0.007872622,-0.022888884
28,2253,-0.42288867,-0.00045274475,-0.059427455,0.007646153,-0.02303614
28,1902,-0.4140144,-0.009578557,-0.061405707,0.013923287,-0.018194377
28,1452,-0.42962605,0.0065339548,-0.05787581,0.0027572573,-0.026770456
28,1285,-0.42980447,0.0067178714,-0.057837937,0.0026323244,-0.02686894
28,1119,-0.41594788,-0.0074719926,-0.060959335,0.012387196,-0.01939401
28,261,-0.4247424,0.0014960639,-0.059047796,0.0063116727,-0.024111893
28,2144,-0.4259091,0.0026713952,-0.05877855,0.00550968,-0.0247146
28,1256,-0.41845447,-0.004981979,-0.060516685,0.010838687,-0.020687059
28,401,-0.42847475,0.005335579,-0.058209646,0.0036643457,-0.026148021
28,216,-0.39278957,-0.03113303,-0.0666519,0.029071873,-0.007115828
28,745,-0.42718607,0.004022788,-0.058382917,0.0044505675,-0.025425162
28,1006,-0.4273218,0.004149302,-0.058473863,0.004487456,-0.02552044
28,716,-0.41277263,-0.010880062,-0.06178653,0.014932769,-0.017518207
28,1315,-0.4274913,0.0043321955,-0.058432337,0.0043527684,-0.02562257
28,670,-0.42744023,0.0042840214,-0.058331028,0.0042754957,-0.025565164
28,2006,-0.41623077,-0.007365598,-0.061047114,0.012571284,-0.019361908
28,972,-0.4198908,-0.003441861,-0.060115635,0.009663453,-0.02152512
28,2107,-0.42784134,0.004707854,-0.058365352,0.004095213,-0.025836786
28,2573,-0.42772177,0.0045584263,-0.058382872,0.004205703,-0.025735317
28,2431,-0.4316788,0.008652057,-0.057433594,0.0013108097,-0.027904285
28,1680,-0.41440228,-0.0091848895,-0.061395254,0.013727919,-0.01842326
28,691,-0.39642766,-0.027403101,-0.065491,0.026181556,-0.008978402
28,1196,-0.425346,0.0021096843,-0.058915514,0.0058961962,-0.024432974
28,439,-0.42635748,0.0031647577,-0.05867879,0.0051505584,-0.025000125
28,1788,-0.43000036,0.006919821,-0.057796236,0.002494997,-0.026977072
28,1209,-0.39934593,-0.024519691,-0.06457661,0.024020504,-0.010340605
28,649,-0.4011792,-0.022548929,-0.063958645,0.02241523,-0.011381836
28,779,-0.4228185,-0.0004464513,-0.05945706,0.0076067937,-0.023101225
28,1646,-0.4152045,-0.007946649,-0.06142288,0.012817598,-0.019430246
28,271,-0.4266643,0.003486678,-0.05848878,0.0048090722,-0.025137804
28,1511,-0.40348884,-0.02010146,-0.064054266,0.02126379,-0.012922918
28,2097,-0.43273696,0.009745917,-0.057199992,0.00055721524,-0.028489519
28,2058,-0.4162914,-0.007101008,-0.061033756,0.012264369,-0.019649938
28,580,-0.4237723,0.00052108,-0.059059195,0.0067733,-0.02354726
28,646,-0.41574222,-0.0077478876,-0.061078444,0.012686091,-0.01922318
28,2021,-0.43407923,0.011135371,-0.056898087,-0.00040658304,-0.029232597
28,653,-0.4158636,-0.007538543,-0.060949232,0.012393181,-0.019363934
28,759,-0.41996044,-0.0033590922,-0.060197122,0.009691921,-0.021606898
28,1878,-0.41457114,-0.009074188,-0.061417833,0.01374819,-0.01845421
28,480,-0.42759585,0.004444022,-0.058299147,0.004168144,-0.025650907
28,666,-0.4284921,0.005366061,-0.058113962,0.0035476733,-0.02614493
28,1446,-0.4114719,-0.012130781,-0.062162425,0.01582126,-0.0169451
28,1732,-0.4162988,-0.0071813297,-0.060819037,0.01217109,-0.019477518
28,1613,-0.4099434,-0.013771258,-0.062452525,0.01694362,-0.016008642
28,2205,-0.41457576,-0.009025253,-0.06143992,0.013709354,-0.018519983
28,2403,-0.4008332,-0.022997435,-0.0644553,0.023175977,-0.011206144
28,1651,-0.4329009,0.009915508,-0.057163455,0.00043997276,-0.028580235
28,421,-0.41423848,-0.009309381,-0.06131896,0.0136795575,-0.018354027
28,494,-0.42771924,0.0045406087,-0.05836581,0.00421053,-0.025709134
28,1276,-0.42003372,-0.0031505525,-0.060096204,0.009385509,-0.021783896
28,1799,-0.4313707,0.008333828,-0.057500884,0.001529199,-0.027733987
28,590,-0.41199982,-0.011472218,-0.061939746,0.015197325,-0.01734541
28,1226,-0.41630018,-0.0071463026,-0.060758643,0.012069666,-0.019501708
28,1740,-0.41490713,-0.008604321,-0.061294325,0.013301983,-0.018779632
28,1169,-0.43202376,0.009008497,-0.057357866,0.0010657436,-0.02809501
28,1913,-0.4264133,0.003176175,-0.058714,0.005216999,-0.024987139
28,575,-0.42481568,0.0015804935,-0.059037928,0.0062541743,-0.024165351
28,1860,-0.4213715,-0.0020351894,-0.05984045,0.008819908,-0.022203444
28,1061,-0.42707157,0.0039051264,-0.058406223,0.0045293397,-0.025362099
28,1756,-0.4230294,-0.00022159934,-0.059433725,0.0074697896,-0.023233738
28,820,-0.4134674,-0.009955317,-0.06176035,0.0142893735,-0.018201515
28,1517,-0.4148726,-0.008635669,-0.061293762,0.013313007,-0.018763654
28,1496,-0.42809403,0.004956411,-0.058196545,0.0038237262,-0.025925461
28,2244,-0.41432348,-0.009282623,-0.061411027,0.013803652,-0.018358538
28,1925,-0.41177517,-0.01180563,-0.06196243,0.015463259,-0.0170861
28,2110,-0.40820318,-0.015444806,-0.06288705,0.018067785,-0.015219867
28,1106,-0.41607246,-0.007241372,-0.06087315,0.012110069,-0.0195701
28,1711,-0.4260876,0.0028945329,-0.058604732,0.0052038277,-0.02482035
28,2361,-0.4275372,0.004383739,-0.058311168,0.004208602,-0.025618603
28,545,-0.4252725,0.0020249607,-0.058921613,0.005950288,-0.024378069
28,1382,-0.41857788,-0.0049268627,-0.060445547,0.010803479,-0.020649852
28,1784,-0.4230497,-0.00021338402,-0.059392825,0.0074372287,-0.023217537
28,1648,-0.40058514,-0.023349827,-0.06454635,0.023512356,-0.0109619815
28,1954,-0.42570964,0.0024910558,-0.058828212,0.005623343,-0.024638781
28,1807,-0.42063212,-0.002780974,-0.059920087,0.009242201,-0.021791998
28,1205,-0.43259326,0.009597277,-0.057231948,0.00065988424,-0.028410006
28,1752,-0.4120005,-0.01163822,-0.06180922,0.015290015,-0.017095627
28,687,-0.41399065,-0.009557605,-0.06150518,0.013970464,-0.018267667
28,375,-0.42253938,-0.00076411164,-0.059463266,0.0077908584,-0.022892974
28,274,-0.41525164,-0.008214201,-0.06121016,0.013004517,-0.019010542
28,1828,-0.417211,-0.0063093407,-0.06085297,0.011838268,-0.019965375
28,291,-0.43106005,0.008013067,-0.057568405,0.0017489422,-0.027562317
28,629,-0.41380605,-0.00974647,-0.061647717,0.014196507,-0.018199947
28,2444,-0.43155065,0.00851968,-0.057461623,0.0014017015,-0.027833447
28,276,-0.40747932,-0.016158046,-0.062755264,0.018261548,-0.014772759
28,808,-0.43021318,0.007139281,-0.057750788,0.0023455904,-0.02709457
28,1024,-0.41750583,-0.005867077,-0.060733758,0.011396961,-0.020284595
28,1757,-0.40727767,-0.016327372,-0.06322366,0.018755822,-0.014840725
28,1268,-0.41382027,-0.009557579,-0.06117378,0.013513482,-0.018278258
28,1485,-0.42944157,0.006343854,-0.057914846,0.002886259,-0.026668655
28,1334,-0.43006766,0.0069892127,-0.057781883,0.002447775,-0.027014226
28,778,-0.42220747,-0.0011326368,-0.05954393,0.008067479,-0.022679554
28,428,-0.41832384,-0.005162458,-0.060528237,0.0109745525,-0.020551933
28,1156,-0.41973478,-0.0036031757,-0.059809785,0.009452128,-0.021332502
28,824,-0.42265257,-0.0006882371,-0.059570782,0.007890489,-0.022944825
28,1388,-0.41435486,-0.009182494,-0.061442167,0.01372954,-0.018473439
28,2319,-0.43070164,0.0076431814,-0.057645887,0.0020018597,-0.02736433
28,592,-0.41388467,-0.0094435355,-0.06152524,0.013751309,-0.018486936
28,1269,-0.43156174,0.008531156,-0.057459194,0.0013938249,-0.027839588
28,2136,-0.42279232,-0.0005517417,-0.059455246,0.007720195,-0.02298566
28,991,-0.42634577,0.0031552578,-0.058680873,0.0051549985,-0.02499678
28,2015,-0.42838207,0.0052528195,-0.05813684,0.0036240458,-0.026084265
28,642,-0.40949208,-0.01392595,-0.062324855,0.016644163,-0.016076012
28,1312,-0.39919895,-0.024437463,-0.065024145,0.024212651,-0.010679767
28,447,-0.41866034,-0.004714152,-0.060482316,0.010630806,-0.020873573
28,1197,-0.4098308,-0.013687599,-0.06253837,0.016821032,-0.01621633
28,1934,-0.4292922,0.0061899615,-0.057946373,0.002990592,-0.026586238
28,769,-0.42135823,-0.0019470109,-0.059763,0.008619583,-0.02229983
28,918,-0.42498925,0.0017714466,-0.05899455,0.006110634,-0.02427423
28,2346,-0.424681,0.0014599101,-0.059050925,0.0063097123,-0.024109017
28,708,-0.40751263,-0.016145512,-0.06306195,0.018563926,-0.014860544
28,561,-0.41536042,-0.007938081,-0.061245065,0.0127693955,-0.019292055
28,786,-0.4118531,-0.011750758,-0.061854765,0.015355475,-0.01706853
28,1972,-0.41836473,-0.0050172214,-0.06037349,0.010672514,-0.02065911
28,727,-0.43294635,0.009962527,-0.05715331,0.00040744853,-0.028605385
28,1130,-0.4058265,-0.018033475,-0.063325085,0.019849665,-0.013712376
28,331,-0.4301606,0.0070850523,-0.05776203,0.0023825255,-0.027065538
28,1563,-0.42895794,0.005845647,-0.05801665,0.003223706,-0.026401827
28,718,-0.4323901,0.009387199,-0.057276994,0.00080484647,-0.028297622
