ndimage_ID,GLYMA_17G195900_-_vs_-_GLYMA_05G216000,GLYMA_17G195900_-_vs_-_GLYMA_17G185800,GLYMA_17G195900_-_vs_-_GLYMA_05G203100,GLYMA_17G195900_-_vs_-_GLYMA_15G210100,GLYMA_17G195900_-_vs_-_GLYMA_05G092200,GLYMA_05G216000_-_vs_-_GLYMA_17G185800,GLYMA_05G216000_-_vs_-_GLYMA_05G203100,GLYMA_05G216000_-_vs_-_GLYMA_15G210100,GLYMA_05G216000_-_vs_-_GLYMA_05G092200,GLYMA_17G185800_-_vs_-_GLYMA_05G203100,GLYMA_17G185800_-_vs_-_GLYMA_15G210100,GLYMA_17G185800_-_vs_-_GLYMA_05G092200,GLYMA_05G203100_-_vs_-_GLYMA_15G210100,GLYMA_05G203100_-_vs_-_GLYMA_05G092200,GLYMA_15G210100_-_vs_-_GLYMA_05G092200
326,522.3173177276665,472.8461119869215,461.44452121245183,538.8387176176905,787.8183255747798,88.43489277798166,60.87341181367125,36.75628875856957,499.01395695002105,54.10563859592608,92.77983477958831,490.1042029986197,79.26124228819545,438.1411604348064,516.9966339632373
1245,266.7546682582145,240.41424803225323,222.63372008364232,257.81612468151025,420.9235320553087,98.89751445954712,50.506584312988664,24.681225206331188,341.163560663956,50.38209392452891,91.468800033146,333.86615581306233,43.461916588174375,292.64814012893777,335.40096924507156
1237,482.3064371857748,441.6935989923334,410.25371734125093,469.4364383087606,510.5039793294696,168.3861492445877,77.09418019045998,16.681039885191694,466.2566137425876,94.78558230147951,155.78340386879344,468.78809264661714,63.72642254490725,392.6560467994794,453.65386836679335
2150,704.9299833211046,654.8722644956766,,663.1418745242936,1180.7548521499205,84.36920868374389,,122.15881707979901,760.1552726523452,,50.22405144751485,729.5167147987216,,,739.1661472548963
845,433.2976435903628,403.04710526159806,,492.2288650118552,779.5357534282514,42.325900480588324,,87.37469388934097,416.60285303185145,,98.02135931919288,447.94652517949345,,,480.849796752242
800,182.11407052237686,187.21899092133688,159.57096247875998,187.50173295343103,151.83547170834188,14.140574403873414,27.63517996913197,10.689318971965523,192.88777186524615,33.762690173792755,20.967262551257758,197.9926922642062,31.71209180933633,172.5293649132033,198.27543429630032
1777,235.434904439627,233.27010383457232,,234.6288518724603,450.9876960257999,11.521500766262307,,37.52810249525628,270.520554196136,,35.99279704521197,276.0000943089114,,,266.9255652259298
1214,333.92621437040515,290.02899177618343,,338.5608691693611,618.7287980865274,80.10037082092609,,108.08651831159113,510.1682159478651,,73.13203360761463,445.54087261689153,,,438.4831763014677
482,714.1849352984419,627.6156380326198,,649.8534622556697,1126.5208680957185,125.05765342080593,,143.17735767739376,858.6064078887258,,137.77246732972657,798.0778373454059,,,766.9417467114902
1714,382.8068536252205,300.75197780743713,397.8483596406164,345.4413103547509,329.8382449108077,111.50899181815332,94.30988564675442,148.59196992141983,428.92834675720457,130.7340588804119,48.74671898443362,344.3112262330205,175.44178410461652,448.1709934204355,389.0005587803343
503,354.0080272513275,329.89430587774706,375.2201774036839,359.5694224818516,760.892576135426,38.551901449582374,71.2623944170698,16.601631824234325,494.3722584961702,92.50011456736388,46.17769892651962,457.0164424259181,71.80721749947425,543.8710247719898,501.24587803038423
560,645.4661313759037,500.9560906379511,,641.3935733664525,729.1606809973069,187.47004880110373,,19.263101614953676,537.8940378820893,,179.69362757860665,503.8284961644645,,,529.4656561861432
811,453.92328311017957,410.2546195375391,365.1483320262669,398.7588731330888,788.6799460849809,72.2821337196,88.80220710203008,81.32594165412135,606.9694877317813,60.53153583619516,65.58617316182192,578.100538925693,39.54145344832251,518.1945366478686,551.8050777546905
2226,544.2604561322144,482.6098493294274,,557.2693149343194,934.9919940376952,81.35587911196367,,46.5749593317394,673.6470112203745,,107.83618492401565,671.2239232134076,,,667.0423054325385
