Cell.ID..,05G203100 Cytoplasm transcript density,17G195900 Cytoplasm Transcript Density,Cytoplasm Trans Density,Bact
978,0.000877871,0.001229019,0.002071775,non-infected
1957,0,0.001803522,0.002068746,non-infected
732,2.2479E-05,0.001640966,0.002068066,non-infected
598,0,0.002364315,0.002022803,non-infected
1969,0,0.001102772,0.002021749,non-infected
2286,0,0.001770884,0.002015144,non-infected
1203,0,0.001670083,0.002011691,non-infected
1534,0,0.001212972,0.00197906,non-infected
1145,0,0.002087026,0.001972669,non-infected
2086,0,0.000961354,0.001970775,non-infected
1819,0,0.001985388,0.001965534,non-infected
1245,0,0.001070616,0.001962796,non-infected
810,0,0.00112646,0.001956483,non-infected
793,0,0.002294576,0.001938521,non-infected
1048,0,0.001533,0.001936421,non-infected
669,0,0.002896374,0.001930916,non-infected
2633,0,0.001646137,0.001929954,non-infected
1523,0,0.001385475,0.001921788,non-infected
1038,0,0.001014542,0.001902266,non-infected
1759,0,0.000789241,0.001894179,non-infected
1201,0.000121709,0.001156234,0.001886486,non-infected
1893,0,0.001972215,0.001885205,non-infected
1078,0,0.000744158,0.001885201,non-infected
665,0,0.001049052,0.001881059,non-infected
2277,0.000119995,0.001599936,0.001879925,non-infected
2506,0,0.000721466,0.001875812,non-infected
1636,5.33533E-05,0.001120418,0.001867364,non-infected
245,8.40548E-05,0.001260822,0.001849206,non-infected
1252,6.3488E-05,0.001777665,0.001841153,non-infected
1889,0,0.001079023,0.001840685,non-infected
1648,0,0.001987839,0.001812442,non-infected
526,0,0.002670686,0.001798086,non-infected
2520,0.000156838,0.001627196,0.001784034,non-infected
649,0,0.000724876,0.001779242,non-infected
1003,0,0.001605408,0.001774398,non-infected
2148,0,0.000886368,0.001772735,non-infected
657,0,0.001824717,0.001769422,non-infected
1192,7.63592E-05,0.001221747,0.001756261,non-infected
1373,0,0.000919118,0.001754679,non-infected
1448,0,0.001088791,0.001742065,non-infected
2388,0,0.001439418,0.001727302,non-infected
1499,0.001061642,0.000928936,0.001725168,non-infected
1755,0.000627581,0.000891825,0.001717589,non-infected
1533,0,0.000770152,0.00171145,non-infected
1018,6.43149E-05,0.000868251,0.001704344,non-infected
926,0.00032218,0.001012565,0.00170295,non-infected
1084,0,0.002052661,0.001698754,non-infected
1153,9.01307E-05,0.001321917,0.00168244,non-infected
656,0,0.001081016,0.001681581,non-infected
1975,0.000115647,0.00115647,0.001676882,non-infected
1688,0.000776119,0.00119403,0.001671642,non-infected
1734,7.16247E-05,0.00121762,0.001671243,non-infected
2210,0,0.000680324,0.001663013,non-infected
1302,3.53819E-05,0.001061458,0.001662952,non-infected
1661,0,0.000977112,0.001658129,non-infected
1611,6.35647E-05,0.000699212,0.001652682,non-infected
1102,0,0.001513775,0.001643528,non-infected
1129,0.000125355,0.001128197,0.001629617,non-infected
1181,0.000103448,0.001172414,0.00162069,non-infected
650,0,0.001504325,0.001611777,non-infected
965,0,0.001201562,0.001611185,non-infected
720,0.00029984,0.000632996,0.001599147,non-infected
1224,0.000149039,0.001241989,0.001589746,non-infected
2341,0,0.001173603,0.00157985,non-infected
611,0,0.001578265,0.001578265,non-infected
756,4.01381E-05,0.001083728,0.001565385,non-infected
1047,3.39939E-05,0.000747867,0.001563722,non-infected
457,0,0.001384862,0.001557969,non-infected
1565,0,0.001468809,0.00155521,non-infected
391,0.000201816,0.00094181,0.001547259,non-infected
1298,0,0.00068591,0.001543298,non-infected
520,0.000335458,0.001140557,0.001543106,non-infected
452,0,0.001587302,0.001530612,non-infected
1009,2.04566E-05,0.000511415,0.001513788,non-infected
1554,0,0.001795332,0.001509711,non-infected
1788,0,0.001410315,0.001496661,non-infected
558,4.80446E-05,0.000960892,0.001489382,non-infected
899,0,0.001248628,0.001475652,non-infected
1639,0,0.001316829,0.001467324,non-infected
2268,0,0.001633303,0.001465784,non-infected
641,7.47943E-05,0.001308901,0.001458489,non-infected
1846,0,0.001544134,0.001449595,non-infected
1262,0,0.002033209,0.00144019,non-infected
1867,0.000514245,0.001542734,0.001439885,non-infected
1011,0,0.001720626,0.001439708,non-infected
377,0,0.001234004,0.001416819,non-infected
1858,0,0.001074509,0.001413827,non-infected
1219,2.27661E-05,0.001024474,0.001411497,non-infected
1406,0.0001691,0.000563666,0.001409165,non-infected
2528,0,0.000362845,0.001399544,non-infected
1297,0.000317844,0.000635687,0.001398512,non-infected
1608,0,0.001118256,0.001397819,non-infected
2049,6.87159E-05,0.001282697,0.001397224,non-infected
713,0,0.001142764,0.001387642,non-infected
252,0,0.002265671,0.001384577,non-infected
2056,0.000387554,0.00011073,0.001384121,non-infected
275,1.95611E-05,0.000899808,0.001369274,non-infected
1483,0.000364067,0.001046692,0.00136525,non-infected
527,0.00037594,0.00112782,0.001362782,non-infected
2028,0,0.000823045,0.001346801,non-infected
1466,0,0.001188025,0.001346428,non-infected
960,0.001454545,0.000839161,0.001342657,non-infected
2042,3.44246E-05,0.000585218,0.001342559,non-infected
1391,4.17659E-05,0.000960615,0.001336508,non-infected
1475,0,0.001391546,0.001333565,non-infected
1051,0.000166653,0.001416549,0.001333222,non-infected
857,0,0.001541804,0.001331558,non-infected
1237,0,0.001327685,0.001327685,non-infected
997,0,0.004639602,0.001325601,non-infected
339,0,0.00288271,0.001321242,non-infected
2152,0,0.001131828,0.001310538,non-infected
1799,0,0.0008554,0.001301696,non-infected
588,0,0.00129711,0.00129711,non-infected
1312,0,0.002473498,0.001295642,non-infected
1332,0,0.000963391,0.001284522,non-infected
1196,0.000475398,0.001109262,0.001267728,non-infected
893,0,0.000364483,0.00126167,non-infected
2319,0,0.00086667,0.00125439,non-infected
1928,0,0.001287139,0.001251385,non-infected
1019,0,0.001662971,0.001247228,non-infected
771,6.91451E-05,0.000783645,0.001244612,non-infected
1422,0,0.000921744,0.001244354,non-infected
1848,0,0.000791437,0.001243687,non-infected
171,0,0.001539555,0.001243486,non-infected
1043,0,0.000656695,0.001240423,non-infected
1177,0,0.000641327,0.001239899,non-infected
2031,0,0.000295072,0.001239304,non-infected
934,0,0.001314654,0.001232488,non-infected
223,0,0.001782928,0.001225763,non-infected
1126,0,0.001225597,0.001225597,non-infected
1193,0,0.000718133,0.001220826,non-infected
1877,0,0.001214309,0.001214309,non-infected
1847,0,0.000723822,0.00120637,non-infected
632,0,0.001846521,0.001194808,non-infected
1474,0,0.001539564,0.001194489,non-infected
1180,0,0.000596837,0.001193674,non-infected
1052,0,0.00041751,0.001188297,non-infected
700,0,0.00097145,0.001187328,non-infected
1045,0,0.001543393,0.001187225,non-infected
1691,0,0.001154149,0.001182299,non-infected
2055,0,0.000931481,0.00117805,non-infected
1377,0,0.001029664,0.001176759,non-infected
1851,0,0.000941044,0.001176305,non-infected
644,0,0.00073215,0.00117144,non-infected
2013,0,0.00120853,0.001169545,non-infected
1811,0,0.001262013,0.001164935,non-infected
1543,0,0.002633805,0.001159841,non-infected
1071,0,0.00077517,0.001147251,non-infected
1862,0,0.000951746,0.001142096,non-infected
711,4.21799E-05,0.001054496,0.001138856,non-infected
1117,0,0.001487884,0.001133626,non-infected
1500,5.96374E-05,0.001252385,0.001133111,non-infected
1716,0,0.000619162,0.001130643,non-infected
461,0,0.000698032,0.00111685,non-infected
1484,0,0.000935218,0.001115068,non-infected
1796,0,0.001109831,0.001109831,non-infected
1158,0.001360544,0.000604686,0.001108592,non-infected
1717,0,0.000784386,0.001107369,non-infected
2264,0,0.001774848,0.001098715,non-infected
1275,0,0.001097139,0.001097139,non-infected
956,0,0.000814052,0.001095839,non-infected
1616,0,0.001124733,0.001087242,non-infected
1469,0,0.00153118,0.001067186,non-infected
795,0,0.000650041,0.001063704,non-infected
849,0,0.000446703,0.001060919,non-infected
1450,0,0.000325071,0.001056481,non-infected
999,0,0.00151695,0.001033285,non-infected
1257,0,0.002455446,0.001029703,non-infected
1095,0,0.000643197,0.001029115,non-infected
803,0,0.000731743,0.00102444,non-infected
1334,0,0.000645337,0.001018953,non-infected
1742,0,0.00104273,0.000999283,non-infected
715,6.22084E-05,0.000746501,0.000995334,non-infected
1386,0,0.000691892,0.000994595,non-infected
1619,4.52059E-05,0.000858912,0.00099453,non-infected
1967,0,0.000728502,0.000990763,non-infected
1104,0.001347355,0.001774565,0.000985869,non-infected
133,0,0.00113353,0.000982393,non-infected
1807,0,0.000868275,0.00097681,non-infected
1161,3.34493E-05,0.001103827,0.000970029,non-infected
1454,0,0.000572213,0.000953689,non-infected
1802,0.00104944,0.000991138,0.000932836,non-infected
1439,0,0.001361519,0.000931566,non-infected
1542,0,0.000575833,0.000930191,non-infected
1301,0.000396843,0.001896027,0.000925967,non-infected
2178,0.000449368,0.00083133,0.000921203,non-infected
856,0,0.000775194,0.000920543,non-infected
1449,4.60003E-05,0.003956024,0.000920006,non-infected
250,3.39386E-05,0.001086034,0.000916341,non-infected
2184,0,0.000753782,0.000915307,non-infected
929,0,0.000620745,0.000910426,non-infected
1609,2.75452E-05,0.000495813,0.000908991,non-infected
1389,0,0.00042794,0.000903428,non-infected
852,0.000300391,0.000300391,0.000901172,non-infected
2027,6.38162E-05,0.00134014,0.000893427,non-infected
2169,8.06809E-05,0.001129533,0.00088749,non-infected
1227,0,0.000481328,0.000882436,non-infected
597,0,0.000436395,0.000872791,non-infected
1289,2.45218E-05,0.000613046,0.000858264,non-infected
1396,0.000747703,0.00021363,0.000854518,non-infected
823,0,0.000632724,0.000850222,non-infected
1932,0,0.000303324,0.000849308,non-infected
540,0,0.000978396,0.00084618,non-infected
1618,0,0.000906618,0.000846177,non-infected
1143,0.00033644,0.000874743,0.000841099,non-infected
953,0,0.000896731,0.000838878,non-infected
1080,0,0.001099304,0.000837565,non-infected
1927,0,0.001057269,0.000837004,non-infected
1142,0,0.000529225,0.000823239,non-infected
1272,3.4195E-05,0.000752291,0.000820681,non-infected
618,0,0.000188703,0.000817713,non-infected
1899,0,0.001100244,0.000814996,non-infected
1022,0,0.000325526,0.000813814,non-infected
329,0.00189104,0.001260693,0.000810446,non-infected
2256,0,0.000489057,0.000806945,non-infected
1057,0,0.001475075,0.000804586,non-infected
957,0,0.001195219,0.000796813,non-infected
1592,0,0.001378993,0.000791644,non-infected
1635,5.19534E-05,0.000623441,0.000779302,non-infected
285,4.10105E-05,0.000902231,0.000779199,non-infected
781,8.61623E-05,0.000603136,0.000775461,non-infected
380,0,0.001364307,0.000774336,non-infected
834,0,0.000543028,0.000771671,non-infected
289,0,0.001413428,0.00077096,non-infected
194,0,0.000231285,0.000770951,non-infected
1199,0,0.00110011,0.000770077,non-infected
1369,0,0.000767888,0.000767888,non-infected
2293,0,0.000700414,0.000764088,non-infected
594,0,0.000969865,0.000762037,non-infected
1314,0,0.000681492,0.000753228,non-infected
577,0.000112799,0.000563995,0.000751993,non-infected
1804,0,0.000792327,0.000750626,non-infected
968,0.000662444,0.000538235,0.000745249,non-infected
1243,0,0.000735835,0.000735835,non-infected
1795,0.000221816,0.001330893,0.000720901,non-infected
1920,0,0.000405113,0.000720202,non-infected
1821,0,0.00148388,0.000719457,non-infected
1074,0.000558058,0.000398613,0.000717503,non-infected
1339,0.000811812,0.000761074,0.000710335,non-infected
1769,0,0.000514834,0.000707896,non-infected
1295,2.93884E-05,0.000911041,0.000705322,non-infected
1163,0,0.000467536,0.000701303,non-infected
515,6.5455E-05,0.000370912,0.000698187,non-infected
777,5.16943E-05,0.000336013,0.000697873,non-infected
1086,0.000421569,0.000613191,0.00068984,non-infected
1713,0,0.000685095,0.000685095,non-infected
1082,0,0.000245405,0.000681682,non-infected
241,0,0.001211404,0.000676133,non-infected
1431,0,0.000834118,0.000672676,non-infected
251,0,0.000614148,0.000669979,non-infected
836,0,0.000812697,0.00066928,non-infected
891,0,0.000416558,0.000666492,non-infected
2580,0,0.000960788,0.000660542,non-infected
1233,0,0.001012809,0.000655347,non-infected
617,0.000130157,0.000130157,0.000650787,non-infected
850,0,0.000324097,0.000648193,non-infected
1901,5.32E-05,0.0004256,0.0006384,non-infected
1663,0.000212404,0.000424809,0.000637213,non-infected
328,5.2233E-05,0.001149125,0.000626796,non-infected
990,0,0.000572023,0.000624025,non-infected
316,0.000290553,0.000664121,0.000622613,non-infected
762,6.19502E-05,0.000960228,0.000619502,non-infected
1566,5.75291E-05,0.000517762,0.000604056,non-infected
2546,0,0.000731781,0.000602643,non-infected
661,0,0.0003996,0.000599401,non-infected
659,0,0.000355935,0.000593225,non-infected
2392,0,0.000442254,0.000589672,non-infected
1660,0,0.000649688,0.000584719,non-infected
217,0,0.001159958,0.000579979,non-infected
782,0,0.000704316,0.000576258,non-infected
2064,0,0.000381207,0.00057181,non-infected
411,0,0.001114454,0.000557227,non-infected
872,0.000122362,0.000672989,0.000550627,non-infected
1317,0,0.000591205,0.000545727,non-infected
118,0,0.000681233,0.000542464,non-infected
1342,0,0.001007361,0.000542425,non-infected
1253,0,0.000239664,0.000539245,non-infected
1886,0,0.000416865,0.00053597,non-infected
1824,0,0.000406166,0.000528015,non-infected
1465,0,0.000901371,0.000521846,non-infected
383,0,0.000467678,0.000519642,non-infected
1418,0,0.000823695,0.000514809,non-infected
1370,7.75494E-06,0.00279178,0.000511826,non-infected
1814,0.000115939,0.000811575,0.000510133,non-infected
1760,0,0.000138249,0.000506912,non-infected
200,0,0.000144592,0.000506073,non-infected
1852,0,0.000298192,0.000504633,non-infected
2624,0,0.000538232,0.00050235,non-infected
1315,7.1495E-05,0.00028598,0.000500465,non-infected
1666,3.83127E-05,0.00099613,0.000498065,non-infected
436,0.000220763,0.000331144,0.000496716,non-infected
987,0,0.000678803,0.000493675,non-infected
769,7.79261E-05,0.000493532,0.000493532,non-infected
1451,6.14288E-05,0.000798575,0.000491431,non-infected
1516,0,0.000459532,0.000488253,non-infected
2115,5.41243E-05,0,0.000487118,non-infected
390,0,0.000823923,0.00048466,non-infected
903,0.000144096,0.000984654,0.000480319,non-infected
1258,0,0.000583431,0.000477352,non-infected
2482,0.000135483,0.000609673,0.00047419,non-infected
2598,0,0.000400989,0.000467821,non-infected
1953,0,0.000658149,0.000464576,non-infected
2290,0,0.000961494,0.000457854,non-infected
1083,2.75285E-05,0.00055057,0.000440456,non-infected
631,0.000829997,0.000634704,0.00043941,non-infected
864,0,0.001189674,0.000436214,non-infected
2156,0,0,0.000432339,non-infected
2360,0,7.45657E-05,0.000422539,non-infected
638,0,0.000833507,0.000416753,non-infected
830,5.19292E-05,0.000259646,0.000415433,non-infected
824,0,0.001200182,0.000413856,non-infected
940,0,0.00050782,0.000406256,non-infected
1111,0,0.000630409,0.000401169,non-infected
1429,0,0.000505497,0.000379123,non-infected
174,0,0.000676997,0.00037611,non-infected
500,0.000588991,0.000535447,0.000374813,non-infected
1015,0,0.00026651,0.000373114,non-infected
876,0.000408313,0.000694133,0.000367482,non-infected
1397,0,0.000219909,0.000366515,non-infected
1540,0.000510167,0.000364405,0.000364405,non-infected
2048,7.28544E-05,0,0.000364272,non-infected
1308,5.60036E-05,0.000364023,0.000364023,non-infected
792,0,0.000290909,0.000363636,non-infected
1388,0,0.00032628,0.000362533,non-infected
610,0,0.000723458,0.000361729,non-infected
1132,4.99476E-05,0.000899056,0.000349633,non-infected
1671,0,0.00054819,0.000345157,non-infected
988,0,0,0.000344495,non-infected
1167,0,0.000257224,0.000342965,non-infected
2077,0,0.000830289,0.000332116,non-infected
1014,0,0.000296707,0.000329674,non-infected
1372,0,0,0.000328461,non-infected
975,0,0.001034464,0.000326673,non-infected
765,0,0.00035413,0.000321937,non-infected
2505,0,0,0.000318522,non-infected
173,0,0.000778533,0.000311413,non-infected
1124,0,0.000354264,0.000309981,non-infected
1644,0,0.000692627,0.000307834,non-infected
2021,0.000306772,0.000843623,0.000306772,non-infected
984,3.04507E-05,0.000578563,0.000304507,non-infected
1172,0,0.000121729,0.000304321,non-infected
1412,0,0,0.000304113,non-infected
1940,2.72242E-05,0.000299466,0.000299466,non-infected
1739,0,0.000335558,0.000298274,non-infected
1028,7.38375E-05,0.000332269,0.00029535,non-infected
1906,0,0.000239804,0.000291191,non-infected
2092,0,0,0.000290782,non-infected
636,0,0.000967867,0.00029036,non-infected
471,0,0.0001731,0.0002885,non-infected
2139,0,0.000229661,0.000287076,non-infected
776,0,0.000139334,0.000278668,non-infected
2596,0,0,0.000271407,non-infected
2300,0,0,0.000263899,non-infected
207,4.38097E-05,0.000569526,0.000262858,non-infected
1982,0.000816569,0.000593868,0.000259817,non-infected
1744,0,0,0.000258238,non-infected
198,0,0.000256624,0.000256624,non-infected
831,0,0.000703865,0.000255951,non-infected
2033,0,0.000250941,0.000250941,non-infected
877,0,0.000184928,0.000246571,non-infected
1135,0,0.000318471,0.000238854,non-infected
530,0,7.86689E-05,0.000236007,non-infected
870,0,0.000706658,0.000235553,non-infected
219,0,6.66778E-05,0.000233372,non-infected
132,0,6.59914E-05,0.00023097,non-infected
2488,0,9.75388E-05,0.00022759,non-infected
1834,0,0,0.000226952,non-infected
2044,0,0.000422607,0.00022539,non-infected
1924,0,8.95727E-05,0.000221297,non-infected
2079,0,0,0.000220192,non-infected
865,0,0.000249273,0.000216037,non-infected
933,0,0.000215471,0.000215471,non-infected
848,0,0.000644364,0.000214788,non-infected
1633,0,0.000209952,0.000209952,non-infected
2390,0,0.000585113,0.000208969,non-infected
1705,0,0,0.000208957,non-infected
1487,5.22302E-05,0.000208921,0.000208921,non-infected
247,0,0,0.000206626,non-infected
2440,0,0.000340275,0.000204165,non-infected
2604,0,0,0.000203645,non-infected
439,8.05477E-05,0.000443012,0.000201369,non-infected
2443,0,0,0.000200304,non-infected
2213,0,0.000193461,0.000193461,non-infected
1006,9.1916E-05,0.000183832,0.000183832,non-infected
1947,0,0.000362713,0.000181357,non-infected
2675,0,0,0.000179878,non-infected
1651,0,0,0.000179695,non-infected
2166,0.000178987,4.47467E-05,0.000178987,non-infected
96,0,0,0.000177478,non-infected
292,0,0.000926539,0.000176484,non-infected
2126,0,0,0.000176398,non-infected
2727,0,0,0.000174117,non-infected
433,0,0,0.000172451,non-infected
2529,0,0,0.000171514,non-infected
2650,0,0,0.000170317,non-infected
2250,0,0,0.000169702,non-infected
767,0,9.45171E-05,0.000163257,non-infected
1379,0,0,0.000162199,non-infected
2140,0.00136634,0,0.000160746,non-infected
1046,0,0,0.000156495,non-infected
1767,0,0,0.000156342,non-infected
1261,0,2.23095E-05,0.000156166,non-infected
441,0,0.000719757,0.000154234,non-infected
2846,0,0,0.00014758,non-infected
2858,0,0,0.000146703,non-infected
2040,0,0.000109681,0.000146242,non-infected
417,0,0,0.000142844,non-infected
522,0,0,0.000140667,non-infected
1209,0,0,0.000138148,non-infected
1722,0,0.000502903,0.000137155,non-infected
190,5.41331E-05,0,0.000135333,non-infected
841,0,0.000134844,0.000134844,non-infected
1995,0,0.000371668,0.000132739,non-infected
1529,0,0,0.000129116,non-infected
2751,3.85829E-05,0,0.000125394,non-infected
1864,0,0,0.000125211,non-infected
2232,0,0,0.000125203,non-infected
2603,0,0,0.000125188,non-infected
2597,0,0,0.000124725,non-infected
2333,6.15877E-05,0,0.000123175,non-infected
1113,0,0.000831281,0.000123153,non-infected
1403,0,0,0.00012285,non-infected
2093,0,0,0.000122526,non-infected
2765,0,0,0.000122031,non-infected
2315,3.0397E-05,0,0.000121588,non-infected
2142,0,0,0.000121021,non-infected
2321,0.000644849,0,0.000120909,non-infected
1786,0,0,0.000120366,non-infected
2051,0,0,0.000120337,non-infected
1405,0,0.000269107,0.000119603,non-infected
2897,0,0,0.000118516,non-infected
2069,0,0,0.000118175,non-infected
1963,0,2.93953E-05,0.000117581,non-infected
2188,0,0,0.000117339,non-infected
1948,0,7.72141E-05,0.000115821,non-infected
2058,0,0,0.000114338,non-infected
1749,0,0,0.000113602,non-infected
2508,0,0,0.000112372,non-infected
773,0,0,0.000112202,non-infected
2363,0,0,0.000110632,non-infected
1075,0,0,0.000109996,non-infected
1128,0,0.000271061,0.000108425,non-infected
1625,0,0,0.000107281,non-infected
2591,2.68147E-05,0,0.000107259,non-infected
2112,0,0,0.000106366,non-infected
224,0,0,0.000104836,non-infected
977,5.06432E-05,0.000303859,0.000101286,non-infected
2589,0,0,0.000101242,non-infected
1748,0,0,0.000100472,non-infected
130,0,0,0.000100115,non-infected
1743,0,0,9.90148E-05,non-infected
117,0,0,9.89394E-05,non-infected
1326,0,1.96967E-05,9.84834E-05,non-infected
2796,0,0,9.77422E-05,non-infected
2258,0,0,9.75087E-05,non-infected
1841,0,0,9.70403E-05,non-infected
282,0,0,9.69117E-05,non-infected
2367,0,0,9.67961E-05,non-infected
832,0,9.67305E-05,9.67305E-05,non-infected
2135,0,0,9.66604E-05,non-infected
214,0,0,9.65499E-05,non-infected
1073,0,0,9.50149E-05,non-infected
725,0,9.48407E-05,9.48407E-05,non-infected
2490,0,0,9.44555E-05,non-infected
2742,0,0,9.35629E-05,non-infected
2240,0,0,9.1638E-05,non-infected
2316,0,0,9.04282E-05,non-infected
2377,0,0,8.98755E-05,non-infected
2340,0,0,8.94975E-05,non-infected
1880,0,0,8.88021E-05,non-infected
264,0,0.00026362,8.78735E-05,non-infected
1961,0,0,8.67604E-05,non-infected
2515,0,0,8.63819E-05,non-infected
1866,0,0,8.56091E-05,non-infected
1994,0,0,8.50991E-05,non-infected
622,0,0,8.49654E-05,non-infected
2252,0,0,8.48176E-05,non-infected
2458,0,6.34223E-05,8.4563E-05,non-infected
227,0,0,8.39568E-05,non-infected
2928,0,0,8.35123E-05,non-infected
679,0,0,8.17194E-05,non-infected
2611,0,0,8.14332E-05,non-infected
1634,0,0,8.14266E-05,non-infected
2023,4.06223E-05,0,8.12447E-05,non-infected
2467,0,0,8.05023E-05,non-infected
400,0,0,7.99275E-05,non-infected
2725,0,0,7.9721E-05,non-infected
2542,0,0.000450186,7.82932E-05,non-infected
2009,0,0,7.76247E-05,non-infected
437,0,0,7.71754E-05,non-infected
2487,0,0,7.6778E-05,non-infected
179,0,0,7.64818E-05,non-infected
2175,0,0,7.53665E-05,non-infected
310,0.000188147,0,7.52587E-05,non-infected
2560,0,0,7.5039E-05,non-infected
356,0,0.000372745,7.4549E-05,non-infected
2047,0,0,7.4474E-05,non-infected
2200,0,2.47997E-05,7.43992E-05,non-infected
2163,0,0,7.40558E-05,non-infected
505,0,0,7.28651E-05,non-infected
2378,0,0,7.28085E-05,non-infected
1138,0,0,7.22335E-05,non-infected
2242,0,0,7.22126E-05,non-infected
2565,2.40385E-05,0,7.21154E-05,non-infected
246,0,0,7.17515E-05,non-infected
1232,0,0,7.12962E-05,non-infected
1895,0,0,7.11997E-05,non-infected
86,0,0,7.03606E-05,non-infected
1782,0,0,7.03235E-05,non-infected
2359,0,5.59762E-05,6.99702E-05,non-infected
1489,0,0,6.9913E-05,non-infected
233,0.000627834,0,6.97593E-05,non-infected
2285,0,0,6.97374E-05,non-infected
2141,0,0,6.95652E-05,non-infected
2647,0,0,6.9197E-05,non-infected
2861,0,0,6.89623E-05,non-infected
44,0,0,6.87888E-05,non-infected
1030,0,0,6.84088E-05,non-infected
2358,0,0,6.82897E-05,non-infected
2646,0,0,6.82874E-05,non-infected
2550,0,3.40364E-05,6.80727E-05,non-infected
2926,0,0,6.78512E-05,non-infected
1478,0,0,6.77323E-05,non-infected
2616,0,0,6.75934E-05,non-infected
108,0,0,6.74047E-05,non-infected
403,0,6.73287E-05,6.73287E-05,non-infected
2032,0,0,6.68852E-05,non-infected
2910,0,0,6.67629E-05,non-infected
2275,0,2.21852E-05,6.65557E-05,non-infected
1972,0,0,6.61901E-05,non-infected
2856,0,0,6.61551E-05,non-infected
2658,0,0,6.56656E-05,non-infected
2207,6.50851E-05,0,6.50851E-05,non-infected
1525,0,0,6.45974E-05,non-infected
2373,0,0,6.45508E-05,non-infected
2631,0,0,6.4302E-05,non-infected
2754,0,0,6.33888E-05,non-infected
362,0,0,6.33673E-05,non-infected
1992,0,0,6.31353E-05,non-infected
2087,0,0,6.29703E-05,non-infected
2629,0,0,6.23752E-05,non-infected
1806,1.24626E-05,0,6.23131E-05,non-infected
2181,0,0,6.21176E-05,non-infected
175,0.000186004,8.26685E-05,6.20014E-05,non-infected
2246,0,0,6.12382E-05,non-infected
1016,0,6.12145E-05,6.12145E-05,non-infected
2342,0,9.16003E-05,6.10668E-05,non-infected
121,0,0,6.08458E-05,non-infected
2676,0,0,6.04011E-05,non-infected
2572,4.01075E-05,0,6.01612E-05,non-infected
2690,0,0,6.01178E-05,non-infected
2180,0,0,6.00438E-05,non-infected
1785,0,0,5.98767E-05,non-infected
2090,0,0,5.96849E-05,non-infected
1452,0,0,5.95557E-05,non-infected
1491,8.86656E-05,0,5.91104E-05,non-infected
2215,0,0,5.9011E-05,non-infected
106,1.9668E-05,0,5.9004E-05,non-infected
2911,0,0,5.89936E-05,non-infected
2241,0,0,5.8572E-05,non-infected
2555,0,2.91329E-05,5.82657E-05,non-infected
2105,0,0,5.80484E-05,non-infected
431,0,0,5.62366E-05,non-infected
678,0,0,5.60036E-05,non-infected
668,0,0,5.58316E-05,non-infected
2314,0,0,5.57227E-05,non-infected
1837,1.38982E-05,0,5.55926E-05,non-infected
2412,0,0,5.50216E-05,non-infected
1490,9.16758E-06,6.41731E-05,5.50055E-05,non-infected
2869,1.83284E-05,0,5.49853E-05,non-infected
254,0,5.49783E-05,5.49783E-05,non-infected
1064,0,0,5.48005E-05,non-infected
369,0,0.000123208,5.47593E-05,non-infected
986,0.000109343,5.46717E-05,5.46717E-05,non-infected
281,0,5.45703E-05,5.45703E-05,non-infected
2225,0,0,5.4136E-05,non-infected
1773,0,0,5.39549E-05,non-infected
2002,0,0,5.3888E-05,non-infected
1699,0,0,5.36783E-05,non-infected
100,0,0,5.36682E-05,non-infected
2748,0,0,5.35829E-05,non-infected
1460,0,0,5.30955E-05,non-infected
1679,0,0,5.25155E-05,non-infected
2719,0,0,5.14456E-05,non-infected
2480,5.13439E-05,0,5.13439E-05,non-infected
2483,0,2.567E-05,5.134E-05,non-infected
210,0.000513005,5.13005E-05,5.13005E-05,non-infected
280,0,0,5.10934E-05,non-infected
2060,0,0,5.09528E-05,non-infected
2234,0,0,5.08027E-05,non-infected
2503,0,0,5.07305E-05,non-infected
2026,0,0,5.03854E-05,non-infected
2479,0,0,5.03031E-05,non-infected
1556,0,1.67673E-05,5.03018E-05,non-infected
2731,0,0,5.00501E-05,non-infected
221,5.00325E-05,0,5.00325E-05,non-infected
170,0,0,4.97653E-05,non-infected
181,0.000116077,0,4.97471E-05,non-infected
689,0,0,4.96413E-05,non-infected
419,0,0,4.94707E-05,non-infected
2082,0,0,4.93632E-05,non-infected
2068,0,0,4.89948E-05,non-infected
1600,0,0,4.87757E-05,non-infected
2660,0,0,4.85555E-05,non-infected
2291,0,0,4.84555E-05,non-infected
2018,0,0,4.823E-05,non-infected
2173,0,0,4.76145E-05,non-infected
2735,0,0,4.7533E-05,non-infected
1263,0,0,4.75071E-05,non-infected
883,0,0,4.73388E-05,non-infected
2575,0,0,4.70862E-05,non-infected
1987,0,0,4.70345E-05,non-infected
2120,0,0,4.6955E-05,non-infected
122,0,0,4.68516E-05,non-infected
1488,0,0,4.65149E-05,non-infected
845,0,0,4.64123E-05,non-infected
1909,0,0,4.6277E-05,non-infected
1299,0,0,4.60342E-05,non-infected
1798,0,0,4.60299E-05,non-infected
222,0,0,4.52209E-05,non-infected
266,0,0,4.50329E-05,non-infected
2644,0,7.37539E-06,4.42524E-05,non-infected
58,0,0,4.40966E-05,non-infected
2263,0,0,4.40888E-05,non-infected
1777,0,4.40529E-05,4.40529E-05,non-infected
2736,0,0,4.39406E-05,non-infected
205,0,0,4.38904E-05,non-infected
185,4.38404E-05,0,4.38404E-05,non-infected
2185,0,0,4.36681E-05,non-infected
2584,0,0,4.34141E-05,non-infected
