ndimage_cellID,x0,x1,y0,y1,length,height,total_area,nuclei_area,cyto_area,c2t_area_ratio,nuclei_volume,cyto_volume,total_volume,number_nuclei,orig_comX,orig_comY,ndimage_comX,ndimage_comY,orig_cellID
1157,12525,12881,7371,7700,356,329,44434,992,43442,0.9776747535670882,36707,1785087,1821794,1,12723.31,7547.03,12722.27,7546.0,1157
1159,7040,7242,7387,7628,202,241,31130,19,31111,0.9993896562801156,779,1275551,1276330,0,7148.54,7499.33,7147.95,7498.97,1160
1161,3949,4691,7391,8074,742,683,262589,6963,255626,0.9734832761463732,97482,10668667,10766149,1,4364.82,7791.47,4363.75,7790.41,1164
1163,11339,11586,7392,7664,247,272,44616,0,44616,1.0,0,1829256,1829256,0,11461.72,7522.38,11461.18,7521.93,1162
1164,3185,3437,7411,7662,252,251,45017,0,45017,1.0,0,1845697,1845697,0,3297.93,7538.54,3297.83,7538.14,1165
1165,10927,11249,7411,7790,322,379,70511,0,70511,1.0,0,2890951,2890951,0,11107.65,7585.18,11107.05,7584.84,1166
1168,12255,12696,7427,7796,441,369,108824,284,108540,0.9973902815555392,11644,4450140,4461784,1,12483.57,7602.02,12482.95,7601.54,1169
1169,4978,5354,7430,7914,376,484,122998,4156,118842,0.9662108326964666,45716,4997202,5042918,1,5164.46,7649.02,5163.96,7648.7,1170
1170,10460,10742,7438,7671,282,233,35700,0,35700,1.0,0,1463700,1463700,0,10599.53,7563.4,10599.08,7562.89,1171
1172,5712,5950,7452,7799,238,347,51049,0,51049,1.0,0,2093009,2093009,0,5830.31,7635.66,5829.68,7634.98,1173
1173,14615,14961,7461,7804,346,343,72965,1384,71581,0.981032001644624,56744,2934821,2991565,1,14797.66,7603.66,14797.27,7603.41,1174
1174,6516,6787,7462,7739,271,277,46867,0,46867,1.0,0,1921547,1921547,0,6643.07,7605.26,6642.86,7604.48,1175
1177,6710,7131,7469,7912,421,443,130900,3656,127244,0.972070282658518,84088,5282812,5366900,1,6922.8,7667.85,6922.21,7667.46,1178
1178,13716,14428,7472,7832,712,360,148876,714,148162,0.9952040624412264,26418,6077498,6103916,0,14068.37,7647.4,14068.02,7647.02,1179
1182,3905,4165,7501,7702,260,201,26808,0,26808,1.0,0,1099128,1099128,0,4029.69,7597.41,4029.63,7596.91,1183
1183,7652,8139,7503,7944,487,441,108446,0,108446,1.0,0,4446286,4446286,0,7874.13,7709.11,7873.79,7708.81,1184
1185,14383,14676,7504,7724,293,220,40747,0,40747,1.0,0,1670627,1670627,0,14533.75,7616.59,14533.26,7616.1,1185
1187,8346,8520,7512,7708,174,196,23336,0,23336,1.0,0,956776,956776,0,8434.22,7601.24,8433.51,7601.11,1188
1189,9713,9996,7515,7774,283,259,43932,0,43932,1.0,0,1801212,1801212,0,9852.56,7634.32,9852.0,7633.93,1190
1190,9020,9424,7521,7796,404,275,73420,0,73420,1.0,0,3010220,3010220,0,9215.71,7656.04,9215.48,7655.5,1191
1193,9407,9821,7533,7933,414,400,112450,0,112450,1.0,0,4610450,4610450,0,9612.27,7735.78,9611.77,7735.26,1194
1196,11717,11979,7544,7775,262,231,40673,0,40673,1.0,0,1667593,1667593,0,11847.98,7650.83,11847.53,7650.39,1197
1197,13271,13591,7545,7806,320,261,57003,0,57003,1.0,0,2337123,2337123,0,13419.89,7658.99,13419.46,7658.55,1198
1199,11883,12307,7563,7886,424,323,91801,0,91801,1.0,0,3763841,3763841,0,12104.42,7729.04,12103.91,7728.43,1202
1203,13055,13381,7572,8103,326,531,113756,0,113756,1.0,0,4663996,4663996,0,13220.79,7850.08,13220.24,7849.52,1205
1205,3623,3960,7584,7802,337,218,46321,0,46321,1.0,0,1899161,1899161,0,3798.0,7690.56,3797.42,7690.09,1206
1206,8487,8767,7588,8043,280,455,78930,0,78930,1.0,0,3236130,3236130,0,8620.58,7859.33,8619.79,7858.26,1208
1207,3412,3627,7589,7801,215,212,29045,3550,25495,0.8777758650370115,85200,1105645,1190845,1,3516.59,7701.65,3516.06,7701.16,1207
1209,7185,7561,7607,8051,376,444,121658,1237,120421,0.9898321524272962,13607,4974371,4987978,1,7374.77,7820.81,7374.3,7820.37,1211
1212,9972,10387,7609,7975,415,366,90618,5568,85050,0.9385552539230616,83520,3631818,3715338,1,10146.4,7770.36,10146.13,7770.04,1213
1217,10557,10799,7635,7860,242,225,31453,0,31453,1.0,0,1289573,1289573,0,10685.4,7734.2,10684.79,7733.87,1218
1219,14254,14584,7639,7941,330,302,66355,0,66355,1.0,0,2720555,2720555,0,14423.96,7797.44,14423.36,7796.87,1220
1222,15061,15338,7659,7907,277,248,50013,0,50013,1.0,0,2050533,2050533,0,15213.84,7773.38,15213.26,7772.9,1223
1224,11018,11530,7665,8182,512,517,170567,3465,167102,0.9796854022173104,55440,6937807,6993247,1,11304.81,7912.07,11304.16,7911.58,1225
1225,2630,3058,7670,7905,428,235,69430,3105,66325,0.9552786979691776,49680,2796950,2846630,1,2850.66,7782.87,2850.07,7782.33,1226
1226,14576,14878,7679,7967,302,288,62302,3543,58759,0.9431318416744244,83289,2471093,2554382,1,14726.43,7818.44,14725.94,7817.99,1229
1229,12708,13099,7680,8083,391,403,105112,0,105112,1.0,0,4309592,4309592,0,12914.03,7860.7,12913.5,7860.36,1228
1230,8064,8502,7681,8223,438,542,151849,5817,146032,0.9616922073902364,98889,6126920,6225809,1,8297.8,7941.55,8297.13,7941.11,1231
1233,11490,11918,7696,8031,428,335,106076,5390,100686,0.9491873750895584,107578,4241538,4349116,1,11681.07,7859.78,11680.71,7859.28,1234
1234,8915,9204,7711,7922,289,211,33733,0,33733,1.0,0,1383053,1383053,0,9048.7,7816.46,9048.38,7815.93,1235
1237,3695,4126,7721,8174,431,453,130197,4851,125346,0.9627410769833408,48510,5289567,5338077,1,3918.34,7942.94,3918.02,7942.53,1241
1238,6236,6511,7721,7942,275,221,41225,0,41225,1.0,0,1690225,1690225,0,6355.81,7829.68,6355.47,7829.29,1238
1239,7529,7882,7726,8054,353,328,85963,0,85963,1.0,0,3524483,3524483,0,7697.77,7901.34,7697.33,7900.79,1239
1241,10654,10949,7728,8144,295,416,73673,1775,71898,0.9759070487152688,72775,2947818,3020593,1,10805.32,7946.91,10804.78,7946.33,1242
1243,13802,14318,7732,8037,516,305,96845,22,96823,0.999772832877278,902,3969743,3970645,0,14067.84,7888.95,14067.27,7888.48,1244
1245,6491,6871,7734,8074,380,340,82642,0,82642,1.0,0,3388322,3388322,0,6664.25,7888.95,6663.87,7888.56,1246
1246,13359,13709,7737,8186,350,449,109504,7230,102274,0.9339750146113384,159060,4330604,4489664,1,13536.1,7951.74,13535.79,7951.6,1247
1247,10248,10686,7740,8142,438,402,113620,7584,106036,0.9332511881710966,189600,4468820,4658420,1,10479.6,7943.94,10478.91,7943.61,1248
1248,14864,14997,7744,7948,133,204,17732,0,17732,1.0,0,727012,727012,0,14931.14,7854.44,14930.68,7853.82,1249
1249,14923,15364,7753,8191,441,438,115231,2812,112419,0.9755968445991096,50616,4673855,4724471,1,15121.9,8009.92,15121.51,8009.24,1250
1250,5547,6043,7771,8331,496,560,174346,2990,171356,0.9828501944409392,86710,7061476,7148186,1,5817.3,8059.58,5816.75,8059.01,1251
1253,9123,9685,7787,8247,562,460,154339,7632,146707,0.9505504117559398,45792,6282107,6327899,1,9382.93,7998.78,9382.69,7998.45,1254
1254,2299,2730,7789,8082,431,293,92521,16,92505,0.9998270662876536,656,3792705,3793361,0,2525.51,7938.18,2524.78,7937.64,1255
1256,3203,3701,7792,8212,498,420,124475,0,124475,1.0,0,5103475,5103475,0,3445.87,7985.28,3445.27,7984.92,1256
1258,8693,9204,7795,8236,511,441,147000,5756,141244,0.960843537414966,86340,5940660,6027000,1,8932.43,8043.25,8932.19,8042.59,1259
1264,6984,7290,7815,8199,306,384,72158,0,72158,1.0,0,2958478,2958478,0,7143.9,8022.07,7143.27,8021.37,1265
1266,13668,14036,7831,8268,368,437,91547,0,91547,1.0,0,3753427,3753427,0,13834.06,8085.65,13833.46,8084.78,1267
1267,11973,12433,7842,8262,460,420,133291,4311,128980,0.9676572311708967,81909,5383022,5464931,1,12201.58,8025.26,12201.09,8024.92,1268
1268,6639,7007,7847,8389,368,542,123367,7326,116041,0.9406162101696564,51282,5006765,5058047,1,6826.84,8141.83,6826.32,8141.07,1269
1269,12478,12903,7851,8188,425,337,100508,5162,95346,0.9486409042066304,134212,3986616,4120828,1,12683.44,8024.17,12682.97,8023.67,1270
1272,7853,8165,7858,8241,312,383,70275,0,70275,1.0,0,2881275,2881275,0,8030.11,8028.42,8029.53,8028.13,1273
1273,11645,12011,7862,8136,366,274,50724,0,50724,1.0,0,2079684,2079684,0,11854.6,8015.37,11853.84,8014.91,1274
1275,9786,10137,7865,8145,351,280,73392,146,73246,0.9980106823632005,5986,3003086,3009072,0,9957.08,8008.87,9956.52,8008.26,1276
1276,2680,3055,7876,8153,375,277,67017,0,67017,1.0,0,2747697,2747697,0,2876.7,8009.19,2876.05,8008.67,1277
1277,4485,4811,7877,8159,326,282,59485,0,59485,1.0,0,2438885,2438885,0,4643.91,8032.47,4643.5,8031.86,1278
1278,14379,14821,7879,8174,442,295,90662,5169,85493,0.942986036045973,118887,3598255,3717142,1,14591.53,8029.36,14591.1,8028.88,1279
1280,6108,6549,7892,8453,441,561,140820,0,140820,1.0,0,5773620,5773620,0,6304.25,8138.14,6303.74,8137.84,1281
1281,10855,11243,7900,8368,388,468,115413,0,115413,1.0,0,4731933,4731933,0,11043.12,8140.4,11042.6,8139.88,1282
1283,14766,14933,7907,8100,167,193,22834,0,22834,1.0,0,936194,936194,0,14861.53,8007.34,14860.9,8006.77,1284
1284,14167,14450,7912,8168,283,256,37754,984,36770,0.973936536525931,23616,1524298,1547914,1,14319.35,8039.12,14318.81,8038.7,1285
1285,3036,3260,7930,8140,224,210,28098,0,28098,1.0,0,1152018,1152018,0,3148.28,8057.21,3148.22,8056.17,1286
1287,7353,7773,7976,8506,420,530,151526,0,151526,1.0,0,6212566,6212566,0,7554.82,8231.75,7554.33,8231.26,1288
1289,2314,2686,7989,8410,372,421,77792,520,77272,0.9933155080213903,21320,3168152,3189472,1,2518.75,8195.59,2517.85,8194.74,1290
1290,12861,13151,7991,8242,290,251,43197,0,43197,1.0,0,1771077,1771077,0,13022.13,8127.1,13021.51,8126.57,1291
1293,10521,10857,8003,8322,336,319,55872,0,55872,1.0,0,2290752,2290752,0,10670.79,8165.5,10670.34,8165.07,1293
1295,11409,11779,8010,8298,370,288,62539,0,62539,1.0,0,2564099,2564099,0,11595.61,8157.0,11595.18,8156.51,1296
1299,7664,8040,8025,8557,376,532,135959,3948,132011,0.9709618340823336,55272,5519047,5574319,1,7859.66,8301.79,7859.05,8301.23,1300
1302,6183,6689,8037,8720,506,683,193639,664,192975,0.9965709387055294,26680,7912519,7939199,1,6466.69,8393.03,6466.21,8392.58,1303
1303,13143,13529,8046,8370,386,324,94661,0,94661,1.0,0,3881101,3881101,0,13338.94,8207.24,13338.44,8206.74,1304
1304,4274,4554,8049,8315,280,266,45059,0,45059,1.0,0,1847419,1847419,0,4417.56,8165.74,4416.82,8165.28,1305
1305,2643,2967,8051,8429,324,378,84866,3734,81132,0.9560012254613156,52276,3427230,3479506,1,2794.62,8243.12,2794.06,8242.59,1306
1308,5869,6148,8056,8354,279,298,54923,0,54923,1.0,0,2251843,2251843,0,6024.76,8223.01,6024.12,8222.44,1309
1310,14129,14516,8065,8435,387,370,84074,732,83342,0.9912933843994576,16104,3430930,3447034,1,14313.99,8256.86,14313.29,8256.21,1311
1312,11764,12164,8085,8432,400,347,87319,0,87319,1.0,0,3580079,3580079,0,11963.06,8236.87,11962.59,8236.53,1313
1315,2949,3299,8093,8431,350,338,76210,0,76210,1.0,0,3124610,3124610,0,3108.74,8247.63,3108.28,8247.2,1316
1317,3288,3622,8101,8326,334,225,43677,0,43677,1.0,0,1790757,1790757,0,3457.77,8209.33,3457.12,8208.89,1318
1319,8154,8568,8105,8488,414,383,101184,7668,93516,0.924217267552182,53883,4094661,4148544,1,8363.18,8297.24,8362.65,8296.79,1321
1320,14906,15343,8105,8439,437,334,71668,0,71668,1.0,0,2938388,2938388,0,15148.26,8268.51,15147.33,8267.86,1324
1323,9059,9454,8109,8507,395,398,104826,4497,100329,0.9571003377024784,76449,4221417,4297866,1,9255.55,8313.11,9255.0,8312.58,1323
1327,13921,14228,8127,8502,307,375,75536,0,75536,1.0,0,3096976,3096976,0,14071.19,8324.61,14070.81,8323.97,1328
1328,10239,10585,8130,8505,346,375,84467,0,84467,1.0,0,3463147,3463147,0,10410.63,8312.23,10410.05,8311.74,1329
1329,9812,10330,8133,8614,518,481,154492,5374,149118,0.9652150273153304,134686,6199486,6334172,1,10072.99,8366.12,10072.52,8365.68,1330
1333,9417,9746,8137,8493,329,356,68633,752,67881,0.9890431716521207,30832,2783121,2813953,1,9589.46,8289.69,9588.98,8289.4,1333
1334,14516,14834,8139,8337,318,198,35799,0,35799,1.0,0,1467759,1467759,0,14671.25,8230.55,14670.82,8230.11,1335
1335,11208,11373,8146,8356,165,210,19682,0,19682,1.0,0,806962,806962,0,11297.34,8256.92,11296.61,8256.28,1336
1336,4370,4773,8150,8434,403,284,64791,0,64791,1.0,0,2656431,2656431,0,4587.14,8291.87,4586.43,8291.39,1338
1340,3954,4370,8157,8572,416,415,115690,4483,111207,0.961249891952632,141503,4601787,4743290,1,4153.7,8350.36,4153.26,8349.95,1341
1342,6904,7168,8164,8460,264,296,47123,0,47123,1.0,0,1932043,1932043,0,7046.0,8312.11,7045.37,8311.72,1343
1343,12602,12970,8166,8542,368,376,96782,196,96586,0.9979748300303776,7448,3960614,3968062,0,12795.74,8334.61,12795.23,8334.18,1344
1345,5012,5266,8169,8454,254,285,50284,0,50284,1.0,0,2061644,2061644,0,5137.97,8316.01,5137.56,8315.39,1346
1346,12159,12649,8170,8515,490,345,80058,1424,78634,0.9822128956506532,47452,3234926,3282378,1,12440.76,8341.39,12439.7,8340.69,1347
1347,5226,5721,8172,8548,495,376,110677,0,110677,1.0,0,4537757,4537757,0,5460.49,8353.21,5459.95,8352.55,1348
1349,12904,13252,8183,8582,348,399,94413,0,94413,1.0,0,3870933,3870933,0,13080.32,8395.28,13079.85,8394.68,1350
1350,13599,13947,8188,8508,348,320,54774,0,54774,1.0,0,2245734,2245734,0,13764.12,8347.37,13763.46,8346.87,1351
1352,3498,3749,8193,8592,251,399,58597,1011,57586,0.9827465569909722,11121,2391356,2402477,1,3621.82,8392.71,3621.2,8392.25,1353
1353,8798,9069,8196,8469,271,273,52039,0,52039,1.0,0,2133599,2133599,0,8934.89,8322.28,8934.29,8321.92,1354
1354,14631,15256,8206,8681,625,475,140737,650,140087,0.9953814561913356,26650,5743567,5770217,1,14968.01,8415.64,14967.48,8415.33,1355
1355,4705,5038,8217,8615,333,398,96066,0,96066,1.0,0,3938706,3938706,0,4870.98,8417.89,4870.5,8417.39,1356
1357,11546,11975,8232,8577,429,345,96998,0,96998,1.0,0,3976918,3976918,0,11759.11,8407.91,11758.67,8407.45,1358
1360,3591,4012,8250,8759,421,509,124452,5946,118506,0.9522225436312796,107028,4995504,5102532,1,3819.21,8507.47,3818.57,8507.05,1361
1361,7047,7387,8261,8845,340,584,124777,0,124777,1.0,0,5115857,5115857,0,7210.72,8545.39,7210.21,8544.94,1362
1362,11970,12385,8261,8655,415,394,102050,0,102050,1.0,0,4184050,4184050,0,12195.48,8470.3,12194.85,8469.68,1363
1364,3379,3550,8268,8533,171,265,35020,0,35020,1.0,0,1435820,1435820,0,3462.04,8395.48,3461.66,8394.92,1365
1366,10516,10867,8270,8551,351,281,59480,0,59480,1.0,0,2438680,2438680,0,10719.07,8403.94,10718.17,8403.55,1366
1367,10993,11391,8272,8700,398,428,113941,0,113941,1.0,0,4671581,4671581,0,11202.79,8482.48,11202.25,8481.98,1368
1370,14421,14668,8280,8742,247,462,61137,1304,59833,0.978670853983676,39109,2467508,2506617,1,14557.65,8514.1,14557.29,8513.59,1371
1378,2515,2742,8321,8610,227,289,39114,0,39114,1.0,0,1603674,1603674,0,2633.83,8453.39,2633.31,8453.01,1378
1379,6598,6988,8321,8711,390,390,89393,0,89393,1.0,0,3665113,3665113,0,6781.65,8511.87,6781.34,8511.26,1383
1380,4214,4544,8322,8657,330,335,56038,0,56038,1.0,0,2297558,2297558,0,4398.96,8487.74,4398.43,8487.28,1382
1382,9602,9977,8323,8901,375,578,150075,7788,142287,0.9481059470264868,83340,6069735,6153075,1,9784.53,8609.41,9784.01,8608.89,1381
1383,5544,6187,8325,8729,643,404,188236,944,187292,0.9949850188061796,38704,7678972,7717676,0,5850.77,8518.92,5850.32,8518.45,1384
1388,2608,3067,8330,8784,459,454,120454,3884,116570,0.9677553256844936,50492,4888122,4938614,1,2847.94,8564.09,2847.32,8563.65,1387
1392,14218,14511,8369,8685,293,316,53300,993,52307,0.9813696060037524,40713,2144587,2185300,1,14373.81,8498.75,14373.24,8498.65,1393
1394,8819,9250,8382,8715,431,333,95479,0,95479,1.0,0,3914639,3914639,0,9026.03,8551.18,9025.6,8550.65,1395
1397,13666,14092,8403,8696,426,293,88899,0,88899,1.0,0,3644859,3644859,0,13866.61,8545.32,13866.18,8544.83,1398
1398,10779,11102,8409,8737,323,328,70793,0,70793,1.0,0,2902513,2902513,0,10938.96,8582.04,10938.48,8581.5,1399
1399,7714,8210,8421,8845,496,424,131440,0,131440,1.0,0,5389040,5389040,0,7997.43,8634.7,7996.67,8634.23,1400
1400,10328,10701,8426,8737,373,311,62054,0,62054,1.0,0,2544214,2544214,0,10556.94,8571.73,10555.71,8571.03,1401
1403,6817,7117,8432,8797,300,365,69935,0,69935,1.0,0,2867335,2867335,0,6976.41,8625.52,6975.95,8624.83,1404
1407,13249,13633,8450,8741,384,291,75458,0,75458,1.0,0,3093778,3093778,0,13416.5,8600.77,13416.26,8600.28,1408
1409,7389,7780,8465,8864,391,399,95218,0,95218,1.0,0,3903938,3903938,0,7583.66,8661.25,7583.1,8660.8,1411
1412,14646,15064,8470,8862,418,392,98284,5879,92405,0.9401835497130764,64669,3964975,4029644,1,14834.17,8677.14,14833.81,8676.64,1413
1415,10193,10532,8477,8837,339,360,70333,0,70333,1.0,0,2883653,2883653,0,10355.34,8677.6,10354.89,8676.95,1416
1417,11486,11873,8485,8918,387,433,82179,0,82179,1.0,0,3369339,3369339,0,11684.12,8685.55,11683.67,8685.22,1417
1418,13532,13668,8491,8603,136,112,12750,0,12750,1.0,0,522750,522750,0,13602.9,8544.36,13602.33,8543.85,1419
1421,11805,12159,8497,8817,354,320,65635,0,65635,1.0,0,2691035,2691035,0,11979.27,8669.87,11978.77,8669.45,1423
1424,14849,15190,8509,8762,341,253,38023,0,38023,1.0,0,1558943,1558943,0,15030.38,8627.58,15029.74,8627.05,1426
1425,2765,3261,8510,9038,496,528,147923,5949,141974,0.9597831304124445,118980,5945863,6064843,1,3023.24,8794.49,3022.71,8793.88,1425
1429,12777,13223,8524,8966,446,442,135802,3263,132539,0.97597237154092,58734,5509148,5567882,1,13010.51,8739.67,13009.82,8739.2,1430
1431,3837,4444,8533,8907,607,374,160115,6170,153945,0.9614651968897356,178930,6385785,6564715,1,4159.96,8709.56,4159.34,8709.05,1432
1434,4455,4893,8551,9013,438,462,104483,25,104458,0.999760726625384,1025,4282778,4283803,0,4670.51,8797.2,4670.06,8796.56,1435
1436,8613,8896,8565,8838,283,273,50145,0,50145,1.0,0,2055945,2055945,0,8755.62,8714.06,8755.16,8713.45,1437
1439,7099,7467,8576,9009,368,433,80810,796,80014,0.9901497339438188,32636,3280574,3313210,1,7303.79,8822.88,7303.4,8821.98,1440
1440,12553,12824,8582,8878,271,296,56092,0,56092,1.0,0,2299772,2299772,0,12689.09,8725.77,12688.56,8725.32,1441
1441,13476,13783,8583,8884,307,301,51693,0,51693,1.0,0,2119413,2119413,0,13628.84,8746.32,13628.54,8745.74,1442
1442,3075,3717,8590,9076,642,486,146241,667,145574,0.9954390355645818,18676,5977205,5995881,0,3415.94,8812.29,3414.98,8812.14,1443
1443,6397,6747,8594,8924,350,330,73840,0,73840,1.0,0,3027440,3027440,0,6579.54,8764.25,6578.82,8763.67,1444
1446,11267,11715,8605,9001,448,396,121287,4814,116473,0.9603090191034488,101094,4871673,4972767,1,11474.9,8814.58,11474.53,8814.11,1446
1447,5900,6438,8607,9164,538,557,201064,8042,193022,0.9600027851828272,224452,8019172,8243624,1,6179.19,8872.47,6178.47,8871.97,1447
1452,11024,11279,8633,8888,255,255,38021,0,38021,1.0,0,1558861,1558861,0,11156.42,8745.44,11155.78,8745.13,1453
1454,4379,4596,8638,8885,217,247,29930,1327,28603,0.9556632141663882,49099,1178031,1227130,1,4484.1,8748.03,4483.63,8747.71,1455
1455,14320,14670,8640,8878,350,238,51936,0,51936,1.0,0,2129376,2129376,0,14484.98,8756.63,14484.59,8756.11,1456
1456,10512,10782,8648,9049,270,401,57612,181,57431,0.9968582934110948,6516,2355576,2362092,0,10654.73,8843.94,10654.15,8843.48,1459
1457,12054,12277,8649,8913,223,264,41360,772,40588,0.9813346228239844,31652,1664108,1695760,0,12176.22,8782.42,12175.66,8781.95,1457
1458,13764,14075,8649,8887,311,238,58889,0,58889,1.0,0,2414449,2414449,0,13929.75,8769.47,13929.19,8768.95,1458
1462,14070,14425,8666,8982,355,316,70531,652,69879,0.9907558378585304,26732,2865039,2891771,0,14229.5,8824.57,14229.07,8824.08,1463
1463,8200,8423,8667,9108,223,441,64836,141,64695,0.9978252822506016,5358,2652918,2658276,0,8314.96,8905.13,8314.56,8904.38,1464
1466,4783,5015,8678,8939,232,261,34175,0,34175,1.0,0,1401175,1401175,0,4895.03,8811.83,4894.62,8811.41,1467
1472,12235,12745,8709,9186,510,477,151917,3860,148057,0.97459138871884,73340,6155257,6228597,1,12497.71,8975.84,12497.03,8975.46,1473
1475,9852,10123,8719,8986,271,267,52495,0,52495,1.0,0,2152295,2152295,0,9995.75,8850.45,9995.2,8849.97,1476
1476,7326,7944,8720,9209,618,489,179791,7700,172091,0.957172494729992,130900,7240531,7371431,1,7632.87,8961.84,7632.24,8961.3,1477
1479,5835,6016,8730,9014,181,284,30672,534,30138,0.9825899843505478,19758,1237794,1257552,0,5924.63,8864.02,5924.08,8863.67,1480
1480,10064,10405,8731,9128,341,397,80490,7694,72796,0.9044104857746303,53858,3246232,3300090,1,10240.65,8928.05,10240.02,8927.6,1481
1485,14549,14911,8744,8981,362,237,55706,0,55706,1.0,0,2283946,2283946,0,14732.74,8878.48,14732.16,8877.86,1485
1492,11821,12108,8781,9081,287,300,55344,0,55344,1.0,0,2269104,2269104,0,11971.66,8920.46,11971.12,8920.04,1493
1493,6777,7138,8783,9259,361,476,117890,0,117890,1.0,0,4833490,4833490,0,6959.38,9009.9,6958.86,9009.51,1494
1494,8515,8795,8785,9210,280,425,63160,0,63160,1.0,0,2589560,2589560,0,8664.93,8983.64,8664.36,8983.31,1495
1495,5458,5900,8790,9277,442,487,112699,0,112699,1.0,0,4620659,4620659,0,5665.2,9013.15,5664.8,9012.8,1496
1496,13640,13838,8797,9004,198,207,25460,0,25460,1.0,0,1043860,1043860,0,13741.64,8889.28,13741.22,8888.99,1497
1497,9429,9771,8799,9291,342,492,131996,0,131996,1.0,0,5411836,5411836,0,9592.01,9043.19,9591.53,9042.7,1498
1500,3705,4125,8816,9088,420,272,65234,589,64645,0.9909709660606432,24149,2650445,2674594,1,3949.32,8949.46,3948.07,8949.05,1501
1501,12664,12986,8820,9242,322,422,80251,2474,77777,0.9691717237168384,49480,3240811,3290291,1,12821.44,8999.09,12820.79,8999.03,1502
1502,11120,11331,8822,9016,211,194,28225,0,28225,1.0,0,1157225,1157225,0,11228.32,8922.39,11227.84,8921.85,1503
1503,4296,4473,8823,9022,177,199,21588,0,21588,1.0,0,885108,885108,0,4379.31,8910.23,4378.8,8909.87,1504
1510,10636,11194,8847,9283,558,436,149709,7423,142286,0.9504171425899578,192998,5945071,6138069,1,10928.46,9063.52,10927.91,9063.13,1511
1511,8770,9132,8852,9250,362,398,108382,0,108382,1.0,0,4443662,4443662,0,8951.75,9055.15,8951.32,9054.57,1512
1514,14366,14641,8859,9066,275,207,37488,0,37488,1.0,0,1537008,1537008,0,14505.03,8961.75,14504.5,8961.25,1515
1517,13307,13847,8862,9193,540,331,102994,0,102994,1.0,0,4222754,4222754,0,13582.47,9012.49,13581.97,9012.03,1517
1518,8389,8539,8868,9054,150,186,17713,0,17713,1.0,0,726233,726233,0,8462.77,8940.67,8461.9,8940.83,1519
1520,9099,9457,8872,9321,358,449,102374,0,102374,1.0,0,4197334,4197334,0,9280.74,9078.82,9280.22,9078.37,1521
1526,4395,4966,8889,9323,571,434,149667,4099,145568,0.9726125331569416,36891,6099456,6136347,1,4674.34,9120.93,4674.12,9120.49,1527
1529,6327,6782,8905,9235,455,330,72992,24,72968,0.9996711968434896,984,2991688,2992672,0,6551.77,9064.72,6551.12,9064.27,1530
1535,9712,10016,8936,9258,304,322,55111,0,55111,1.0,0,2259551,2259551,0,9874.76,9094.86,9874.19,9094.5,1536
1537,3243,3752,8939,9475,509,536,168397,6447,161950,0.961715469990558,96705,6807572,6904277,1,3527.85,9218.7,3527.24,9218.13,1538
1538,14139,14479,8941,9342,340,401,79906,1682,78224,0.9789502665632118,68962,3207184,3276146,1,14322.96,9113.89,14322.42,9113.62,1539
1543,5119,5542,8965,9715,423,750,193157,264,192893,0.9986332361757534,8712,7910725,7919437,0,5311.78,9349.79,5311.19,9349.15,1544
1544,14596,15065,8969,9288,469,319,90158,4933,85225,0.9452849442090552,73995,3622483,3696478,1,14855.28,9103.12,14854.6,9102.69,1545
1546,3687,3950,8978,9317,263,339,53156,0,53156,1.0,0,2179396,2179396,0,3810.46,9155.41,3809.99,9154.87,1547
1547,3124,3445,8979,9301,321,322,59827,0,59827,1.0,0,2452907,2452907,0,3263.83,9116.29,3263.39,9115.96,1548
1548,8304,8659,8980,9357,355,377,88690,0,88690,1.0,0,3636290,3636290,0,8483.23,9165.42,8482.73,9164.96,1549
1549,9899,10168,8980,9259,269,279,34352,0,34352,1.0,0,1408432,1408432,0,10065.65,9096.85,10063.99,9097.38,1550
1552,11756,12094,9006,9330,338,324,59270,0,59270,1.0,0,2430070,2430070,0,11920.1,9163.88,11919.69,9163.46,1552
1553,5770,6208,9009,9330,438,321,76438,0,76438,1.0,0,3133958,3133958,0,5951.2,9167.67,5951.21,9167.25,1553
1563,10387,10659,9042,9381,272,339,68728,381,68347,0.9944564078686998,14478,2803370,2817848,0,10529.11,9204.64,10528.58,9204.18,1564
1567,14415,14976,9064,9477,561,413,143659,5724,137935,0.960155646356998,135270,5754749,5890019,1,14680.33,9275.92,14679.87,9275.47,1568
1570,10153,10404,9077,9370,251,293,51794,0,51794,1.0,0,2123554,2123554,0,10276.58,9214.57,10275.97,9214.22,1571
1571,12185,12356,9089,9283,171,194,17015,0,17015,1.0,0,697615,697615,0,12275.6,9196.98,12274.71,9196.54,1572
1572,12820,13139,9092,9302,319,210,41664,0,41664,1.0,0,1708224,1708224,0,12965.49,9193.43,12965.22,9193.04,1573
1576,7400,7762,9118,9597,362,479,111928,0,111928,1.0,0,4589048,4589048,0,7597.78,9339.16,7597.37,9338.93,1576
1578,12333,12875,9133,9563,542,430,157362,5808,151554,0.9630914706218782,127776,6324066,6451842,1,12607.75,9336.56,12607.21,9336.08,1579
1579,5539,5781,9138,9354,242,216,27106,0,27106,1.0,0,1111346,1111346,0,5653.94,9245.74,5653.57,9245.16,1580
1581,11096,11342,9149,9402,246,253,46924,0,46924,1.0,0,1923884,1923884,0,11223.36,9274.79,11222.81,9274.27,1582
