ndimage_ID,GLYMA_17G195900_-_vs_-_GLYMA_05G216000,GLYMA_17G195900_-_vs_-_GLYMA_17G185800,GLYMA_17G195900_-_vs_-_GLYMA_05G203100,GLYMA_17G195900_-_vs_-_GLYMA_15G210100,GLYMA_17G195900_-_vs_-_GLYMA_05G092200,GLYMA_05G216000_-_vs_-_GLYMA_17G185800,GLYMA_05G216000_-_vs_-_GLYMA_05G203100,GLYMA_05G216000_-_vs_-_GLYMA_15G210100,GLYMA_05G216000_-_vs_-_GLYMA_05G092200,GLYMA_17G185800_-_vs_-_GLYMA_05G203100,GLYMA_17G185800_-_vs_-_GLYMA_15G210100,GLYMA_17G185800_-_vs_-_GLYMA_05G092200,GLYMA_05G203100_-_vs_-_GLYMA_15G210100,GLYMA_05G203100_-_vs_-_GLYMA_05G092200,GLYMA_15G210100_-_vs_-_GLYMA_05G092200
1807,367.4322073970137,253.729680551199,,300.3171247547138,680.3949811675183,282.14379483925154,,199.0122956568522,476.9360905699998,,279.29956839615676,502.72039182737393,,,596.8784880318256
1205,191.482874770813,275.6517966467393,,241.80724210698375,162.4878457900898,197.89410927639892,,185.3200032693983,176.09831240078427,,164.49791957334736,240.90697216228932,,,200.34973901951744
1752,976.750582272893,411.0835802599546,387.6870367931357,432.023585758139,712.7707475257913,584.4770618096982,644.4637894422904,626.5845592279735,382.337013101454,90.79114335078565,167.99287381769054,333.9942685390029,243.89098329759872,385.41134921301335,401.8804793228082
687,319.30468975453414,276.65532695468465,,137.29657838060757,138.41990720683535,305.7605782806349,,383.4920023474702,347.1976645476265,,348.9871885246313,345.23439755569416,,,171.6926474750971
375,476.03053334586446,156.54532912111748,,309.50484495870046,254.58212389398642,390.86288093830933,,402.28379789267217,315.05516999506693,,232.15571177294407,187.54149944090838,,,242.52427810759562
274,1214.9813635945295,674.6311364113602,466.1427841518779,926.6056745097061,595.6490940804515,629.8535999029064,909.9946725158379,533.6924224256683,799.6933062729618,327.50770602873934,422.73443165584183,421.9427943772913,696.2258600663199,524.4909294818865,597.791600557362
1828,498.8324905152291,333.43316223880913,,331.50650144902795,424.38225122688766,288.26118020328386,,443.8819036554129,204.82896843730128,,327.0265520990652,226.2374165075424,,,423.2309515624352
291,367.11276543263455,566.128035478633,,174.52538587496156,486.66406538136596,636.5460822042132,,317.5368384145869,441.92142667102854,,613.2535311324737,443.6566435540144,,,526.3319236466283
629,2006.4418967242336,973.6592548384658,,973.0510631922657,1502.3254510404875,1175.6962588520287,,1467.1126189970014,873.8417407115326,,690.1307115922313,694.7309114081162,,,1229.6295174466482
2444,424.03606818584865,340.36868323215134,,186.57957262897565,366.8021873378043,146.52241817497534,,292.2406812404431,254.04215038693263,,221.97829277285427,159.75577471815532,,,242.29221885096968
276,1091.9558828115687,468.1819387388317,380.855070441851,361.2111335917233,1008.9681480392392,1009.3176757998799,905.7824858743229,971.0861808629106,935.9039718517054,180.13067524239756,484.39081896719676,883.5109679444379,450.00607433681387,725.7824839668153,991.9025228437513
808,492.57225134604806,216.11014452951397,,264.54862971104114,242.7730618756152,385.2551725454641,,306.83247435309704,539.3727377107618,,301.8485748435869,345.85310599678417,,,292.02835741735305
1024,883.8280504229042,253.366147000973,,300.66217153827887,558.7644590617197,711.8413286999796,,888.0457247204456,667.9326609493476,,311.2297948731489,356.4768778613417,,,536.7390905974551
1757,1215.1504864601934,929.0715158500636,,526.9313265283766,853.0105952154182,446.1598951446597,,797.9714625701549,597.2243538638746,,581.4215898478421,487.908952936517,,,643.4500602519978
1268,1250.9514269792462,401.1512631567384,,512.990574751855,391.17443067887007,1073.4205588349075,,1331.922379321775,1105.803954862731,,608.1421709835712,224.4326413539276,,,613.7999526933547
