,PCA01 (39.03),PCA02 (26.82),PCA03 (7.41),PCA04 (7.29),PCA05 (3.99),PCA06 (3.10),PCA07 (2.82),PCA08 (1.64),PCA09 (1.47),PCA10 (1.16),gene_ID,ndimage_ID
2524,-0.57184356,2.4578416,0.6458459,0.5970833,-0.52550936,0.018012231,0.41149694,-0.21218263,-0.5178264,-0.23618157,84,2382
2525,0.74815905,-1.1018517,0.024398189,-0.19521676,-0.5709322,0.035519835,-0.2767602,0.11481647,-0.14487877,0.08087869,84,704
2526,-0.15608822,-0.4402695,-0.3480092,-0.3804148,-0.04237719,0.34731933,-0.47141913,0.04369385,-0.06053107,-0.17652684,84,465
2527,1.3435831,-1.7173023,-0.8543331,0.6634895,0.11733681,0.30531067,-0.4569679,0.17822479,-0.07098923,0.24587396,84,2227
2528,-1.0660374,1.3868712,-0.62024796,-0.26864308,-0.34617332,-0.4020879,-0.3591471,0.136977,0.18330826,-0.11584224,84,942
2529,-0.9501369,0.0322214,0.27018034,-0.79645944,-0.39157662,0.004552947,-0.2881734,-0.0016800718,-0.019081948,-0.17830212,84,1996
2530,-1.3814485,-0.33908066,0.19873165,-0.104672834,-0.3343823,-0.25948182,0.039170384,0.23702924,0.035155643,0.083311066,84,1362
2531,0.22874822,-1.6272897,0.8772992,0.09281747,-0.4068451,-0.42274517,-0.32435343,0.041454267,0.024215614,0.17629729,84,547
2532,-1.7368095,0.14220026,0.08731692,-0.37422523,-0.28953537,-0.20810871,-0.0019021464,0.1162878,0.046902418,0.03630528,84,474
2533,-0.31825468,-1.0742484,0.47245443,-0.13425823,-0.06311786,-0.017803734,-0.37770295,-0.13230224,-0.06331897,-0.14823411,84,359
2534,0.43739146,-1.9937762,0.45734397,0.49275786,-0.45335457,-0.11263892,-0.0068845064,0.4524398,-0.027165264,-0.06399649,84,1199
2535,-1.5946008,-0.12480623,0.0013896229,-0.11649948,-0.2122193,-0.16933542,0.09538295,0.21607968,0.043813977,0.033594523,84,1864
2536,0.9574313,1.4645966,0.017683432,-0.9372565,0.65472203,-0.15943201,-0.636544,0.22052884,0.36298722,-0.08905948,84,406
2537,-1.6374173,-0.39023682,0.21880557,0.15336266,-0.016300404,-0.45036685,0.13280028,0.0936509,0.23511538,0.18147655,84,1058
2538,-1.5502638,-0.5131816,0.27292958,0.20504846,0.009108601,-0.4620351,0.13036232,0.05567549,0.22868778,0.16924946,84,722
2539,2.552427,2.071688,-0.94141644,-0.6072496,1.7290018,-0.31360808,-2.2906568,0.006318782,0.40033218,0.43857127,84,1812
2540,1.8831668,1.2685996,-1.1993779,-0.35332415,-0.5394099,-0.47516403,-0.101053245,-0.10163461,0.16798651,0.29659602,84,828
2541,-1.7253357,-0.24039742,0.105686806,0.0909085,0.011679065,-0.37219802,0.17779869,0.071572505,0.20853467,0.12935029,84,1848
2542,1.0993524,-1.2222145,-0.66837555,0.13004021,-0.21479644,0.33976534,-0.29544812,0.13901739,-0.06029774,-0.030831184,84,804
2543,-1.6658322,-0.3931294,-0.016206529,0.27776384,0.20261914,-0.28680402,0.29489118,-0.008736418,0.19295673,0.04783834,84,2194
2544,-0.87287533,-0.99349695,-0.14655259,0.4383216,0.15596767,0.042680904,0.06804477,0.11226908,-0.015748203,-0.080695994,84,1352
2545,2.1414018,-2.8817048,-0.5426232,1.0159037,0.30528986,0.63267523,-0.50547576,0.12796956,-0.27936292,-0.06601734,84,1124
2546,-0.21639635,3.2265496,-0.100462794,1.6403446,-0.37704304,-0.91950035,-1.4393233,0.10939839,-0.36484274,-0.75045615,84,1342
2547,-1.4468166,0.03212959,-0.0550961,-0.38371372,-0.3351896,-0.019690486,-0.04583617,0.1635709,-0.09068744,-0.013525194,84,757
2548,-0.3062229,1.8060489,-0.7688665,0.15275928,-0.4341013,-0.50345844,-0.37925428,0.08766078,0.19977704,-0.23900919,84,1529
2549,-1.4000248,-0.3020687,0.22031742,-0.17531458,-0.13190524,-0.20184821,-0.093212806,0.01852624,0.06725916,-0.022037838,84,1399
2550,5.4494166,1.2258247,0.0165607,-0.7453355,0.17764449,-0.42352968,-0.09236833,-0.3602809,-0.40199393,0.6369185,84,669
2551,-0.1305795,-0.90768075,0.767371,-0.48440406,-0.46540254,-0.11845571,-0.17420027,0.08079756,-0.0067977435,-0.20816731,84,461
2552,-1.523021,0.17090803,0.11838483,-0.5676968,-0.5147729,-0.11421463,-0.045222804,0.19087909,-0.07110922,-0.0070122704,84,1940
2553,-0.7981745,1.0134217,0.218447,-1.1626619,0.37409487,0.21028864,-0.02465219,0.50562483,0.52784425,-0.43275353,84,1182
2554,0.8071145,-0.77100194,-0.7370713,-0.14072073,-0.30599526,0.4174233,-0.2132058,0.07601052,-0.36121514,0.13394745,84,405
2555,0.42213333,1.346874,0.8859096,-1.3574436,0.28402215,0.02472539,0.87804306,-0.4994619,-0.33918443,0.20615003,84,744
2556,-1.7129217,-0.100213625,-0.06400145,-0.030892657,0.0009780044,-0.16715527,0.17711799,0.05085454,0.08538759,-0.0055432077,84,1691
2557,-1.7113156,-0.31895787,0.20660166,0.13317452,0.024441963,-0.46793026,0.14757696,0.04622037,0.26286736,0.18483666,84,2099
2558,-1.418558,0.3623369,-0.65786725,-0.41743734,-0.12171799,0.2682965,-0.102869116,0.114587076,-0.11380976,-0.07173792,84,827
2559,-1.4433522,1.6857461,-0.05003789,0.22856484,-0.29328263,-0.19006291,-0.8239373,0.14992589,-0.6201942,-0.1154541,84,2079
2560,0.14289771,-1.1491576,1.6899034,-0.8701896,-0.26424304,-0.40686676,-0.8652486,-0.27893028,0.23931044,-0.25163573,84,535
2561,-0.22409791,0.78749436,-1.1477407,-0.35920414,-0.08961878,0.044051055,-0.54532003,0.023592535,-0.27968642,0.45928943,84,243
2562,-1.1405268,0.04071313,-0.062048536,-0.5054126,-0.31769925,0.039965034,-0.1548063,0.033787783,-0.21182004,0.039437566,84,1012
2563,2.4071593,-2.0661814,0.93193555,-0.39077383,-0.16780683,0.05931761,-0.68101436,-0.28498352,-0.13414852,-0.09346576,84,290
2564,1.2198591,1.3567635,-0.16763225,-0.7656401,0.24778628,-0.1527791,-0.21172558,-0.4186137,-0.2322866,0.22230724,84,1277
2565,-1.7205935,0.25537437,0.20252392,-0.5867538,-0.43357348,-0.21307345,-0.16485353,0.12935418,0.014390022,0.040409215,84,1874
2566,-0.088681094,-0.29049253,-0.9761884,-0.14402372,-0.41170827,0.4134664,-0.015938798,0.38496518,-0.1103668,-0.07913968,84,1003
2567,5.2528224,1.8967586,-1.7753869,0.074951395,-1.002779,-1.0133651,0.4371938,-0.3463513,0.14463559,0.5326563,84,1118
2568,-0.29740217,-1.9386011,-0.089500055,1.1407192,0.5413113,-0.022497574,0.20651123,0.02378483,0.06954957,-0.048576117,84,1956
2569,3.0071616,-2.0941093,-0.30040914,0.104648,-0.04347111,0.43702322,-0.70221096,-0.015000644,-0.17835803,0.023245333,84,839
2570,0.5674284,-0.9558182,-1.1920623,0.2635708,-0.35005954,0.6199753,0.085389495,0.52051336,-0.17217825,-0.15294488,84,675
2571,1.6444378,1.4715989,0.94370234,-1.461657,0.94890213,-0.14767592,-0.46629408,-0.28118855,0.074625105,-0.037952576,84,1871
2572,1.1872596,2.2645376,0.8747441,-0.11845041,1.578338,-0.3231701,-0.7625795,1.4466456,0.74319196,-0.22164366,84,921
2573,-1.1528742,2.3882704,1.0111147,0.9808851,-0.8213493,0.98245955,0.38967642,-0.30416822,-0.14801279,-0.057147793,84,696
2574,-1.1884879,-0.72869027,0.32816803,0.1607974,-0.25198236,-0.37113482,0.02601313,0.2513082,0.09559732,0.16036256,84,466
2575,-0.88714445,0.7672481,-0.5221105,-0.44523963,-0.48787948,-0.02165433,0.34990004,0.076843634,0.088980034,-0.17954813,84,2087
2576,1.1361321,2.4514308,1.8146365,-1.1510224,1.2780969,0.1148067,0.7791441,-0.16652294,-0.77882886,0.45706293,84,826
2577,-1.2649795,-0.7232598,0.57316047,0.08582266,-0.21525466,-0.5356157,-0.13291767,0.12327595,0.19258088,0.21630925,84,1289
2578,7.150774,3.0462296,-1.0428073,-0.3606596,0.7813593,-0.8646936,-0.006216595,-0.5838346,-0.21039864,1.1306674,84,1161
2579,-1.8251324,0.09038903,0.008276018,-0.19692716,-0.1384962,-0.24136086,0.10100063,0.11469317,0.116036005,0.06585414,84,1241
2580,-0.60976684,1.3706303,-0.049510807,-0.4467284,-0.4054424,-0.32169056,0.050394952,-0.1115023,-0.388959,0.09512067,84,2122
2581,1.886336,-2.4045482,-0.6564525,0.8066065,-0.52108246,0.5057567,0.18464805,0.62387717,-0.2836522,-0.08956619,84,1843
2582,0.5337278,0.78720224,-1.5123063,-0.33432886,-0.66380274,-0.027666576,0.033651575,0.32570118,0.4665046,-0.09810278,84,1831
2583,0.4825953,-0.36973286,0.54389274,-0.9806392,-0.19947931,0.13994284,-0.40393248,-0.2511228,-0.26186624,-0.069806896,84,1769
2584,-0.6580805,-1.7696832,0.54745775,0.9109969,0.21205199,-0.54064775,0.116505735,0.0763877,0.26410002,0.18254021,84,934
2585,0.36511606,-2.7518876,0.2850239,1.4658278,0.17995988,-0.20041667,0.26002938,0.3753545,0.056432124,0.045839813,84,1574
2586,4.630702,-1.6802766,-3.0563898,0.8081217,-0.5681637,1.092494,-0.03984541,0.6755432,-0.1970867,0.19730663,84,1178
2587,-1.3941985,0.051028073,-0.4380034,-0.25684902,-0.21156266,0.20719925,0.057024516,0.23415212,-0.10845598,-0.13485564,84,819
2588,-0.36606354,1.3273165,-0.05095097,-0.85015184,0.7292929,-0.087976396,-1.1203108,-0.046252057,-0.16397242,0.24715522,84,1345
2589,7.543788,4.482638,-2.2703264,1.2569015,-0.06067642,-2.2654712,-0.937374,-0.71049917,-0.1804716,1.2779533,84,1725
2590,2.2756407,-1.511466,-2.1824124,0.8012809,0.048979104,0.88915354,-0.3118996,0.45123824,-0.21073496,0.19311225,84,1688
2591,-1.2485651,0.6754256,-0.78866154,-0.54478395,-0.2197563,0.14413868,-0.28915924,0.15286005,-0.040297423,0.061040826,84,1778
2592,-1.2808808,-1.3021511,-0.05127934,1.0967945,0.8129873,-0.34216407,0.55967116,-0.28225335,0.29806742,0.02847532,84,544
2593,-1.3661708,-0.9807736,0.87024045,0.38320565,-0.18603508,-0.9802079,-0.13017185,0.19877924,0.46148118,0.5491205,84,853
2594,2.108965,1.9019519,-0.81353843,-0.30336255,-0.15630093,-0.69806844,-0.3471076,-0.22419389,0.0594205,0.29905635,84,1383
2595,-1.5106109,-0.6660905,0.30914766,0.34852222,0.062918216,-0.5257701,0.15372562,0.07734725,0.27680168,0.21562183,84,1011
2596,3.4831376,-1.067866,-0.85751766,-0.30599445,0.057752613,0.47818255,-0.75704104,0.09593851,-0.11369949,0.19980414,84,282
2597,-0.27925435,-1.6643295,0.91884345,0.3607085,-0.50714105,-0.5971539,-0.18523331,0.32661605,0.07738723,0.30003905,84,910
2598,-0.527329,-0.64870036,-0.1088638,-0.10120471,-0.6228516,0.056964174,0.14762451,0.44538993,-0.12543058,-0.05687006,84,1572
2599,-1.7166375,-0.045701157,-0.1447121,-0.062403794,0.017605867,-0.08662238,0.18936157,0.038693354,0.04567412,-0.05707159,84,1579
2600,-1.8761594,0.20149861,0.06941797,-0.3181228,-0.214906,-0.28566435,0.023209801,0.11178311,0.13153575,0.103401646,84,1588
2601,-0.59685206,-0.15008257,0.14189504,-0.636393,-0.8311474,-0.02414707,0.2195215,0.20732291,-0.18277754,-0.06670072,84,1458
2602,0.46878865,-1.2076205,0.700384,-0.47617793,0.07184181,0.08568065,-0.7358446,-0.2969616,0.039667357,-0.30109182,84,1340
2603,0.2756681,1.0594158,-1.1940215,0.008331889,-0.16390358,-0.18923925,-0.43514028,0.07129504,-0.21113107,0.29736498,84,930
2604,0.78014064,-1.1598355,-0.28833896,-0.06927355,-0.03476065,0.4096757,-0.30168334,0.24716358,-0.002612426,-0.24063897,84,1336
2605,0.53466773,-0.8801403,-0.21559165,-0.25974634,-0.42961717,0.23746413,-0.25982445,0.16864868,-0.12510306,-0.090268046,84,1397
2606,-1.3319367,-0.20993426,-0.2270946,-0.10319105,-0.17615771,0.06738013,0.07735769,0.20196576,-0.08003462,-0.06952329,84,1417
2607,0.27830452,-1.2399508,-1.0429962,0.5734539,-0.032136235,0.5693205,0.10811809,0.42935577,-0.1946128,-0.124546744,84,909
2608,3.7831962,-0.7891881,0.2356296,-0.95503134,2.018828,0.57749736,-1.8739276,-0.7420239,0.31141078,-0.124572694,84,1612
2609,-1.6047503,-0.3587255,0.16682325,0.11032349,-0.07467546,-0.37812763,0.12955746,0.15278001,0.18005273,0.14919762,84,943
2610,-1.1240833,0.87231773,-0.8212439,-0.5282239,-0.2648786,-0.015346998,-0.33353224,0.15955774,0.053061247,0.084124394,84,1320
2611,-1.0290234,-1.6767033,0.6843229,1.0461025,0.2677553,-0.864421,0.20447077,0.09472121,0.4606687,0.41488558,84,890
2612,-1.0702223,-0.9439171,0.7376136,0.12702724,-0.2891798,-0.6044717,-0.21653402,0.17055807,0.21801648,0.23990598,84,343
2613,-1.3373655,-0.0312291,0.16503724,-0.49937725,-0.34468943,-0.075488515,-0.18827641,0.06233187,-0.07055962,-0.031162499,84,868
2614,-2.0034733,0.4033092,-0.15857044,-0.37062538,-0.049812723,-0.116275005,0.15645882,-0.049415205,0.08562928,-0.056705136,84,1963
2615,1.5074964,-1.7177222,0.19651994,-0.05171256,-0.5658075,0.16258553,-0.12640339,0.07460584,-0.37582225,0.08810471,84,689
2616,1.6382061,-0.8055759,-1.4130949,0.27411762,-0.057174042,0.5102541,-0.2145584,0.08350043,-0.51590586,0.4050662,84,717
2617,2.53615,0.060555074,1.1476386,-1.6072875,0.05139757,-0.15775177,-0.4966824,-0.81806296,-0.16283242,0.008288375,84,2173
2618,-1.7127888,-0.22631036,0.22657579,0.012671576,-0.10564156,-0.45362824,0.0785723,0.123463504,0.22846428,0.20119122,84,1392
2619,-1.1214458,-1.0076586,0.3648481,0.43639028,-0.14010485,-0.45914835,0.10965628,0.29539675,0.17374402,0.20992872,84,1366
2620,3.9073017,-2.3920207,0.2423265,-0.037951253,-0.03300581,0.15047531,-0.9770363,-0.5017362,-0.50296307,0.48934764,84,1850
2621,-1.2909138,-0.12277592,0.13819075,-0.43101147,-0.20558223,-0.026441334,-0.22859304,0.014175796,-0.016719384,-0.121415995,84,2024
2622,-1.4705044,-0.9511121,0.056372933,0.7727405,0.5171444,-0.40708983,0.4508314,-0.12837435,0.29774186,0.079395905,84,737
2623,1.8507124,-3.7756991,0.9333498,1.3703806,-0.02676332,-0.24060893,-0.3025443,0.16685796,-0.1077391,0.14721201,84,1302
2624,2.416511,1.0385276,-0.8632983,-0.6776814,-0.2056074,-0.18747458,0.011078047,-0.4907639,-0.32664108,0.63217604,84,1739
2625,-0.6807398,-1.1861589,-0.50450677,0.7068819,0.30366817,0.2701742,0.2745662,0.15906829,-0.1222304,-0.15776537,84,1165
2626,0.37744263,-1.7078873,-0.30556467,0.70408094,-0.05254962,0.12471705,0.006070891,0.29025748,-0.132902,0.09264221,84,1070
2627,1.4041358,-0.77082664,-1.0851932,-0.11611326,-0.12576643,0.53992105,-0.42170107,-0.031219471,-0.33631712,0.18204367,84,612
2628,3.3633564,-0.7716499,-0.49458024,-0.64069355,-0.3257227,0.28892776,-0.3932749,-0.30012742,-0.3853682,0.30602103,84,728
2629,1.744939,3.3746731,-0.55092764,0.7524785,0.7268359,-1.2275615,-1.8024693,-0.2045249,-0.70038044,0.6565892,84,2120
2630,-0.6752026,-1.8100414,0.6800175,0.9314228,0.002944114,-0.6904087,0.17971836,0.24089457,0.27847588,0.30435047,84,2272
2631,-0.41461498,-0.8505365,-0.5096786,0.22556986,-0.26830435,0.28809848,0.13894974,0.4186223,-0.16275352,-0.104067646,84,395
2632,1.0082425,3.0494313,-0.6861302,0.5755881,0.33315456,-0.9951159,-0.7960506,0.82518065,0.75509083,-0.33180946,84,579
2633,1.9997479,-0.986314,0.8757053,-1.0349123,-0.13966209,0.1193064,-0.57208455,-0.26930124,-0.04989136,-0.19235027,84,832
2634,-1.6797746,-0.47828835,0.21422358,0.30295742,0.14412564,-0.51363844,0.22302237,0.0019563276,0.30869406,0.19867432,84,1441
2635,-1.0621623,-0.4476575,-0.39733055,0.14340484,-0.03671438,0.07806101,0.05711879,0.23052722,-0.028385391,0.015657427,84,510
2636,2.1216526,-2.3289866,-0.50541764,0.6321225,-0.59079814,0.36413705,0.0034654012,0.45442894,-0.3946327,0.16209596,84,385
2637,1.9901797,-1.1950752,-1.5008403,0.35225174,-0.43636283,0.49447253,-0.25334546,0.4484076,-0.15310816,0.2333358,84,956
2638,-1.6578209,-0.62496525,0.26864275,0.453346,0.19532682,-0.6124985,0.2711339,0.028373707,0.38009343,0.2691014,84,1984
2639,0.71740973,-0.878127,-0.850499,0.03174748,-0.7567238,0.38989475,0.23757367,0.58571917,-0.11840596,-0.12979311,84,1266
2640,-1.8400811,0.14855729,0.09905202,-0.3004266,-0.20164847,-0.29117045,0.010811876,0.08853207,0.13043915,0.09328646,84,1822
2641,0.14768973,0.928571,-0.78394973,-0.77208006,0.39574713,0.08310172,-0.98195505,0.08401744,0.38318232,-0.051088024,84,2352
2642,0.4115248,3.2341075,0.6047966,1.6203024,-0.91770464,0.5674529,0.35768446,-0.41332987,-0.29775816,-0.13433342,84,492
2643,-1.7943318,0.96281135,-0.23930866,-0.42979118,-0.23471946,-0.120358735,-0.25885087,0.08743327,-0.18147203,-0.032064702,84,1040
2644,-1.8522955,0.22297679,0.010698642,-0.3508461,-0.18876928,-0.19317922,0.013838631,0.070835724,0.07439318,0.02949255,84,1217
2645,-0.4432204,2.798012,0.4480435,0.9774123,0.13801153,-0.10285894,-0.8291128,1.0070283,-0.21143667,-0.55234444,84,1186
2646,2.4567933,-1.0405262,-0.41652966,-0.3238588,-0.7072554,0.17432752,-0.118152566,0.15108003,-0.11841346,0.03283242,84,1230
2647,-1.8127701,-0.09709608,0.17059809,-0.036794517,-0.06680756,-0.44317043,0.10558136,0.07388863,0.24695876,0.19029677,84,1163
2648,-1.2492245,1.3217827,0.23896775,-0.7713828,0.7147873,0.43827572,-0.11787943,1.2937146,0.19350994,0.20345885,84,599
2649,-1.5169286,-0.41801247,0.099285446,0.13842611,-0.07360819,-0.2913222,0.14033201,0.17925036,0.12669368,0.09980516,84,1547
2650,-1.5081416,-0.7693957,0.18061861,0.5371243,0.20811437,-0.4792251,0.30471173,0.07457093,0.2866706,0.18197268,84,1538
2651,-0.8116333,-0.47915602,-0.4467681,0.011676111,-0.3406867,0.22694741,0.15589917,0.41687942,-0.11226244,-0.136358,84,1206
2652,-1.0982429,-1.0525808,0.44669822,0.44088084,-0.17940484,-0.52014697,0.109743915,0.3014867,0.18472713,0.24685849,84,1284
2653,-1.8076849,0.19446291,0.016316196,-0.34874642,-0.23849851,-0.18964902,0.03955791,0.11284339,0.059830885,0.028501121,84,1631
2654,-0.95870155,0.0757108,-0.899288,-0.23574373,-0.106606394,0.4319143,-0.079377666,0.19855936,-0.14496976,-0.1202718,84,927
2655,6.1584597,2.6957603,-2.8412473,0.6289018,0.5947841,-1.1404972,-2.0154812,-0.09713484,0.2172413,1.1704866,84,1701
2656,-1.6991949,0.041246995,-0.08995156,-0.20810017,-0.10986213,-0.0844548,0.10920669,0.06127126,0.007498762,-0.04591477,84,915
2657,0.9000003,0.11536749,0.23599674,-1.0666816,0.5449328,0.20368755,-0.6639726,-0.13115919,0.5069606,-0.49181235,84,798
2658,1.2433075,-1.25044,0.76717114,-0.65792966,-1.0548192,-0.06110099,0.13015173,0.043367326,-0.3003798,-0.0579878,84,1304
2659,0.027056666,-1.6702075,-0.5984603,0.89840037,0.12827764,0.3497497,0.281258,0.36041892,-0.16927499,-0.116109036,84,683
2660,-0.23265497,0.22167484,-1.2442155,-0.128506,-0.11145711,0.2111855,-0.21583168,0.18387613,0.04973348,0.117789395,84,427
2661,-0.23224224,2.5324879,-0.74244726,0.7520735,-0.071171485,-0.95006096,-1.4228097,0.16674027,-0.341426,0.059956074,84,815
2662,-1.2223471,0.30970803,-0.6406589,-0.45164967,-0.3014482,0.25588197,-0.06622854,0.2265811,-0.099671744,-0.08298196,84,1518
2663,1.3525465,-2.7064736,-0.17369384,1.0498122,0.0005745409,0.33812892,-0.010157391,0.34533903,-0.16846804,-0.16103733,84,1669
2664,-0.006584172,-2.122849,0.62516165,0.80546296,0.37355992,-0.28678313,-0.14918107,-0.24657333,0.032842197,0.06393814,84,529
2665,-1.4970146,0.7892493,-0.5265394,-0.63715154,-0.3651932,0.004746891,-0.13361624,0.16040751,0.032462984,-0.035525065,84,1043
2666,0.5316807,2.0340278,-0.51773196,0.040487245,-0.55188704,-0.711332,0.09514548,-0.14740826,-0.08507156,0.0067851283,84,1172
2667,1.3323317,-1.3409171,0.6035191,-0.6021777,-0.22457889,0.16612501,-0.6458459,-0.3458094,-0.29444227,-0.03068731,84,333
2668,1.0945572,3.3599043,0.75642896,0.71319497,0.25754532,-0.48014516,-0.10015511,-0.18217544,-0.689121,-0.11129364,84,627
2669,-0.12517984,-1.5915364,0.40384358,0.4276199,-0.17049626,-0.21517216,-0.11156113,0.23429222,0.08415765,0.027841972,84,862
2670,-0.5404761,1.8451593,-0.7478393,0.060406163,-0.38399383,-0.67473197,-0.4082463,0.1038489,0.35770535,-0.23343095,84,486
2671,1.9158841,0.59003925,-0.08121587,-1.2392737,0.33236668,0.08666519,-0.6275541,-0.31211457,0.382942,-0.2050716,84,443
2672,-1.8712025,0.18312481,0.07718463,-0.30158493,-0.2154746,-0.2973597,0.02513203,0.121408015,0.13762735,0.1145344,84,1398
2673,0.26745808,-1.0054704,1.2587826,-0.77791655,0.09352467,-0.1742063,-0.76294607,-0.5218134,-0.089127846,-0.025656719,84,522
2674,2.0573432,-0.18236054,-1.5516074,0.004652422,-0.43111968,0.27452666,-0.07580477,0.15202379,-0.25590816,0.33352265,84,2235
2675,-0.8991643,-0.3806724,-0.633279,0.0283895,-0.15165207,0.3493838,0.12048641,0.310741,-0.14432189,-0.17770828,84,372
2676,0.9720828,2.4535997,-0.3260311,0.18644978,-0.2139091,-0.8873504,-0.30232412,-0.23138675,-0.42096654,0.25160724,84,1891
2677,-1.4578491,0.2747967,-0.55162525,-0.39878324,-0.18453842,0.26515052,-0.02911608,0.16367933,-0.12958075,-0.12438883,84,806
2678,0.15300512,0.12247584,-1.2515218,-0.2856604,-0.53357005,0.3316068,0.011074404,0.3801569,0.073241994,-0.08262173,84,982
2679,-1.9597151,0.47090873,-0.08797598,-0.51963556,-0.27375048,-0.11541072,0.0180604,0.11373996,0.03166266,-0.003494214,84,608
2680,-1.8143957,1.4537135,0.43943676,0.30035716,-1.0487716,1.3415174,-0.24861132,-0.5383428,1.0817168,0.39984304,84,496
2681,-0.416448,0.4029512,-0.098837145,-0.7917229,-0.5307467,-0.07233802,-0.05565939,-0.045226898,-0.14200322,0.061081894,84,1078
2682,1.5587727,-0.79624397,-1.2098241,0.2567102,-0.25252515,0.22475654,-0.46484032,0.2532756,-0.1537888,0.2916388,84,1088
2683,-0.15135674,0.20388654,-1.6139653,0.060596757,0.34959856,0.34352204,-0.63994133,0.042570066,-0.090030745,0.39454192,84,1950
2684,-1.5732756,-0.33765003,-0.047119718,0.148302,0.014682144,-0.19072117,0.21346499,0.14108992,0.101140514,0.026030613,84,386
2685,4.4052286,-1.3553532,-0.9773993,-0.18925393,-1.0656207,0.21758643,0.052782197,0.009449208,-0.50259507,0.52502865,84,2307
2686,-1.7966225,-0.15826623,0.05441002,0.06733947,0.092085846,-0.34725145,0.21530302,-0.025587875,0.21795274,0.08721506,84,1598
2687,-1.7522584,0.005903017,-0.0020172053,-0.14968279,-0.14304662,-0.21293956,0.10984164,0.14363886,0.09165158,0.049456567,84,434
2688,0.80307007,2.879341,0.72264165,0.48494628,-0.5897074,-0.29811448,1.0636575,-0.5150587,-0.9658197,0.13392858,84,541
2689,-1.0628672,-0.80357003,0.45286092,0.10990554,-0.4290354,-0.42459458,0.0049048318,0.348753,0.076795,0.19771048,84,1293
2690,-1.8774091,0.23282526,-0.031387698,-0.31759065,-0.16287094,-0.18721071,0.077617735,0.07577064,0.08321606,0.022518719,84,1824
2691,-1.9347326,0.31458604,-0.12168792,-0.33363312,-0.10248259,-0.1252543,0.12192428,0.03174593,0.06864155,-0.02786757,84,1917
2692,1.2300454,0.52232194,-1.9044169,-0.030710071,-0.19992875,0.14053398,-0.51078063,0.19052382,0.02796536,0.3603471,84,2364
2693,-1.6357492,-0.22949138,0.11890176,-0.01375045,-0.08007886,-0.29716623,0.07853545,0.0961357,0.13366088,0.08709012,84,455
2694,-1.5798541,-0.2417026,-0.007789462,0.004666036,-0.017457861,-0.16794914,0.08786236,0.06953701,0.06893778,0.0145393675,84,1604
2695,-1.2275734,-0.59423167,0.052127518,0.1315159,-0.041737203,-0.12788998,0.02301884,0.11556291,0.027295291,-0.002071503,84,1842
2696,-0.43379068,-0.91709584,-0.04145413,0.04789108,-0.21081017,0.11508054,-0.08663269,0.17136493,-0.099801935,-0.11984605,84,2461
2697,-0.6414973,2.0015566,-0.20653926,0.26092833,-0.4262647,-0.46094984,-0.35368738,0.023288013,-0.41673097,-0.090169474,84,463
2698,-1.85661,0.32713774,-0.013776746,-0.46009997,-0.31451243,-0.15065485,-0.0060749045,0.15968731,0.02808215,0.023860889,84,1456
2699,-1.3014449,-1.0729215,-0.0025416547,0.8147328,0.39618078,-0.3084333,0.42886126,0.06775503,0.21611075,0.06482052,84,1945
2700,0.37036443,0.75982547,-0.7177864,-0.61402375,-0.67186844,-0.13190866,0.23875709,0.0015738549,-0.021408202,0.12607045,84,1918
2701,-1.2700933,-0.75473374,0.29806697,0.25973448,-0.049725156,-0.38373312,0.055776026,0.109599695,0.13858613,0.14765741,84,2222
2702,-1.0708447,2.0516906,0.9014045,0.28754902,-0.23112662,0.5294874,0.0718119,-0.030126467,-0.9839342,0.14661616,84,861
2703,-1.659179,0.76607174,-0.51897264,-0.50503814,-0.026081286,0.026266785,-0.3435039,0.0016770494,-0.23771697,0.19126739,84,1734
2704,1.8079756,-0.9503485,-0.1883578,-0.4602965,-0.428598,0.21191336,-0.31420308,-0.18588689,-0.34311274,0.16006531,84,1212
2705,-0.03905856,-2.0895889,0.20528868,0.9999076,0.08608269,-0.15844132,0.05005151,0.293253,0.048709847,0.05297274,84,1605
2706,-1.9167436,0.40996385,-0.022109168,-0.509152,-0.3122804,-0.15624352,-0.01982703,0.13860148,0.03961691,0.028364422,84,1102
2707,-1.4046491,-0.884699,0.31792265,0.5195185,0.1941193,-0.5235288,0.18925759,0.01275045,0.28737682,0.19049355,84,2416
2708,0.3639619,2.3021913,0.8640934,-0.63954717,1.0764449,-0.1258592,-0.20360008,0.5942686,0.1285005,-0.16763636,84,887
2709,-0.6816228,-0.8627864,0.25321984,-0.022771308,-0.14889961,-0.082607925,-0.26842093,0.022685112,-0.080669574,0.025889829,84,1916
2710,-1.8263255,0.22026981,0.015570618,-0.36458582,-0.24422522,-0.19367673,0.03419451,0.11404692,0.063966155,0.0332705,84,941
2711,5.700318,-2.989672,-1.8978995,1.4294041,0.15846032,0.4725515,-0.733935,0.06571063,-0.6052175,1.0369463,84,188
2712,-1.2325472,1.8799278,0.073400326,0.41813248,-0.5560251,-0.07828343,-0.45809054,0.060479525,-0.27298555,-0.42803717,84,553
2713,-1.1098144,-0.6907675,-0.1344876,0.26174927,-0.036837496,-0.017634438,0.14214654,0.21675757,-0.030706702,-0.021624768,84,1808
2714,0.06369543,0.005698779,-0.7838753,-0.43415388,-0.20467015,0.27842024,-0.37065667,-0.00048885006,-0.22547083,0.17190783,84,935
