ndimage_cellID,x0,x1,y0,y1,length,height,total_area,nuclei_area,cyto_area,c2t_area_ratio,orig_comX,orig_comY,ndimage_comX,ndimage_comY,orig_cellID
254,6676,6812,5661,5765,136,104,7547,0,7547,1.0,6748.73,5707.97,6745.19,5708.13,253
255,8890,8943,5670,5740,53,70,2549,0,2549,1.0,8918.74,5705.1,8915.46,5705.1,255
256,6793,6992,5671,5845,199,174,18239,0,18239,1.0,6888.8,5760.65,6885.33,5760.65,256
257,8726,8892,5671,5942,166,271,27759,0,27759,1.0,8816.24,5805.14,8813.37,5805.03,254
258,8854,8894,5674,5723,40,49,1435,0,1435,1.0,8878.9,5696.34,8876.11,5696.46,257
259,8535,8602,5676,5750,67,74,4156,0,4156,1.0,8571.6,5710.32,8568.15,5710.38,258
260,8976,9077,5695,5841,101,146,9709,724,8985,0.9254300133896385,9027.9,5764.04,9024.79,5764.19,259
261,6618,6703,5699,5796,85,97,5470,0,5470,1.0,6663.29,5742.21,6660.12,5742.14,260
262,9068,9197,5701,5837,129,136,12279,0,12279,1.0,9132.31,5772.05,9129.15,5772.18,261
263,8922,8979,5714,5770,57,56,2312,233,2079,0.8992214532871973,8955.91,5740.67,8952.95,5740.45,262
264,8863,8904,5724,5811,41,87,2174,0,2174,1.0,8886.47,5767.57,8883.38,5767.74,263
265,6690,6768,5729,5820,78,91,4801,0,4801,1.0,6729.03,5770.5,6726.08,5770.83,264
266,7758,8067,5735,5966,309,231,35446,0,35446,1.0,7933.66,5849.4,7930.34,5849.51,266
267,6988,7037,5736,5790,49,54,1941,999,942,0.4853168469860896,7015.95,5764.12,7012.66,5764.58,267
268,8895,8940,5736,5808,45,72,2307,0,2307,1.0,8917.82,5770.94,8914.69,5771.19,265
269,8493,8628,5742,5878,135,136,12639,199,12440,0.9842550834717937,8564.94,5811.13,8561.75,5811.05,269
270,7248,7438,5744,5862,190,118,15224,3444,11780,0.7737782448765108,7333.74,5807.98,7330.85,5808.17,268
271,1723,2532,5746,7165,809,1419,515116,5135,509981,0.990031371574558,2059.18,6408.46,2056.34,6408.67,270
272,6585,6663,5748,5862,78,114,5799,0,5799,1.0,6626.31,5806.59,6623.06,5806.9,271
273,8286,8528,5749,6025,242,276,41424,0,41424,1.0,8416.57,5882.03,8413.3,5882.16,272
274,6748,6817,5761,5813,69,52,2507,0,2507,1.0,6787.89,5786.66,6784.52,5786.57,274
275,6851,7263,5761,6042,412,281,69874,4615,65259,0.9339525431490969,7075.43,5892.75,7072.17,5892.81,273
276,8928,8994,5764,5835,66,71,3350,0,3350,1.0,8966.7,5798.34,8963.38,5798.55,275
277,3608,3727,5781,5886,119,105,6452,0,6452,1.0,3679.65,5822.91,3676.4,5822.75,277
278,8058,8227,5781,5923,169,142,14527,0,14527,1.0,8125.53,5859.94,8122.91,5860.05,276
279,7733,7987,5782,6140,254,358,50844,0,50844,1.0,7854.17,5978.62,7851.1,5978.66,279
280,7508,7744,5784,6055,236,271,50720,0,50720,1.0,7632.05,5915.89,7628.95,5915.96,278
281,10543,10718,5786,6356,175,570,44086,872,43214,0.9802204781563308,10662.05,6004.51,10658.6,6005.92,280
282,6655,6712,5789,5865,57,76,2818,0,2818,1.0,6684.25,5824.65,6680.92,5824.85,281
283,9153,9249,5796,5958,96,162,7160,0,7160,1.0,9206.97,5881.29,9203.64,5881.05,282
284,8613,8902,5799,6190,289,391,52619,500,52119,0.9904977289572208,8759.16,5989.77,8755.82,5990.22,285
285,6625,6837,5800,5986,212,186,15726,0,15726,1.0,6738.61,5900.45,6735.78,5899.77,284
286,6498,6553,5804,5872,55,68,2388,0,2388,1.0,6525.84,5831.72,6522.17,5832.45,286
287,6550,6623,5806,5895,73,89,3378,0,3378,1.0,6588.33,5854.01,6584.5,5854.05,283
288,8900,8955,5806,5865,55,59,2081,0,2081,1.0,8929.72,5832.46,8926.71,5833.14,287
289,7360,7522,5810,6058,162,248,25828,0,25828,1.0,7448.68,5943.76,7445.41,5943.49,288
290,8841,9067,5811,6065,226,254,24526,323,24203,0.9868303025360842,8935.24,5948.99,8932.49,5948.88,289
291,9016,9103,5811,5910,87,99,5789,0,5789,1.0,9063.56,5857.65,9060.21,5858.05,290
292,6423,6502,5816,5890,79,74,3594,0,3594,1.0,6470.33,5854.06,6467.08,5854.5,291
293,6333,6444,5819,5942,111,123,6360,207,6153,0.9674528301886792,6389.44,5876.13,6386.43,5875.88,292
294,6686,6747,5821,5880,61,59,2388,0,2388,1.0,6722.58,5849.05,6718.91,5849.4,293
295,6825,6867,5825,5890,42,65,2101,0,2101,1.0,6848.25,5855.48,6845.23,5855.4,295
296,8940,9049,5825,5923,109,98,5681,0,5681,1.0,8998.68,5873.58,8995.52,5873.86,294
297,9091,9167,5831,5915,76,84,4052,0,4052,1.0,9129.03,5868.32,9125.93,5868.53,296
298,6500,6568,5840,5913,68,73,3504,0,3504,1.0,6539.74,5878.55,6536.29,5879.16,297
299,6775,6837,5844,5950,62,106,3784,0,3784,1.0,6806.77,5895.38,6803.58,5895.81,298
300,6612,6673,5845,5905,61,60,1791,0,1791,1.0,6642.83,5872.84,6639.49,5873.44,299
301,7213,7402,5845,6035,189,190,23577,0,23577,1.0,7301.09,5927.71,7297.86,5928.02,300
302,9245,9382,5851,6026,137,175,14814,0,14814,1.0,9310.67,5939.39,9307.34,5939.43,301
303,8495,8672,5856,6025,177,169,20495,501,19994,0.9755550134179068,8586.08,5939.76,8582.72,5939.85,302
304,6556,6922,5864,6236,366,372,66890,5930,60960,0.9113469875915683,6757.35,6064.38,6754.12,6064.09,303
305,6641,6707,5865,5914,66,49,2387,0,2387,1.0,6678.33,5890.35,6675.39,5890.61,304
306,6350,6442,5872,6030,92,158,7900,0,7900,1.0,6402.48,5957.8,6399.4,5957.62,305
307,6435,6508,5876,5965,73,89,3768,0,3768,1.0,6469.47,5914.47,6466.1,5914.58,306
308,9103,9212,5879,6003,109,124,8331,0,8331,1.0,9156.76,5941.19,9153.51,5941.21,307
309,6551,6617,5889,5950,66,61,3104,0,3104,1.0,6588.69,5917.21,6584.89,5917.34,308
310,8955,8993,5895,5925,38,30,807,213,594,0.7360594795539034,8977.1,5909.58,8974.0,5909.72,309
311,6608,6655,5900,5961,47,61,1721,0,1721,1.0,6633.66,5927.37,6630.49,5927.67,310
312,9073,9112,5900,5940,39,40,943,0,943,1.0,9096.15,5918.76,9093.22,5919.06,311
313,7965,8293,5901,6225,328,324,79617,0,79617,1.0,8138.51,6045.49,8135.21,6045.84,312
314,9039,9095,5905,5950,56,45,1575,0,1575,1.0,9066.83,5927.97,9063.63,5928.24,313
315,6426,6554,5910,6020,128,110,9032,3308,5724,0.6337466784765279,6498.75,5968.69,6495.67,5969.0,314
316,6538,6572,5931,5965,34,34,718,0,718,1.0,6555.58,5948.08,6552.85,5947.75,315
317,8285,8448,5934,6148,163,214,25117,0,25117,1.0,8363.74,6049.13,8360.7,6049.33,316
318,9048,9143,5941,6033,95,92,4434,0,4434,1.0,9097.2,5987.36,9094.19,5987.33,317
319,6543,6627,5946,6010,84,64,3312,0,3312,1.0,6586.03,5974.44,6582.84,5974.82,318
320,9171,9264,5946,6047,93,101,4801,129,4672,0.9731305977921266,9213.32,5990.97,9210.57,5990.88,319
321,6657,6713,5964,6015,56,51,1606,0,1606,1.0,6690.57,5986.04,6687.46,5986.03,320
322,8993,9113,5966,6123,120,157,7002,467,6535,0.9333047700656956,9058.89,6030.54,9056.47,6031.92,321
323,7469,7882,5971,6660,413,689,179647,0,179647,1.0,7681.51,6352.73,7678.49,6352.7,322
324,9278,9477,5976,6140,199,164,19244,2751,16493,0.8570463521097484,9385.58,6053.41,9382.19,6053.66,323
325,6848,6958,5981,6132,110,151,11641,0,11641,1.0,6910.15,6062.35,6907.13,6062.34,327
326,6648,6692,5983,6040,44,57,1528,905,623,0.40772251308900526,6668.34,6011.31,6665.66,6011.42,326
327,6948,7123,5984,6160,175,176,21429,493,20936,0.9769937934574642,7032.43,6068.35,7029.19,6068.44,325
328,9206,9293,5984,6090,87,106,5273,195,5078,0.9630191541816803,9253.59,6041.06,9250.18,6041.14,324
329,6369,6448,5985,6070,79,85,3113,46,3067,0.9852232573080629,6414.04,6032.5,6411.06,6032.17,329
330,8563,8734,5985,6150,171,165,18899,0,18899,1.0,8655.53,6062.89,8652.3,6063.18,328
331,7238,7425,5990,6208,187,218,25945,2922,23023,0.8873771439583735,7337.47,6096.0,7334.51,6096.18,330
332,7108,7272,5991,6135,164,144,16365,1498,14867,0.9084631836235869,7190.83,6064.96,7187.66,6065.26,331
333,8443,8579,5993,6138,136,145,14631,0,14631,1.0,8512.57,6066.51,8509.41,6066.65,332
334,3623,4304,5994,6925,681,931,355309,3221,352088,0.9909346512472242,3983.4,6474.44,3979.52,6474.45,333
335,6508,6564,5996,6060,56,64,2550,0,2550,1.0,6539.45,6029.57,6536.0,6029.74,334
336,9135,9208,6000,6085,73,85,3942,0,3942,1.0,9167.57,6043.05,9164.64,6042.99,335
337,6313,6387,6009,6098,74,89,3811,0,3811,1.0,6351.19,6055.48,6348.03,6055.52,337
338,7413,7604,6009,6245,191,236,28128,0,28128,1.0,7517.77,6116.66,7514.8,6117.07,336
339,8965,9017,6011,6083,52,72,2621,90,2531,0.9656619610835558,8992.88,6046.95,8989.88,6046.86,338
340,9093,9137,6016,6077,44,61,1875,0,1875,1.0,9119.49,6047.21,9116.18,6047.16,339
341,6400,6516,6019,6106,116,87,6420,787,5633,0.8774143302180686,6466.34,6058.65,6462.64,6059.17,340
342,8928,9137,6024,6369,209,345,37693,1668,36025,0.9557477515719099,9038.64,6201.97,9035.38,6201.7,343
343,9008,9054,6024,6083,46,59,1972,1054,918,0.46551724137931033,9033.36,6052.12,9030.36,6052.39,342
344,6273,6342,6026,6102,69,76,2192,0,2192,1.0,6306.16,6064.92,6302.97,6064.89,341
345,2455,3079,6036,6853,624,817,343061,172,342889,0.9994986314387238,2773.23,6452.46,2769.78,6452.08,344
346,6502,6668,6050,6256,166,206,16732,102,16630,0.9939038967248386,6589.03,6145.99,6585.76,6146.2,346
347,9163,9247,6055,6156,84,101,5204,0,5204,1.0,9205.12,6105.02,9201.74,6105.42,345
348,8838,9022,6064,6512,184,448,42858,484,42374,0.988706892528816,8939.63,6302.48,8936.25,6302.11,347
349,6353,6421,6069,6127,68,58,2565,0,2565,1.0,6391.78,6095.96,6388.4,6095.86,348
350,9108,9167,6069,6137,59,68,3184,0,3184,1.0,9140.52,6102.87,9137.21,6102.59,349
351,9451,9557,6072,6225,106,153,8262,0,8262,1.0,9507.53,6152.01,9504.14,6151.87,350
352,9224,9347,6076,6200,123,124,9289,782,8507,0.9158144041339218,9283.55,6130.09,9280.34,6130.35,351
353,6446,6504,6081,6140,58,59,2276,0,2276,1.0,6477.02,6110.29,6473.77,6109.93,352
354,6295,6404,6091,6240,109,149,10775,0,10775,1.0,6348.84,6157.6,6345.71,6158.03,353
355,6378,6494,6104,6232,116,128,8058,0,8058,1.0,6436.31,6168.85,6433.45,6169.22,354
356,6485,6547,6105,6165,62,60,2500,0,2500,1.0,6518.75,6137.79,6515.74,6137.74,355
357,8405,8577,6105,6333,172,228,24904,57,24847,0.9977112110504337,8489.06,6221.59,8486.0,6221.94,356
358,8529,8698,6105,6260,169,155,17545,0,17545,1.0,8611.78,6182.15,8608.36,6182.22,357
359,7793,8102,6106,6450,309,344,65093,0,65093,1.0,7955.88,6253.46,7952.69,6253.61,358
360,9335,9395,6107,6176,60,69,2651,0,2651,1.0,9364.97,6140.74,9361.89,6140.73,359
361,8175,8429,6110,6415,254,305,51964,0,51964,1.0,8308.04,6257.69,8304.81,6258.17,360
362,7130,7279,6111,6293,149,182,18797,1919,16878,0.8979092408363036,7205.91,6197.17,7202.81,6197.06,362
363,9365,9490,6111,6233,125,122,9532,0,9532,1.0,9430.4,6179.21,9427.09,6179.58,361
364,6925,7149,6116,6337,224,221,32211,0,32211,1.0,7052.66,6232.39,7049.43,6232.61,363
365,9070,9148,6119,6201,78,82,4047,0,4047,1.0,9111.47,6156.21,9108.78,6156.09,364
366,6851,7000,6121,6235,149,114,11367,0,11367,1.0,6925.8,6174.5,6922.72,6174.71,365
367,9140,9189,6131,6173,49,42,1349,0,1349,1.0,9166.08,6152.14,9163.1,6152.17,367
368,9291,9339,6131,6203,48,72,1910,0,1910,1.0,9318.74,6166.12,9315.48,6166.89,366
369,7218,7522,6139,6415,304,276,52783,4073,48710,0.9228350036943713,7365.53,6289.46,7362.61,6289.42,368
370,8800,8902,6144,6255,102,111,8313,5,8308,0.9993985324191026,8853.93,6198.97,8850.65,6199.22,369
371,9183,9243,6144,6227,60,83,3207,0,3207,1.0,9212.39,6183.5,9209.76,6183.28,370
372,8710,8809,6159,6262,99,103,6408,26,6382,0.9959425717852685,8772.38,6203.38,8769.3,6203.88,371
373,6418,6643,6160,6345,225,185,20573,1235,19338,0.9399698634132115,6541.02,6252.84,6537.56,6253.33,372
374,9319,9378,6161,6246,59,85,3081,0,3081,1.0,9348.71,6203.09,9345.43,6202.77,373
375,9125,9196,6166,6243,71,77,3868,0,3868,1.0,9162.39,6207.72,9159.88,6208.03,374
376,6741,6937,6184,6312,196,128,18179,0,18179,1.0,6838.38,6251.61,6835.5,6251.63,375
377,8636,8782,6190,6345,146,155,14352,0,14352,1.0,8711.26,6272.75,8708.04,6272.53,377
378,9189,9282,6190,6265,93,75,4389,0,4389,1.0,9244.36,6229.21,9240.84,6229.6,376
379,9278,9344,6190,6290,66,100,4353,156,4197,0.9641626464507237,9312.37,6242.36,9309.26,6242.43,378
380,9453,9587,6196,6350,134,154,13133,2115,11018,0.8389553034340973,9521.19,6274.79,9517.8,6274.85,379
381,7741,8237,6204,6960,496,756,202381,0,202381,1.0,8026.16,6638.18,8023.13,6637.75,380
382,6348,6424,6207,6258,76,51,2378,0,2378,1.0,6389.42,6236.07,6386.16,6236.18,381
383,6421,6474,6214,6263,53,49,1720,386,1334,0.7755813953488372,6448.46,6238.72,6445.83,6238.75,382
384,9343,9464,6220,6318,121,98,9293,96,9197,0.9896696438179274,9405.94,6270.32,9402.48,6270.32,383
385,6175,6293,6229,6312,118,83,5347,0,5347,1.0,6233.8,6266.38,6231.1,6266.6,384
386,6625,6769,6229,6403,144,174,16907,64,16843,0.9962145856745727,6695.53,6307.24,6692.45,6307.41,385
387,2218,2559,6231,6766,341,535,102983,0,102983,1.0,2362.81,6455.23,2359.9,6455.41,386
388,6301,6353,6234,6273,52,39,1216,0,1216,1.0,6331.61,6251.94,6329.03,6252.01,387
389,9128,9267,6239,6335,139,96,9644,0,9644,1.0,9192.55,6287.21,9190.07,6287.47,389
390,6350,6423,6244,6335,73,91,4023,0,4023,1.0,6389.0,6288.33,6385.74,6288.7,388
391,8741,8909,6244,6435,168,191,23470,0,23470,1.0,8832.64,6340.84,8829.46,6340.93,390
392,6280,6367,6245,6350,87,105,5561,0,5561,1.0,6329.42,6300.53,6325.63,6300.13,391
393,9260,9298,6247,6300,38,53,1180,0,1180,1.0,9280.37,6271.54,9277.44,6271.65,392
394,2991,3862,6249,6825,871,576,259155,65,259090,0.999749184850765,3375.04,6549.17,3372.31,6549.25,393
395,8553,8677,6256,6383,124,127,10117,39,10078,0.9961451023030543,8617.2,6316.79,8614.28,6316.92,395
396,6221,6302,6266,6340,81,74,3593,0,3593,1.0,6268.71,6305.22,6265.27,6306.59,394
397,6366,6585,6274,6506,219,232,23335,1443,21892,0.9381615598885794,6464.93,6376.9,6461.47,6377.23,397
398,7076,7257,6275,6492,181,217,28200,60,28140,0.997872340425532,7166.64,6387.08,7163.5,6387.13,398
399,6103,6227,6276,6395,124,119,9085,0,9085,1.0,6167.28,6334.76,6164.49,6334.89,396
400,7420,7492,6276,6353,72,77,3469,0,3469,1.0,7457.81,6305.83,7454.5,6306.25,399
401,8360,8590,6280,6550,230,270,37181,0,37181,1.0,8475.94,6420.12,8472.65,6420.24,400
402,9243,9338,6280,6407,95,127,5791,0,5791,1.0,9291.08,6343.08,9288.04,6342.75,401
403,9303,9382,6287,6384,79,97,5116,0,5116,1.0,9345.33,6333.69,9342.3,6333.7,402
404,6713,6907,6300,6452,194,152,17557,392,17165,0.9776727231303753,6807.44,6364.98,6804.46,6365.1,403
405,6845,7008,6306,6603,163,297,27532,0,27532,1.0,6923.07,6480.59,6920.01,6480.09,404
406,6928,7084,6306,6486,156,180,21300,10,21290,0.9995305164319249,7012.42,6386.11,7009.2,6386.33,405
407,9446,9524,6306,6380,78,74,3298,0,3298,1.0,9487.58,6343.84,9484.13,6343.81,406
408,9373,9464,6314,6371,91,57,3985,100,3885,0.9749058971141782,9422.0,6340.46,9418.65,6340.85,407
409,9104,9169,6315,6388,65,73,3196,0,3196,1.0,9139.33,6351.32,9136.02,6351.28,408
410,10588,10718,6319,6598,130,279,25155,0,25155,1.0,10667.17,6458.51,10663.8,6458.37,409
411,6020,6145,6326,6432,125,106,7916,295,7621,0.962733703890854,6080.84,6382.89,6077.7,6382.68,411
412,9058,9377,6326,6878,319,552,110131,1027,109104,0.9906747418982847,9225.93,6594.89,9222.46,6595.0,410
413,8545,8642,6329,6460,97,131,7604,547,7057,0.9280641767490795,8595.3,6398.81,8591.83,6398.33,414
414,9160,9227,6329,6375,67,46,2406,0,2406,1.0,9196.12,6349.59,9192.49,6349.84,412
415,6195,6295,6331,6410,100,79,4265,0,4265,1.0,6245.93,6365.3,6242.43,6365.77,413
416,6566,6678,6334,6457,112,123,9243,0,9243,1.0,6621.54,6396.81,6618.3,6396.5,415
417,6352,6394,6336,6368,42,32,1050,0,1050,1.0,6377.93,6350.7,6374.87,6351.16,416
418,7838,7974,6336,6502,136,166,14990,0,14990,1.0,7909.45,6420.69,7906.25,6420.85,417
419,6253,6404,6339,6576,151,237,22560,0,22560,1.0,6332.26,6450.31,6329.12,6450.5,418
420,9506,9654,6339,6560,148,221,15990,2292,13698,0.8566604127579738,9582.18,6443.05,9578.78,6442.84,419
421,8638,8782,6341,6495,144,154,15737,514,15223,0.9673381203533075,8710.04,6414.91,8707.02,6415.05,420
422,9008,9064,6351,6477,56,126,4776,0,4776,1.0,9039.44,6410.46,9036.13,6410.83,422
423,8220,8258,6352,6390,38,38,950,0,950,1.0,8239.5,6372.07,8236.04,6371.97,421
424,9360,9434,6362,6446,74,84,3707,0,3707,1.0,9398.56,6405.3,9394.88,6405.15,423
425,9403,9457,6364,6411,54,47,1527,138,1389,0.9096267190569745,9431.98,6381.96,9429.09,6382.5,424
426,6473,6578,6366,6505,105,139,10495,195,10300,0.9814197236779418,6525.74,6432.3,6522.46,6432.48,425
427,9435,9532,6373,6470,97,97,6365,0,6365,1.0,9484.94,6422.56,9481.69,6422.91,426
428,8168,8414,6380,6718,246,338,57609,0,57609,1.0,8298.91,6559.16,8295.83,6559.22,427
429,9296,9362,6380,6450,66,70,2861,0,2861,1.0,9333.48,6410.78,9329.75,6411.19,430
430,6145,6237,6381,6482,92,101,5040,0,5040,1.0,6192.24,6423.11,6188.99,6423.83,429
431,5935,6037,6384,6515,102,131,6930,1189,5741,0.8284271284271284,5995.78,6448.69,5992.53,6448.82,428
432,8321,8367,6391,6433,46,42,1330,0,1330,1.0,8350.38,6413.7,8347.55,6413.79,431
433,6646,6761,6396,6537,115,141,9364,64,9300,0.9931653139683896,6703.11,6460.38,6700.02,6460.74,433
434,7203,7489,6397,6650,286,253,50934,1476,49458,0.9710213217104489,7338.48,6517.34,7335.45,6517.5,434
435,6078,6179,6398,6512,101,114,5578,0,5578,1.0,6132.38,6450.44,6128.99,6450.37,432
436,6138,6294,6406,6587,156,181,15666,0,15666,1.0,6229.74,6501.82,6226.51,6502.0,435
437,6696,6878,6414,6652,182,238,26734,0,26734,1.0,6795.3,6534.58,6792.1,6534.65,437
438,9332,9393,6414,6502,61,88,3563,260,3303,0.9270277855739545,9363.05,6456.65,9360.25,6456.76,436
439,6006,6142,6419,6605,136,186,14855,0,14855,1.0,6078.27,6516.45,6074.78,6516.11,438
440,8761,8889,6426,6515,128,89,7417,1478,5939,0.8007280571659701,8831.02,6465.38,8827.72,6465.36,439
441,9386,9467,6434,6520,81,86,4170,0,4170,1.0,9427.33,6471.1,9424.59,6471.45,440
442,6522,6677,6445,6615,155,170,16036,0,16036,1.0,6597.49,6519.88,6594.27,6520.03,442
443,8559,8742,6446,6673,183,227,30728,139,30589,0.9954764384274929,8646.82,6568.1,8643.7,6568.24,441
444,6983,7147,6451,6620,164,169,18438,0,18438,1.0,7072.03,6537.67,7068.86,6537.8,444
445,9026,9107,6451,6528,81,77,4292,1203,3089,0.7197110904007455,9077.03,6486.28,9073.8,6486.77,443
446,6358,6413,6456,6525,55,69,2011,0,2011,1.0,6385.8,6489.74,6382.94,6490.36,445
447,9430,9556,6460,6570,126,110,8696,0,8696,1.0,9500.34,6511.54,9496.76,6511.91,446
448,8908,9082,6466,6635,174,169,18279,0,18279,1.0,8996.69,6545.48,8993.62,6545.62,447
449,8713,8822,6470,6615,109,145,9981,113,9868,0.9886784891293458,8761.9,6537.0,8758.98,6537.43,448
450,5928,5982,6471,6518,54,47,1714,166,1548,0.9031505250875146,5956.5,6496.2,5953.34,6496.18,449
451,7097,7224,6476,6735,127,259,20534,470,20064,0.97711113275543,7169.44,6605.22,7166.36,6604.97,450
452,9351,9417,6480,6550,66,70,2814,0,2814,1.0,9386.33,6512.99,9383.23,6513.59,451
453,6366,6567,6481,6715,201,234,33175,117,33058,0.9964732479276563,6464.51,6603.32,6461.32,6603.45,453
454,7403,7587,6485,6690,184,205,21713,0,21713,1.0,7498.41,6598.03,7495.22,6598.27,452
455,9523,9685,6489,6680,162,191,11252,1429,9823,0.8730003554923569,9598.77,6584.68,9595.53,6584.74,454
456,8783,8924,6495,6622,141,127,10492,2430,8062,0.7683949675943577,8857.97,6554.4,8854.94,6554.54,455
457,8390,8607,6501,6850,217,349,48698,0,48698,1.0,8488.49,6675.75,8485.35,6675.86,456
458,5855,6063,6505,6666,208,161,19959,2695,17264,0.8649731950498522,5967.94,6574.08,5964.94,6574.15,457
459,9393,9462,6518,6613,69,95,5073,0,5073,1.0,9431.03,6563.84,9427.89,6564.6,458
460,5773,5877,6524,6603,104,79,5143,1836,3307,0.6430099163912113,5827.17,6562.9,5824.22,6563.13,459
461,6509,6768,6531,6862,259,331,55303,0,55303,1.0,6647.41,6705.48,6644.26,6705.48,460
462,8520,8559,6534,6568,39,34,1042,0,1042,1.0,8546.69,6550.38,8542.44,6550.3,461
463,9363,9417,6542,6660,54,118,3620,0,3620,1.0,9388.08,6606.1,9384.91,6606.09,462
464,6112,6252,6546,6697,140,151,14861,0,14861,1.0,6183.7,6614.89,6180.34,6615.18,463
465,9613,9717,6551,6648,104,97,5263,0,5263,1.0,9668.98,6597.97,9665.99,6598.34,465
466,3892,4498,6554,7228,606,674,180662,0,180662,1.0,4199.71,6902.6,4197.11,6902.22,464
467,3163,3752,6559,7245,589,686,254003,5110,248893,0.9798821273764483,3483.73,6934.54,3480.68,6934.59,466
468,6243,6382,6559,6731,139,172,16886,0,16886,1.0,6317.37,6638.92,6314.17,6638.89,467
469,9446,9542,6561,6655,96,94,6713,0,6713,1.0,9496.12,6606.58,9492.76,6607.0,468
470,1715,1732,6566,6582,17,16,176,0,176,1.0,2059.18,6408.46,1723.75,6573.61,2002
471,6958,7102,6569,6680,144,111,7170,0,7170,1.0,7020.91,6623.55,7018.1,6623.48,469
472,5758,5927,6576,6755,169,179,20686,3772,16914,0.8176544522865706,5844.08,6668.56,5841.0,6668.26,470
473,8851,8967,6579,6690,116,111,7296,1786,5510,0.7552083333333334,8908.39,6632.7,8905.75,6632.77,472
474,8858,8897,6581,6618,39,37,935,0,935,1.0,8879.12,6598.05,8876.26,6598.1,471
475,6723,6997,6585,6910,274,325,58660,0,58660,1.0,6869.77,6741.32,6866.66,6741.48,473
476,8965,9126,6590,6726,161,136,12483,255,12228,0.9795722182167748,9060.53,6651.66,9057.35,6651.94,475
477,1939,2752,6591,7350,813,759,341807,0,341807,1.0,2357.73,6989.33,2354.48,6989.53,474
478,8711,8872,6594,6805,161,211,22013,199,21814,0.9909598873392995,8797.28,6693.8,8794.18,6693.78,476
479,6060,6122,6596,6655,62,59,3218,0,3218,1.0,6094.06,6626.13,6090.59,6626.19,477
480,9508,9598,6599,6701,90,102,6532,881,5651,0.8651255358236375,9556.92,6651.57,9553.56,6651.84,478
481,9405,9463,6610,6663,58,53,1783,0,1783,1.0,9437.78,6632.93,9434.3,6633.14,479
482,5910,6085,6611,6825,175,214,17911,10,17901,0.9994416838814136,6000.75,6710.34,5997.74,6710.58,480
483,7160,7472,6614,6903,312,289,61357,0,61357,1.0,7311.84,6754.7,7308.68,6754.69,481
484,6970,7193,6629,6950,223,321,44651,0,44651,1.0,7075.62,6797.76,7072.57,6797.98,482
485,9593,9652,6641,6701,59,60,1883,0,1883,1.0,9623.35,6672.51,9620.69,6672.83,484
486,8848,9084,6643,6930,236,287,43414,22,43392,0.999493251025015,8973.1,6774.8,8970.08,6774.88,486
487,7329,7867,6644,7161,538,517,178001,0,178001,1.0,7628.61,6899.28,7625.14,6899.48,485
488,9415,9459,6646,6685,44,39,1083,0,1083,1.0,9437.06,6665.85,9434.51,6665.84,487
489,9646,9737,6646,6785,91,139,8228,0,8228,1.0,9698.61,6712.01,9695.28,6712.33,483
490,6040,6173,6651,6778,133,127,11650,0,11650,1.0,6102.96,6710.71,6099.72,6710.66,489
491,9325,9425,6651,6761,100,110,6884,0,6884,1.0,9377.3,6701.2,9374.61,6701.48,488
492,9456,9512,6654,6728,56,74,3067,0,3067,1.0,9487.63,6687.21,9484.34,6687.67,490
493,6143,6329,6656,6838,186,182,22545,0,22545,1.0,6239.68,6754.4,6236.41,6754.49,491
494,7463,7522,6661,6740,59,79,3169,0,3169,1.0,7491.3,6698.22,7488.16,6698.57,492
495,8200,8282,6665,6760,82,95,3821,0,3821,1.0,8233.92,6709.65,8230.57,6709.73,493
496,8541,8807,6671,6940,266,269,45768,0,45768,1.0,8675.11,6804.03,8671.99,6804.49,494
497,9550,9657,6676,6758,107,82,5628,0,5628,1.0,9608.78,6719.55,9605.17,6719.67,496
498,8350,8394,6679,6728,44,49,1364,0,1364,1.0,8379.08,6706.06,8376.07,6706.31,495
499,9416,9467,6680,6737,51,57,2135,0,2135,1.0,9445.45,6706.58,9442.34,6706.68,497
500,9085,9182,6684,6810,97,126,10001,612,9389,0.9388061193880612,9134.85,6750.32,9131.47,6750.59,498
501,6311,6542,6686,6940,231,254,39994,0,39994,1.0,6422.35,6809.78,6419.33,6809.96,499
502,9498,9549,6691,6745,51,54,1658,0,1658,1.0,9526.67,6715.09,9523.13,6715.47,500
503,5900,5962,6692,6813,62,121,4169,1012,3157,0.7572559366754618,5931.45,6747.39,5928.24,6746.71,501
504,9381,9454,6714,6820,73,106,4382,0,4382,1.0,9422.25,6762.55,9419.02,6763.34,502
505,8163,8412,6716,7043,249,327,55981,0,55981,1.0,8287.25,6866.55,8283.98,6866.79,503
506,9506,9624,6720,6861,118,141,9062,424,8638,0.9532112116530567,9562.35,6791.23,9559.19,6791.46,504
507,9446,9524,6725,6817,78,92,5359,0,5359,1.0,9488.63,6767.07,9485.33,6767.38,505
508,2245,3662,6740,8300,1417,1560,1031238,0,1031238,1.0,2930.83,7530.96,2927.66,7531.12,506
509,5938,6088,6746,6921,150,175,11756,2748,9008,0.7662470227968697,6010.33,6832.51,6006.65,6832.61,507
510,9588,9737,6746,6845,149,99,8704,0,8704,1.0,9671.51,6793.44,9668.25,6793.53,508
511,6074,6182,6757,6869,108,112,8104,0,8104,1.0,6127.44,6814.68,6124.25,6815.12,509
512,9336,9412,6759,6820,76,61,2056,252,1804,0.877431906614786,9380.94,6784.3,9377.49,6784.19,510
