ndimage_cellID,x0,x1,y0,y1,length,height,total_area,nuclei_area,cyto_area,c2t_area_ratio,number_nuclei,orig_comX,orig_comY,ndimage_comX,ndimage_comY,orig_cellID
1085,12356,12658,5989,6415,302,426,50588,0,50588,1.0,0,12524.13,6175.37,12523.32,6175.2,1094
1086,5708,6073,6016,6516,365,500,68250,1550,66700,0.9772893772893773,1,5916.16,6245.96,5915.24,6245.15,1095
1087,12363,12495,6023,6143,132,120,5826,0,5826,1.0,0,12438.34,6083.88,12436.93,6083.98,1096
1088,9309,10041,6062,6724,732,662,308279,0,308279,1.0,0,9681.65,6371.06,9681.22,6370.65,1097
1089,1940,2535,6092,6576,595,484,193713,0,193713,1.0,0,2232.98,6333.87,2232.48,6333.21,1098
1090,8049,8401,6109,6348,352,239,56504,0,56504,1.0,0,8228.46,6234.17,8228.03,6233.56,1099
1091,12015,12480,6150,6463,465,313,64245,0,64245,1.0,0,12247.02,6293.92,12246.49,6293.51,1100
1092,6194,6976,6158,7243,782,1085,385829,0,385829,1.0,0,6566.6,6756.9,6566.14,6756.54,1101
1093,9995,10383,6166,6750,388,584,135257,0,135257,1.0,0,10167.8,6433.41,10167.03,6433.42,1102
1094,5225,5728,6219,6699,503,480,140336,0,140336,1.0,0,5492.76,6460.64,5492.2,6460.05,1104
1095,5993,6351,6244,6816,358,572,112341,0,112341,1.0,0,6166.89,6520.24,6166.57,6520.09,1105
1096,12097,12485,6279,6722,388,443,102199,0,102199,1.0,0,12299.07,6518.24,12298.6,6517.42,1106
1097,8007,8596,6326,6777,589,451,186475,0,186475,1.0,0,8297.29,6537.92,8296.78,6537.54,1107
1098,3047,3620,6336,6930,573,594,211256,0,211256,1.0,0,3339.7,6659.22,3339.01,6658.52,1108
1099,3553,4018,6349,6749,465,400,112538,0,112538,1.0,0,3769.46,6548.64,3768.73,6548.14,1109
1100,11760,12166,6365,7019,406,654,140146,762,139384,0.9945628130663736,1,11946.76,6662.12,11946.06,6661.82,1110
1101,2794,3239,6377,6784,445,407,101452,0,101452,1.0,0,3032.32,6578.79,3031.43,6578.5,1111
1102,10129,10707,6452,7048,578,596,213157,0,213157,1.0,0,10410.06,6766.34,10409.55,6765.56,1112
1103,7648,8158,6454,6919,510,465,139026,0,139026,1.0,0,7899.44,6708.83,7899.11,6708.37,1113
1104,5871,6086,6459,6791,215,332,31240,0,31240,1.0,0,5992.96,6601.82,5992.49,6601.71,1114
1105,8921,9570,6471,7068,649,597,266696,0,266696,1.0,0,9242.91,6767.33,9242.53,6766.98,1115
1106,11214,12027,6488,7275,813,787,364133,0,364133,1.0,0,11608.0,6944.96,11607.89,6944.4,1116
1107,5434,5986,6495,7007,552,512,151213,0,151213,1.0,0,5747.19,6761.23,5746.26,6760.6,1117
1108,1923,2485,6512,6839,562,327,124911,0,124911,1.0,0,2219.1,6677.97,2218.59,6677.49,1118
1109,9449,10211,6518,7216,762,698,328151,0,328151,1.0,0,9832.96,6895.54,9832.56,6895.02,1119
1110,6780,7174,6547,6819,394,272,63698,0,63698,1.0,0,6980.99,6680.37,6980.72,6679.92,1120
1111,3441,4046,6644,7251,605,607,251820,0,251820,1.0,0,3735.6,6962.56,3735.3,6962.1,1121
1112,11930,12335,6670,7109,405,439,116622,157,116465,0.9986537703006294,0,12147.85,6884.41,12147.28,6883.88,1122
1113,8047,8677,6690,7234,630,544,224414,0,224414,1.0,0,8384.46,6952.77,8383.76,6952.22,1123
1114,5261,6488,6694,8002,1227,1308,649115,0,649115,1.0,0,5919.84,7325.72,5919.08,7325.45,1124
1115,4671,5353,6704,7107,682,403,144963,0,144963,1.0,0,5038.47,6896.0,5037.39,6895.66,1125
1116,7261,7827,6720,7200,566,480,165486,0,165486,1.0,0,7540.49,6975.27,7539.95,6974.56,1127
1117,2572,3082,6726,7338,510,612,140534,0,140534,1.0,0,2828.58,6968.84,2827.59,6969.29,1128
1118,4166,4711,6728,7352,545,624,244053,0,244053,1.0,0,4428.27,7025.82,4427.8,7025.24,1129
1119,1897,2670,6739,7415,773,676,325050,0,325050,1.0,0,2324.77,7055.38,2324.02,7054.74,1131
1120,5008,5823,6765,7781,815,1016,435146,0,435146,1.0,0,5390.78,7295.09,5390.44,7294.29,1132
1121,6785,7388,6773,7240,603,467,153182,0,153182,1.0,0,7098.85,6994.5,7098.05,6994.07,1133
1122,10942,11297,6807,7407,355,600,116686,0,116686,1.0,0,11113.02,7093.98,11112.66,7093.55,1134
1123,7721,8164,6833,7341,443,508,136359,0,136359,1.0,0,7955.22,7095.53,7955.26,7094.75,1136
1124,8549,9104,6858,7348,555,490,161383,0,161383,1.0,0,8855.59,7087.88,8854.91,7087.62,1137
1125,7805,7891,6871,6939,86,68,2794,0,2794,1.0,0,7839.85,6900.89,7839.65,6900.55,1138
1126,2917,3524,6889,7410,607,521,207698,0,207698,1.0,0,3215.83,7127.61,3215.36,7127.14,1139
1127,4645,5210,6935,7421,565,486,171935,0,171935,1.0,0,4913.31,7160.98,4912.87,7160.57,1140
1128,8976,9497,6979,7324,521,345,90670,0,90670,1.0,0,9238.96,7149.47,9238.22,7148.87,1141
1129,4012,4437,7069,7454,425,385,70899,0,70899,1.0,0,4209.61,7295.23,4208.78,7294.29,1142
1130,8075,8276,7091,7309,201,218,21289,0,21289,1.0,0,8175.85,7190.64,8175.42,7190.41,1143
1131,2687,2776,7096,7185,89,89,3365,0,3365,1.0,0,2734.56,7144.27,2733.95,7143.64,1144
1132,6668,7343,7102,8238,675,1136,500221,0,500221,1.0,0,7015.6,7671.05,7015.13,7670.61,1146
1133,9169,10310,7102,8152,1141,1050,733475,0,733475,1.0,0,9780.31,7556.14,9779.7,7555.56,1145
1134,2636,3099,7115,7436,463,321,82329,0,82329,1.0,0,2867.67,7303.48,2867.33,7303.07,1147
1135,7198,8302,7125,8091,1104,966,671662,0,671662,1.0,0,7681.77,7629.49,7681.0,7629.0,1148
1136,2657,2786,7135,7282,129,147,6503,0,6503,1.0,0,2729.21,7210.29,2728.26,7209.88,1149
1137,6192,6797,7135,7762,605,627,262471,0,262471,1.0,0,6496.0,7439.67,6495.56,7439.21,1150
1138,8226,8784,7151,7584,558,433,138856,0,138856,1.0,0,8494.4,7345.05,8494.02,7344.48,1151
1139,4625,4671,7153,7231,46,78,2152,0,2152,1.0,0,4644.11,7190.2,4643.59,7189.85,1152
1140,3770,4147,7155,7491,377,336,69314,0,69314,1.0,0,3938.64,7317.4,3938.56,7317.05,1153
1141,7345,7395,7165,7244,50,79,1454,0,1454,1.0,0,7371.23,7206.72,7370.77,7206.09,1154
1142,11102,11562,7166,7638,460,472,126849,0,126849,1.0,0,11298.92,7394.67,11298.74,7394.28,1155
1143,2844,3816,7170,8025,972,855,412099,1597,410502,0.996124717604265,1,3382.94,7580.0,3382.42,7580.21,1156
1144,3530,5121,7212,8831,1591,1619,1373211,232,1372979,0.9998310529117521,0,4366.24,8057.6,4365.62,8056.98,1157
1145,11263,12018,7220,7919,755,699,270747,0,270747,1.0,0,11612.2,7553.24,11611.87,7552.85,1158
1146,7912,8519,7252,7764,607,512,113012,0,113012,1.0,0,8228.1,7482.0,8228.07,7481.96,1159
1147,8139,9271,7284,8388,1132,1104,648990,0,648990,1.0,0,8690.73,7814.43,8690.08,7813.94,1160
1148,10804,11164,7312,7659,360,347,66478,0,66478,1.0,0,11007.08,7516.72,11006.47,7516.13,1161
1149,3477,4372,7340,7918,895,578,229061,178,228883,0.9992229144201763,0,3854.68,7633.95,3855.2,7632.94,1163
1150,2468,3066,7382,7846,598,464,147976,0,147976,1.0,0,2717.22,7611.01,2717.52,7609.95,1165
1151,5242,6794,7546,8601,1552,1055,1035810,0,1035810,1.0,0,6040.58,8088.99,6040.14,8088.52,1166
1152,4070,4129,7554,7649,59,95,2407,0,2407,1.0,0,4099.71,7594.3,4099.29,7594.42,1167
1153,8982,9625,7568,8136,643,568,215027,0,215027,1.0,0,9295.78,7849.28,9294.81,7848.81,1168
1154,10883,11345,7588,8030,462,442,100576,0,100576,1.0,0,11080.23,7782.83,11079.97,7782.16,1169
1155,4052,4100,7615,7695,48,80,2401,0,2401,1.0,0,4077.28,7658.01,4076.81,7657.3,1170
1156,11654,11805,7655,7801,151,146,9835,0,9835,1.0,0,11724.1,7738.4,11724.24,7737.24,1171
1157,4897,5344,7702,8357,447,655,120798,0,120798,1.0,0,5141.95,8004.73,5141.01,8004.43,1173
1158,4017,4071,7703,7770,54,67,2243,0,2243,1.0,0,4048.21,7736.9,4047.49,7736.42,1172
1159,8348,8483,7735,7845,135,110,5890,0,5890,1.0,0,8408.09,7791.44,8408.03,7790.07,1174
1160,11026,11335,7736,8075,309,339,32775,0,32775,1.0,0,11182.07,7901.39,11180.55,7901.7,1175
1161,8347,8392,7741,7798,45,57,1374,0,1374,1.0,0,8369.26,7770.8,8368.76,7770.24,1176
1162,3832,4141,7766,8008,309,242,39606,0,39606,1.0,0,3994.67,7888.48,3993.95,7888.55,1177
1163,10108,10160,7844,7924,52,80,2229,0,2229,1.0,0,10134.98,7884.72,10134.24,7884.34,1178
1164,2975,3566,7884,8341,591,457,166261,0,166261,1.0,0,3268.67,8109.39,3268.44,8108.9,1179
1165,3510,3900,7886,8198,390,312,42900,0,42900,1.0,0,3680.57,8033.65,3680.64,8032.94,1180
1166,7542,8232,7899,8516,690,617,279732,0,279732,1.0,0,7916.59,8201.48,7916.07,8200.99,1181
1167,8688,9905,7935,8745,1217,810,562095,0,562095,1.0,0,9250.83,8329.27,9250.61,8328.63,1183
1168,6995,7696,8031,8671,701,640,316665,0,316665,1.0,0,7351.07,8353.49,7350.56,8353.02,1185
1169,9743,10350,8063,8703,607,640,238680,399,238281,0.9983283056812469,0,10040.59,8379.95,10039.96,8379.57,1186
1170,4651,5048,8077,8470,397,393,31841,0,31841,1.0,0,4853.44,8280.62,4853.02,8280.04,1187
1171,3455,3709,8079,8393,254,314,38150,0,38150,1.0,0,3589.94,8234.67,3589.63,8233.74,1188
1172,10583,10628,8085,8131,45,46,973,0,973,1.0,0,10602.86,8108.93,10602.56,8108.41,1189
1173,6566,7057,8169,8778,491,609,200585,0,200585,1.0,0,6813.38,8451.72,6813.01,8451.2,1190
1174,8274,8728,8179,8540,454,361,76804,0,76804,1.0,0,8500.26,8325.8,8499.31,8325.99,1191
1175,4596,5677,8201,8991,1081,790,404754,0,404754,1.0,0,5115.83,8594.95,5115.37,8594.96,1192
1176,8003,8372,8258,8691,369,433,65137,0,65137,1.0,0,8213.05,8484.43,8212.23,8483.85,1193
1177,10310,10604,8299,8459,294,160,31738,0,31738,1.0,0,10459.18,8380.41,10458.55,8380.03,1194
1178,6101,6612,8357,8812,511,455,160935,0,160935,1.0,0,6372.76,8567.34,6371.98,8567.16,1195
1179,8297,8836,8390,9096,539,706,250586,0,250586,1.0,0,8569.58,8708.34,8569.0,8708.13,1196
1180,4405,4791,8393,8791,386,398,106245,0,106245,1.0,0,4609.57,8587.22,4609.25,8586.65,1198
1181,9759,10685,8393,9072,926,679,268653,0,268653,1.0,0,10213.25,8716.68,10212.72,8716.41,1197
1182,5719,6164,8411,8806,445,395,67510,0,67510,1.0,0,5987.36,8589.35,5986.6,8588.67,1199
1183,7277,8857,8454,9695,1580,1241,900155,0,900155,1.0,0,7965.28,9081.09,7965.5,9081.01,1201
1184,9224,9855,8461,8959,631,498,226145,0,226145,1.0,0,9542.92,8700.58,9542.49,8700.02,1202
1185,5525,6020,8587,8963,495,376,121894,0,121894,1.0,0,5787.64,8762.85,5787.03,8762.55,1204
1186,6919,7366,8587,9066,447,479,147880,0,147880,1.0,0,7115.52,8823.12,7115.0,8822.7,1205
1187,6450,6960,8599,9128,510,529,175218,0,175218,1.0,0,6706.75,8893.5,6706.18,8892.98,1206
1188,10387,10710,8654,8964,323,310,56375,0,56375,1.0,0,10557.79,8810.09,10557.18,8809.64,1207
1189,8117,8515,8665,9159,398,494,86021,0,86021,1.0,0,8305.93,8917.68,8305.77,8917.85,1208
1190,8666,9292,8688,9140,626,452,180728,0,180728,1.0,0,8969.28,8909.86,8968.65,8909.38,1209
1191,4894,5335,8706,8968,441,262,67351,0,67351,1.0,0,5111.96,8841.75,5111.66,8841.18,1210
1192,10123,10450,8740,9015,327,275,46207,0,46207,1.0,0,10290.72,8895.23,10290.39,8894.34,1211
1193,9005,9873,8816,9587,868,771,359312,0,359312,1.0,0,9388.88,9182.05,9388.77,9181.39,1212
1194,5209,5324,8854,8947,115,93,6210,0,6210,1.0,0,5276.68,8899.84,5276.09,8899.68,1213
1195,7120,7551,8854,9201,431,347,85302,0,85302,1.0,0,7328.77,9065.9,7328.42,9065.32,1214
1196,9801,9954,8860,9055,153,195,15744,0,15744,1.0,0,9872.0,8954.82,9871.35,8954.49,1215
1197,4683,5100,8874,9089,417,215,43774,0,43774,1.0,0,4884.04,8994.76,4883.78,8994.38,1216
1198,6334,6392,9013,9064,58,51,2031,0,2031,1.0,0,6362.0,9037.56,6361.48,9037.18,1217
1199,8453,8551,9018,9143,98,125,7989,0,7989,1.0,0,8498.13,9074.1,8497.53,9073.98,1218
1200,6603,7198,9025,9375,595,350,109643,0,109643,1.0,0,6918.82,9183.65,6918.58,9183.47,1219
1201,8472,8845,9042,9371,373,329,61546,0,61546,1.0,0,8671.28,9207.06,8671.07,9206.49,1220
1202,6223,6659,9046,9341,436,295,72573,0,72573,1.0,0,6454.24,9197.28,6453.79,9197.07,1221
1203,8192,8506,9064,9385,314,321,61792,0,61792,1.0,0,8339.79,9237.58,8339.18,9236.58,1222
1204,8757,9118,9124,9439,361,315,71114,0,71114,1.0,0,8942.17,9273.34,8941.39,9272.9,1225
1205,7050,7683,9156,9632,633,476,201133,0,201133,1.0,0,7347.58,9406.35,7347.32,9405.67,1226
1206,8475,8557,9167,9259,82,92,4830,0,4830,1.0,0,8512.67,9214.81,8512.39,9214.73,1227
1207,5972,6112,9215,9344,140,129,7011,0,7011,1.0,0,6020.17,9278.56,6020.63,9278.31,1228
1208,7540,7815,9382,9675,275,293,39610,7,39603,0.9998232769502651,0,7662.62,9518.47,7662.41,9517.63,1229
1209,8632,9122,9397,9854,490,457,120736,431,120305,0.99643022793533,1,8872.11,9592.93,8871.48,9592.52,1230
