ndimage_cellID,x0,x1,y0,y1,length,height,total_area,nuclei_area,cyto_area,c2t_area_ratio,orig_comX,orig_comY,ndimage_comX,ndimage_comY,orig_cellID
797,4782,4893,7220,7343,111,123,9437,0,9437,1.0,4842.88,7281.18,4842.26,7280.7,813
798,1635,1800,7225,7475,165,250,24474,0,24474,1.0,1714.54,7356.82,1714.09,7356.36,814
799,5222,5297,7238,7356,75,118,4509,968,3541,0.7853182523841207,5255.27,7293.82,5254.79,7293.67,815
800,1579,1651,7240,7364,72,124,6187,0,6187,1.0,1614.93,7299.92,1614.58,7299.56,816
801,2168,2342,7240,7471,174,231,28259,0,28259,1.0,2257.13,7353.05,2256.59,7352.6,817
802,4878,4973,7248,7432,95,184,9837,0,9837,1.0,4931.01,7331.96,4930.51,7331.82,818
803,5366,5407,7254,7307,41,53,1346,0,1346,1.0,5383.23,7281.53,5382.85,7280.98,819
804,2508,2539,7260,7301,31,41,676,0,676,1.0,2522.94,7280.46,2522.29,7279.86,820
805,1742,1794,7269,7326,52,57,1681,0,1681,1.0,1766.92,7291.74,1766.23,7291.68,821
806,4539,4797,7270,7611,258,341,56680,0,56680,1.0,4660.15,7454.43,4659.67,7453.85,822
807,7613,8092,7274,7839,479,565,175184,0,175184,1.0,7842.24,7594.73,7841.48,7593.9,823
808,3409,3992,7275,7849,583,574,171092,0,171092,1.0,3675.89,7547.45,3675.65,7547.22,824
809,1516,1546,7279,7308,30,29,712,0,712,1.0,1531.51,7293.2,1530.96,7292.7,825
810,5281,5314,7284,7335,33,51,1301,0,1301,1.0,5297.14,7310.04,5296.64,7309.55,826
811,5359,5481,7284,7433,122,149,10714,0,10714,1.0,5410.33,7352.76,5409.88,7352.37,827
812,1393,1519,7287,7422,126,135,9668,0,9668,1.0,1447.24,7348.29,1446.94,7347.71,828
813,4701,4826,7290,7469,125,179,12108,0,12108,1.0,4767.09,7355.7,4766.67,7355.75,829
814,8374,8852,7294,7810,478,516,164217,0,164217,1.0,8599.4,7563.44,8598.93,7562.8,830
815,3782,4147,7302,7856,365,554,100745,0,100745,1.0,3966.4,7562.09,3966.03,7561.94,832
816,1486,1596,7304,7426,110,122,9261,882,8379,0.9047619047619048,1540.45,7358.95,1540.22,7358.89,831
817,1988,2185,7315,7511,197,196,22453,0,22453,1.0,2094.77,7404.52,2094.2,7404.13,833
818,5208,5250,7316,7359,42,43,1243,0,1243,1.0,5229.92,7338.17,5229.38,7337.64,834
819,5308,5362,7326,7370,54,44,1755,0,1755,1.0,5334.56,7348.68,5334.06,7348.14,835
820,5280,5322,7327,7405,42,78,1771,0,1771,1.0,5298.55,7369.26,5298.25,7368.29,839
821,8033,8497,7328,7894,464,566,164663,0,164663,1.0,8240.04,7614.31,8239.66,7613.71,836
822,5178,5228,7332,7396,50,64,2387,0,2387,1.0,5201.61,7366.89,5201.22,7366.31,837
823,4793,4915,7333,7486,122,153,14385,0,14385,1.0,4856.26,7413.47,4855.73,7412.94,838
824,4055,4241,7335,7542,186,207,27631,0,27631,1.0,4140.34,7430.29,4139.88,7429.87,840
825,5245,5291,7338,7404,46,66,1958,0,1958,1.0,5266.41,7370.83,5266.0,7370.22,841
826,4426,4559,7345,7540,133,195,19313,0,19313,1.0,4498.68,7435.54,4498.14,7435.16,842
827,1590,1629,7348,7432,39,84,2329,1557,772,0.33147273507943326,1608.31,7389.07,1607.89,7388.63,843
828,9294,9790,7355,8073,496,718,202800,0,202800,1.0,9540.08,7715.03,9539.63,7714.65,844
829,1621,1662,7356,7415,41,59,1503,0,1503,1.0,1640.66,7383.64,1640.12,7383.27,845
830,5226,5247,7360,7394,21,34,597,0,597,1.0,5236.91,7375.88,5236.4,7375.48,846
831,5300,5360,7367,7418,60,51,2137,0,2137,1.0,5331.81,7392.26,5331.26,7391.72,847
832,5376,5461,7373,7561,85,188,9492,11,9481,0.9988411293721028,5417.04,7477.69,5416.56,7476.53,848
833,4166,4381,7374,7609,215,235,21849,700,21149,0.9679619204540254,4273.06,7501.68,4272.72,7501.25,849
834,1832,2200,7378,8077,368,699,120709,0,120709,1.0,2012.75,7722.38,2012.22,7721.89,850
835,2797,3159,7382,7806,362,424,111126,0,111126,1.0,2980.53,7600.48,2980.15,7600.04,853
836,1457,1547,7383,7515,90,132,6675,47,6628,0.9929588014981273,1501.26,7457.7,1500.69,7456.99,852
837,2244,2418,7383,7622,174,239,28752,0,28752,1.0,2329.92,7503.27,2329.4,7502.73,851
838,4852,5322,7387,7970,470,583,118358,2719,115639,0.9770273238817824,5146.15,7681.59,5145.61,7681.12,854
839,5025,5156,7388,7577,131,189,13838,0,13838,1.0,5088.79,7478.57,5088.1,7478.27,855
840,1526,1578,7391,7463,52,72,2256,532,1724,0.7641843971631206,1551.47,7422.9,1550.96,7422.59,856
841,5231,5293,7392,7478,62,86,2666,829,1837,0.6890472618154538,5257.49,7438.97,5257.16,7438.43,857
842,2491,2551,7394,7451,60,57,1966,0,1966,1.0,2525.04,7429.26,2524.39,7428.62,858
843,1430,1476,7396,7481,46,85,2401,89,2312,0.9629321116201582,1454.88,7434.72,1454.4,7434.44,859
844,1622,1686,7397,7490,64,93,3875,0,3875,1.0,1653.97,7444.36,1653.49,7443.85,860
845,5261,5314,7400,7461,53,61,2122,110,2012,0.9481621112158342,5289.24,7427.14,5288.7,7426.74,861
846,513,807,7402,7804,294,402,61010,6,61004,0.999901655466317,643.72,7595.59,643.35,7595.04,862
847,1978,2097,7402,7553,119,151,10818,0,10818,1.0,2031.46,7493.88,2030.93,7493.01,863
848,5312,5375,7407,7448,63,41,1831,0,1831,1.0,5344.24,7428.56,5343.74,7428.02,864
849,1794,1832,7410,7461,38,51,1425,0,1425,1.0,1813.44,7435.45,1812.98,7434.93,865
850,1544,1604,7423,7499,60,76,3341,95,3246,0.9715653995809638,1576.4,7463.6,1575.85,7463.04,866
851,1601,1629,7427,7477,28,50,1023,47,976,0.9540566959921799,1615.04,7450.78,1614.49,7450.35,867
852,4888,4995,7428,7537,107,109,7735,0,7735,1.0,4943.0,7480.79,4942.45,7480.35,868
853,3287,3453,7430,7601,166,171,14426,0,14426,1.0,3384.92,7510.35,3384.3,7509.89,869
854,2383,2586,7434,7674,203,240,33172,11,33161,0.9996683950319547,2487.4,7556.11,2486.9,7555.72,870
855,5308,5389,7437,7493,81,56,2472,551,1921,0.7771035598705501,5350.81,7462.1,5350.24,7461.46,871
856,1660,1788,7439,7620,128,181,11817,4,11813,0.9996615046119997,1732.64,7523.22,1732.03,7522.85,872
857,2082,2256,7441,7611,174,170,19863,0,19863,1.0,2182.27,7534.82,2181.62,7534.2,873
858,4332,4506,7447,7671,174,224,23594,0,23594,1.0,4422.38,7558.99,4421.75,7558.37,874
859,6665,7196,7452,8016,531,564,173654,0,173654,1.0,6915.34,7738.04,6915.1,7737.66,875
860,1773,1859,7453,7580,86,127,8259,0,8259,1.0,1814.43,7521.06,1813.93,7520.49,876
861,5281,5357,7455,7607,76,152,8161,0,8161,1.0,5315.24,7530.46,5314.84,7529.97,877
862,1598,1652,7468,7524,54,56,1824,0,1824,1.0,1625.32,7493.51,1624.81,7493.11,878
863,6038,6794,7469,7972,756,503,200801,4179,196622,0.9791883506556243,6391.05,7738.16,6391.8,7737.32,879
864,4778,4935,7477,7630,157,153,17643,0,17643,1.0,4853.67,7552.09,4853.24,7551.59,880
865,1440,1486,7478,7611,46,133,3915,0,3915,1.0,1462.75,7549.81,1462.22,7548.82,881
866,5351,5389,7483,7535,38,52,1509,0,1509,1.0,5370.58,7509.61,5370.09,7509.08,882
867,3144,3200,7487,7577,56,90,2958,0,2958,1.0,3170.42,7532.26,3169.75,7531.63,884
868,1473,1550,7488,7616,77,128,5278,0,5278,1.0,1508.11,7558.04,1507.95,7556.9,883
869,1618,1686,7489,7587,68,98,4175,0,4175,1.0,1657.85,7536.1,1657.18,7535.73,885
870,1531,1578,7491,7540,47,49,1663,0,1663,1.0,1553.79,7517.58,1553.3,7517.0,887
871,1574,1632,7491,7553,58,62,2195,0,2195,1.0,1599.29,7524.01,1598.93,7523.44,886
872,3197,3296,7507,7559,99,52,3838,0,3838,1.0,3243.1,7530.55,3242.74,7530.1,888
873,3402,3547,7514,7733,145,219,14954,0,14954,1.0,3465.1,7627.53,3464.9,7627.45,891
874,3265,3347,7516,7560,82,44,1650,0,1650,1.0,3304.79,7543.67,3304.19,7543.04,892
875,4047,4255,7517,7754,208,237,26865,1407,25458,0.9476270240089335,4136.53,7638.81,4136.38,7638.64,889
876,4835,5028,7519,7669,193,150,17460,0,17460,1.0,4954.28,7608.03,4953.39,7607.51,890
877,2724,2804,7523,7556,80,33,1345,0,1345,1.0,2759.73,7537.92,2760.11,7537.83,893
878,5348,5381,7529,7563,33,34,783,0,783,1.0,5363.57,7547.43,5363.09,7546.81,894
879,2565,2846,7532,7788,281,256,51776,2470,49306,0.952294499381953,2695.97,7657.89,2695.59,7657.42,895
880,4484,4629,7533,7749,145,216,21346,0,21346,1.0,4553.33,7641.98,4552.89,7641.48,896
881,1539,1596,7536,7579,57,43,1674,0,1674,1.0,1568.04,7555.66,1567.57,7555.22,897
882,4169,4262,7537,7612,93,75,4375,2440,1935,0.4422857142857143,4211.47,7574.25,4211.03,7573.72,898
883,3134,3479,7548,7917,345,369,92566,0,92566,1.0,3288.55,7729.67,3288.15,7729.21,900
884,1588,1623,7549,7600,35,51,1237,0,1237,1.0,1607.5,7572.97,1606.98,7572.56,899
885,5306,5445,7549,7688,139,139,11005,229,10776,0.9791912766924126,5376.05,7612.93,5375.63,7612.4,902
886,5104,5142,7550,7584,38,34,1011,0,1011,1.0,5122.2,7567.19,5121.74,7566.71,901
887,1668,1741,7555,7637,73,82,2902,968,1934,0.6664369400413508,1707.12,7591.11,1706.66,7590.9,903
888,1616,1660,7558,7604,44,46,1094,0,1094,1.0,1635.9,7585.68,1635.35,7584.95,904
889,1707,1892,7561,7746,185,185,20134,785,19349,0.961011224793881,1800.88,7651.93,1800.25,7651.62,905
890,1524,1583,7563,7629,59,66,2360,0,2360,1.0,1557.48,7596.13,1556.79,7595.58,906
891,4203,4368,7569,7703,165,134,14290,0,14290,1.0,4285.4,7631.8,4284.88,7631.3,907
892,2268,2425,7570,7710,157,140,13774,0,13774,1.0,2356.38,7645.84,2355.77,7645.21,908
893,4615,4849,7574,7762,234,188,27513,1522,25991,0.9446806963980664,4714.85,7656.08,4714.56,7655.71,909
894,1582,1611,7576,7625,29,49,907,0,907,1.0,1594.85,7605.16,1594.29,7604.24,910
895,2095,2284,7579,7773,189,194,25591,0,25591,1.0,2183.05,7678.48,2182.55,7677.93,911
896,1657,1729,7582,7653,72,71,2405,0,2405,1.0,1685.98,7617.64,1685.92,7617.45,912
897,1501,1563,7594,7668,62,74,2400,0,2400,1.0,1529.99,7630.25,1529.55,7629.77,913
898,1625,1688,7598,7673,63,75,2447,848,1599,0.6534532080098079,1655.16,7638.29,1654.65,7637.51,914
899,1605,1637,7600,7667,32,67,1248,2,1246,0.9983974358974359,1623.31,7630.38,1622.79,7630.19,915
900,1537,1629,7618,7704,92,86,5314,2387,2927,0.5508091832894242,1583.43,7664.79,1582.93,7664.21,916
901,4332,4390,7619,7673,58,54,1702,0,1702,1.0,4362.23,7652.22,4361.74,7651.49,917
902,1470,1548,7629,7733,78,104,4409,0,4409,1.0,1508.14,7683.54,1507.7,7683.13,918
903,5287,5350,7636,7747,63,111,4114,0,4114,1.0,5317.04,7694.12,5316.58,7693.49,920
904,2502,2577,7639,7699,75,60,2731,0,2731,1.0,2541.72,7672.03,2541.05,7671.68,919
905,1686,1720,7644,7674,34,30,659,0,659,1.0,1705.05,7657.3,1704.47,7656.93,921
906,4205,4569,7652,7904,364,252,61191,0,61191,1.0,4392.49,7778.32,4391.94,7777.75,922
907,1854,1898,7656,7695,44,39,1189,632,557,0.46846089150546677,1873.93,7672.58,1873.42,7672.22,923
908,2446,2516,7659,7697,70,38,1802,0,1802,1.0,2483.71,7676.88,2483.07,7676.33,924
909,1665,1723,7660,7732,58,72,2984,0,2984,1.0,1692.99,7695.49,1692.5,7695.0,925
910,1855,1924,7663,7731,69,68,2312,0,2312,1.0,1894.73,7700.01,1894.08,7699.34,926
911,1624,1670,7665,7715,46,50,1659,0,1659,1.0,1646.35,7690.03,1645.85,7689.61,927
912,4688,4879,7668,7959,191,291,39922,4012,35910,0.899504032864085,4784.76,7810.55,4784.26,7810.07,928
913,2351,2480,7671,7850,129,179,14830,659,14171,0.9555630478759272,2425.44,7757.92,2424.83,7757.34,929
914,2227,2394,7676,7913,167,237,24609,0,24609,1.0,2311.74,7795.33,2311.2,7794.81,930
915,9179,9535,7687,8010,356,323,33048,0,33048,1.0,9313.54,7875.63,9314.13,7875.45,933
916,2456,2659,7688,7927,203,239,33163,1483,31680,0.9552814884057534,2552.0,7815.44,2551.67,7814.87,931
917,1592,1643,7690,7739,51,49,1782,0,1782,1.0,1616.48,7717.36,1616.04,7716.75,932
918,4102,4205,7691,7806,103,115,6712,0,6712,1.0,4154.81,7745.28,4154.26,7744.92,934
919,3407,3815,7695,8146,408,451,124570,0,124570,1.0,3617.34,7916.06,3616.87,7915.44,935
920,1539,1603,7696,7763,64,67,2789,0,2789,1.0,1569.78,7728.71,1569.33,7728.28,936
921,1804,1934,7701,7849,130,148,11677,0,11677,1.0,1869.39,7773.38,1869.0,7773.05,937
922,1484,1537,7705,7777,53,72,2162,1145,1017,0.4703977798334875,1504.49,7736.85,1504.22,7736.57,938
923,1639,1691,7711,7760,52,49,1816,0,1816,1.0,1663.37,7736.04,1662.94,7735.54,939
924,1746,1822,7712,7821,76,109,5000,0,5000,1.0,1781.84,7765.48,1781.34,7765.1,940
925,8634,9247,7714,8053,613,339,107458,0,107458,1.0,8946.04,7876.76,8945.37,7876.27,941
926,4547,4694,7721,7950,147,229,25748,0,25748,1.0,4623.02,7835.34,4622.48,7834.84,942
927,462,1027,7726,8236,565,510,141294,0,141294,1.0,782.29,7943.85,781.7,7943.41,943
928,1682,1717,7731,7789,35,58,1544,0,1544,1.0,1701.28,7760.5,1700.76,7759.99,944
929,1504,1558,7734,7801,54,67,1893,0,1893,1.0,1528.66,7769.02,1528.37,7768.29,945
930,1711,1751,7735,7794,40,59,1674,0,1674,1.0,1731.93,7764.45,1731.31,7763.83,946
931,3726,3830,7738,7894,104,156,6216,0,6216,1.0,3789.66,7814.04,3788.59,7813.26,947
932,1582,1655,7739,7793,73,54,2926,0,2926,1.0,1620.08,7766.06,1619.51,7765.52,948
933,2861,3188,7740,8107,327,367,82434,0,82434,1.0,3027.73,7930.72,3027.31,7930.18,949
934,2630,2887,7741,7988,257,247,45008,0,45008,1.0,2767.25,7864.38,2766.77,7863.77,950
935,8176,8723,7742,8144,547,402,128407,2108,126299,0.9835834495004167,8467.32,7956.02,8466.94,7955.62,951
936,4858,5012,7747,7945,154,198,21041,1191,19850,0.9433962264150944,4934.06,7847.31,4933.51,7846.8,952
937,5283,5366,7747,7870,83,123,4940,0,4940,1.0,5316.52,7804.69,5316.14,7804.38,953
938,1528,1605,7755,7857,77,102,4808,0,4808,1.0,1571.08,7806.16,1570.43,7805.62,954
939,1650,1697,7757,7815,47,58,1753,0,1753,1.0,1673.16,7785.67,1672.73,7785.15,955
940,4155,4210,7762,7827,55,65,1950,0,1950,1.0,4189.35,7796.76,4188.62,7796.21,956
941,2169,2262,7764,7873,93,109,7437,0,7437,1.0,2213.96,7821.65,2213.49,7821.11,957
942,5259,5295,7767,7869,36,102,2136,0,2136,1.0,5277.19,7818.97,5276.93,7818.75,958
943,7936,8253,7769,8107,317,338,57340,0,57340,1.0,8088.73,7941.24,8087.96,7940.14,959
944,2852,2925,7772,7855,73,83,3630,0,3630,1.0,2882.96,7811.65,2882.63,7811.16,960
945,4208,4237,7778,7818,29,40,787,0,787,1.0,4220.12,7800.56,4219.64,7799.86,961
946,1601,1665,7782,7827,64,45,1624,0,1624,1.0,1628.76,7805.82,1628.62,7805.24,962
947,5011,5127,7784,7918,116,134,10762,0,10762,1.0,5068.37,7847.48,5067.91,7847.06,963
948,1687,1771,7786,7896,84,110,5913,0,5913,1.0,1730.26,7835.34,1729.82,7834.91,964
949,7338,8055,7789,8502,717,713,355287,0,355287,1.0,7702.42,8126.45,7701.94,8126.11,965
950,1759,1830,7792,7860,71,68,2733,0,2733,1.0,1801.26,7827.4,1800.69,7827.01,966
951,5252,5400,7798,7958,148,160,13152,943,12209,0.9282998783454988,5334.33,7882.87,5333.72,7882.2,967
952,1511,1558,7801,7879,47,78,2098,0,2098,1.0,1529.12,7835.91,1528.67,7835.73,968
953,3950,4375,7803,8182,425,379,103940,0,103940,1.0,4178.34,7985.08,4177.57,7984.48,969
954,950,1254,7807,8121,304,314,38682,541,38141,0.9860141667959258,1088.63,7964.27,1088.4,7963.54,970
955,3815,3888,7808,7905,73,97,3979,0,3979,1.0,3846.92,7861.58,3846.42,7860.87,971
956,1592,1707,7810,7907,115,97,8353,0,8353,1.0,1653.07,7859.38,1652.5,7858.87,972
957,1823,1919,7816,7883,96,67,3643,0,3643,1.0,1868.33,7848.45,1867.72,7848.03,973
958,1912,1970,7820,7897,58,77,2924,0,2924,1.0,1943.4,7862.02,1942.82,7861.42,974
959,2305,2492,7841,8037,187,196,22655,0,22655,1.0,2413.83,7931.82,2413.14,7931.4,975
960,1516,1615,7843,7944,99,101,6631,0,6631,1.0,1563.58,7896.06,1563.11,7895.51,976
961,3773,4067,7844,8163,294,319,61757,0,61757,1.0,3909.85,8015.09,3909.47,8014.5,977
962,1754,1789,7845,7895,35,50,1217,0,1217,1.0,1771.85,7867.06,1771.38,7866.77,978
963,4315,4619,7846,8198,304,352,61481,0,61481,1.0,4462.98,8017.2,4462.33,8016.71,979
964,1782,1831,7849,7901,49,52,1564,0,1564,1.0,1803.38,7874.95,1802.99,7874.54,980
965,6105,6894,7852,8511,789,659,338098,0,338098,1.0,6537.1,8165.05,6536.5,8164.57,981
966,6848,7470,7853,8392,622,539,178283,0,178283,1.0,7129.2,8087.11,7129.11,8086.94,982
967,5081,5183,7864,7998,102,134,9678,0,9678,1.0,5132.64,7931.69,5132.13,7931.17,983
968,1834,1966,7865,7984,132,119,8449,0,8449,1.0,1908.72,7915.5,1908.11,7915.14,984
969,2143,2306,7872,8021,163,149,17096,0,17096,1.0,2216.81,7940.62,2216.43,7940.18,985
970,1696,1720,7877,7910,24,33,485,0,485,1.0,1708.21,7895.56,1707.66,7894.88,986
971,4936,5088,7878,8063,152,185,19178,1109,18069,0.9421733235999583,5010.97,7972.28,5010.49,7971.75,987
972,1785,1844,7881,7951,59,70,2276,0,2276,1.0,1810.94,7915.94,1810.69,7915.27,988
973,2636,2680,7883,7935,44,52,1340,0,1340,1.0,2661.22,7913.23,2660.65,7912.56,990
974,3106,3537,7883,8266,431,383,96434,0,96434,1.0,3306.78,8054.93,3306.53,8054.68,989
975,1702,1791,7886,7977,89,91,5269,0,5269,1.0,1749.08,7928.37,1748.45,7927.91,991
976,4763,4949,7892,8096,186,204,25563,3095,22468,0.8789265735633532,4857.85,7998.36,4857.38,7997.79,992
977,1605,1658,7895,7976,53,81,2855,0,2855,1.0,1633.41,7937.38,1632.75,7936.76,993
978,1649,1707,7900,7961,58,61,2270,34,2236,0.9850220264317181,1677.07,7925.7,1676.55,7925.43,994
979,7423,7472,7900,7935,49,35,826,0,826,1.0,7451.78,7919.82,7451.06,7919.0,995
980,1817,1860,7903,7970,43,67,1797,0,1797,1.0,1838.48,7937.94,1837.97,7937.38,996
981,4569,4793,7910,8214,224,304,42593,0,42593,1.0,4679.3,8055.64,4678.8,8055.26,998
982,2463,2715,7911,8149,252,238,43881,0,43881,1.0,2597.26,8026.16,2596.72,8025.68,997
983,8326,9250,7914,8680,924,766,457522,0,457522,1.0,8805.51,8313.8,8804.89,8313.33,999
984,1825,1913,7921,8020,88,99,4941,0,4941,1.0,1872.15,7971.06,1871.63,7970.59,1000
985,2204,2430,7921,8162,226,241,32519,0,32519,1.0,2315.34,8054.84,2314.87,8054.16,1002
986,5333,5426,7922,8026,93,104,7003,2784,4219,0.602456090247037,5383.91,7975.96,5383.4,7975.41,1001
987,1533,1684,7927,8084,151,157,13508,1308,12200,0.90316849274504,1604.92,8005.04,1604.36,8004.29,1003
988,9055,9346,7932,8265,291,333,46961,0,46961,1.0,9210.57,8085.73,9209.54,8085.07,1004
989,1655,1733,7937,8022,78,85,4888,2052,2836,0.5801963993453355,1694.95,7981.91,1694.45,7981.36,1005
990,5271,5371,7939,8075,100,136,7864,0,7864,1.0,5317.59,8008.61,5317.09,8008.11,1006
991,1757,1828,7948,8012,71,64,3146,0,3146,1.0,1795.73,7978.05,1795.09,7977.59,1007
992,5135,5254,7948,8087,119,139,11218,0,11218,1.0,5196.39,8018.42,5195.84,8017.87,1008
993,402,892,7953,8439,490,486,127012,0,127012,1.0,631.38,8168.85,631.7,8169.09,1009
994,5234,5281,7959,8025,47,66,1764,0,1764,1.0,5260.15,7990.93,5259.46,7990.36,1010
995,1884,2031,7961,8091,147,130,11703,2111,9592,0.8196189011364607,1956.96,8027.33,1956.32,8026.87,1011
996,2689,2928,7962,8283,239,321,52809,0,52809,1.0,2808.73,8114.79,2808.4,8114.41,1012
997,9146,9589,7967,8485,443,518,115453,0,115453,1.0,9384.27,8231.03,9383.37,8230.57,1013
998,1718,1779,7975,8044,61,69,2655,0,2655,1.0,1747.68,8008.66,1747.18,8008.27,1014
999,5019,5160,7981,8132,141,151,14411,0,14411,1.0,5092.46,8065.03,5091.92,8064.39,1015
1000,1810,1890,7996,8057,80,61,3294,0,3294,1.0,1847.81,8027.41,1847.36,8026.89,1016
1001,2059,2211,8003,8161,152,158,16018,0,16018,1.0,2143.12,8080.06,2142.57,8079.58,1017
1002,1766,1822,8008,8060,56,52,1817,0,1817,1.0,1794.34,8034.19,1793.8,8033.65,1018
1003,862,1133,8013,8391,271,378,59438,0,59438,1.0,992.41,8208.98,991.79,8208.47,1020
1004,0,687,8014,10201,687,2187,918179,2917,915262,0.9968230595559253,235.7,8994.59,236.06,8994.51,1019
1005,1512,1598,8016,8125,86,109,5115,0,5115,1.0,1547.34,8065.07,1546.94,8064.8,1021
1006,5239,5288,8019,8069,49,50,1534,0,1534,1.0,5263.15,8045.65,5262.69,8045.1,1023
1007,1672,1740,8020,8095,68,75,3483,0,3483,1.0,1705.69,8056.9,1705.21,8056.45,1022
1008,2411,2559,8023,8218,148,195,17520,0,17520,1.0,2480.74,8122.81,2480.28,8122.27,1025
1009,5331,5448,8023,8163,117,140,11588,0,11588,1.0,5393.3,8095.07,5392.77,8094.52,1024
1010,1747,1799,8024,8108,52,84,2363,0,2363,1.0,1771.38,8070.85,1770.9,8070.12,1026
1011,4903,5038,8040,8188,135,148,13751,0,13751,1.0,4971.36,8114.95,4970.84,8114.42,1027
1012,1735,1758,8044,8089,23,45,637,0,637,1.0,1744.49,8070.18,1744.07,8069.43,1028
1013,1850,1897,8044,8109,47,65,1904,0,1904,1.0,1875.59,8075.08,1875.11,8074.63,1031
1014,5270,5342,8044,8132,72,88,3358,0,3358,1.0,5307.22,8084.81,5306.8,8084.49,1029
1015,1782,1880,8045,8150,98,105,5389,0,5389,1.0,1832.47,8095.88,1831.83,8095.4,1030
1016,1960,2122,8048,8220,162,172,14088,708,13380,0.9497444633730835,2033.81,8139.65,2033.37,8139.13,1033
1017,7879,8399,8048,8583,520,535,187056,78,186978,0.9995830125737747,8166.54,8339.1,8165.98,8338.38,1032
1018,1638,1693,8057,8163,55,106,3938,0,3938,1.0,1667.12,8106.79,1666.64,8106.43,1034
1019,5205,5314,8060,8157,109,97,6498,0,6498,1.0,5255.97,8112.77,5255.38,8112.41,1035
1020,1866,1983,8062,8179,117,117,8438,0,8438,1.0,1928.54,8115.6,1927.9,8115.41,1036
1021,2887,3210,8065,8414,323,349,75269,0,75269,1.0,3033.66,8238.1,3033.11,8237.61,1037
1022,1535,1609,8074,8176,74,102,4758,46,4712,0.9903320722992854,1573.06,8130.8,1572.78,8130.1,1038
1023,5070,5214,8074,8193,144,119,8448,0,8448,1.0,5149.44,8137.16,5148.79,8136.62,1040
1024,1591,1658,8075,8180,67,105,4605,139,4466,0.969815418023887,1624.99,8130.04,1624.41,8129.39,1041
1025,4744,4924,8075,8253,180,178,21325,0,21325,1.0,4835.34,8156.32,4834.79,8155.9,1039
1026,3650,3968,8079,8394,318,315,65642,0,65642,1.0,3801.72,8245.09,3801.21,8244.64,1042
1027,1690,1768,8083,8149,78,66,3636,0,3636,1.0,1725.95,8115.67,1725.58,8115.15,1043
1028,3305,3893,8089,8706,588,617,188519,3567,184952,0.9810788302505318,3555.18,8397.13,3554.58,8396.67,1044
1029,2173,2332,8095,8238,159,143,13652,0,13652,1.0,2246.04,8174.09,2245.54,8173.44,1045
1030,4440,4653,8097,8359,213,262,38506,0,38506,1.0,4543.05,8226.75,4542.54,8226.27,1046
1031,1733,1833,8106,8186,100,80,5356,0,5356,1.0,1786.78,8147.01,1786.15,8146.55,1047
1032,2331,2444,8113,8234,113,121,8828,0,8828,1.0,2388.97,8178.05,2388.51,8177.45,1049
1033,4041,4082,8115,8150,41,35,735,0,735,1.0,4062.77,8134.57,4062.14,8133.93,1050
1034,5021,5129,8123,8218,108,95,4496,0,4496,1.0,5073.66,8172.12,5073.16,8171.49,1051
1035,4293,4387,8124,8215,94,91,4219,0,4219,1.0,4336.38,8170.03,4336.05,8169.64,1052
1036,5303,5384,8126,8183,81,57,3017,0,3017,1.0,5338.68,8156.53,5338.38,8156.03,1053
1037,5137,5249,8133,8315,112,182,11633,0,11633,1.0,5195.3,8234.4,5194.78,8233.63,1054
1038,5221,5316,8135,8207,95,72,4485,0,4485,1.0,5266.98,8174.89,5266.48,8174.32,1055
1039,4019,4179,8136,8305,160,169,17296,0,17296,1.0,4098.36,8212.5,4097.86,8212.06,1057
1040,4251,4300,8136,8170,49,34,1053,0,1053,1.0,4275.96,8151.76,4275.4,8151.3,1056
1041,3939,4141,8138,8387,202,249,27192,0,27192,1.0,4014.88,8275.76,4014.71,8275.01,1058
1042,1651,1756,8140,8244,105,104,6830,0,6830,1.0,1707.81,8191.38,1707.08,8190.8,1060
1043,2528,2748,8141,8383,220,242,37783,270,37513,0.9928539290156949,2643.24,8249.92,2642.68,8249.52,1059
1044,1827,1906,8142,8228,79,86,4718,0,4718,1.0,1865.6,8183.24,1865.12,8182.84,1061
1045,4642,4796,8143,8312,154,169,15976,0,15976,1.0,4719.37,8235.94,4718.95,8235.32,1062
1046,2097,2236,8148,8307,139,159,13141,0,13141,1.0,2161.86,8232.42,2161.46,8231.93,1063
1047,1870,2035,8151,8347,165,196,19624,0,19624,1.0,1948.83,8256.59,1948.31,8256.35,1064
1048,4161,4352,8153,8354,191,201,26567,0,26567,1.0,4252.92,8251.45,4252.48,8250.89,1065
1049,5312,5446,8156,8249,134,93,8782,0,8782,1.0,5382.87,8203.38,5382.21,8202.93,1066
1050,3907,3944,8159,8204,37,45,925,0,925,1.0,3927.83,8175.51,3927.41,8175.4,1067
1051,4845,5012,8162,8406,167,244,18002,0,18002,1.0,4933.73,8294.08,4933.07,8293.27,1068
1052,4940,5132,8163,8437,192,274,26520,0,26520,1.0,5042.28,8280.69,5041.95,8280.65,1069
1053,1569,1706,8167,8285,137,118,8316,3329,4987,0.5996873496873497,1635.05,8221.33,1634.65,8220.93,1070
1054,1744,1873,8167,8298,129,131,8442,0,8442,1.0,1802.78,8234.26,1802.28,8233.81,1071
1055,2001,2140,8180,8421,139,241,19663,0,19663,1.0,2074.36,8293.96,2073.88,8293.63,1072
1056,5098,5175,8188,8255,77,67,3078,0,3078,1.0,5137.63,8222.17,5137.07,8221.61,1073
